,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,776.1430660103762
1,2.0,0.3518477624108218,0.2764117361930029,0.5990891231013529,0.1003685485504175,673.2528838202902
2,3.0,0.3367842062628425,0.2165245359325495,0.6076988282171353,0.0960400962912046,829.1238274075084
3,4.0,0.3476781222076696,0.2276455482481211,0.6080708376923746,0.094756385103172,821.8578825584802
4,5.0,0.3399391934146839,0.2265930369648391,0.6079699038221947,0.0949181557417685,818.6504299554681
5,6.0,0.3399391786158546,0.2265930387076929,0.6079699037998904,0.0949181557068511,818.6504155594138
6,7.0,0.091575479387118,0.2550974602100141,0.6068296061652172,0.0936256459235064,602.1163145896808
7,8.0,0.0917114213706747,0.2473276543901651,0.6068367690332068,0.0928214430621152,627.8210425540112
8,9.0,0.091711396551673,0.2473267063208903,0.6068367678746354,0.0928215432720288,627.8239564867486
9,10.0,0.0917113934955882,0.2473265878169152,0.6068367677498765,0.0928215558540554,627.8243207309762
10,11.0,0.0917113934832963,0.2473265873539834,0.6068367677489689,0.092821555902868,627.8243221537682
11,12.0,0.0917113934832002,0.2473265873503668,0.6068367677489622,0.0928215559032495,627.8243221648809
