,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,775.9800405842425
1,2.0,0.351831222961395,0.2764266517636843,0.5990894270259002,0.1003683048010639,670.0464399395903
2,3.0,0.3353329519376894,0.2177686327373547,0.6120626335291105,0.0953693278897176,827.1527638016598
3,4.0,0.3477472093832909,0.2272000974803622,0.6122824009382775,0.0943564053055086,823.1058816962076
4,5.0,0.340005647882446,0.2261674848228364,0.61218066161735,0.0945199350848454,819.5273479691963
5,6.0,0.0917573861953975,0.2556911044441324,0.611676086068259,0.093570273391939,606.6213702933537
6,7.0,0.0919007328402354,0.2479257444208856,0.611681471572828,0.0927254286161872,629.9821457455616
7,8.0,0.0919007309967285,0.247925625452583,0.6116814714721446,0.092725435963911,629.9824802048004
8,9.0,0.0919007162634387,0.247924673721922,0.6116814706499711,0.092725495003769,629.9851559180952
9,10.0,0.0919007160261166,0.2479246588511736,0.6116814706401769,0.0927254959251982,629.9851977246506
10,11.0,0.0919007160112524,0.2479246579217314,0.611681470639299,0.092725495982445,629.9852003374913
11,12.0,0.0919007160037426,0.2479246574570106,0.6116814706388123,0.0927254960110512,629.9852016439052
12,13.0,0.0919007160035072,0.247924657442488,0.6116814706387992,0.092725496011944,629.9852016847315
13,14.0,0.0919007160025655,0.2479246573843976,0.6116814706387457,0.0927254960155152,629.9852018480306
14,15.0,0.0919007160020964,0.2479246573553525,0.6116814706387227,0.0927254960173014,629.9852019296814
15,16.0,0.091900716001979,0.2479246573480912,0.6116814706387169,0.0927254960177476,629.9852019500945
16,17.0,0.0919007160010402,0.2479246572900006,0.6116814706386705,0.0927254960213165,629.9852021133902
17,18.0,0.0919007160009223,0.2479246572827393,0.6116814706386632,0.0927254960217628,629.9852021338033
18,19.0,0.0919007160008928,0.247924657280924,0.6116814706386613,0.0927254960218744,629.9852021389079
19,20.0,0.0919007160008781,0.2479246572800163,0.6116814706386604,0.0927254960219302,629.9852021414601
20,21.0,0.0919007160008707,0.2479246572795625,0.61168147063866,0.0927254960219581,629.985202142735
21,22.0,0.0919007160008698,0.2479246572795058,0.6116814706386599,0.0927254960219616,629.9852021428935
22,23.0,0.0919007160008697,0.2479246572794987,0.6116814706386599,0.092725496021962,629.9852021429133
