,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,775.8178467450377
1,2.0,0.3518200934318514,0.2764366826001347,0.5990896639097169,0.1003682154916455,669.6819162802991
2,3.0,0.3317464100145472,0.2185021224090911,0.610472805416034,0.0962079199517399,822.5500505348476
3,4.0,0.3454877485828687,0.2259122862590706,0.610588315471554,0.0955815267092082,823.4232174053503
4,5.0,0.3377235199000946,0.2250582843722145,0.6105026252049048,0.0957050061286904,819.0999315032273
5,6.0,0.2969453984905285,0.2723244081853875,0.6114322001218214,0.0927991079098394,623.2888975664018
6,7.0,0.2964823047416416,0.2567644440556984,0.611637877532354,0.0914681750545358,684.1966998851863
7,8.0,0.3022473384315624,0.251618112808834,0.6126166705596204,0.092065487126572,709.937687656856
8,9.0,0.3022473264683448,0.2516181044912104,0.6126166674738414,0.0920654875968231,709.9376980421207
9,10.0,0.3022473257208355,0.2516181039712045,0.6126166672806762,0.0920654876263646,709.9376986918929
10,11.0,0.3022473256741177,0.2516181039386979,0.6126166672686114,0.0920654876281919,709.9376987325289
11,12.0,0.3022473256711975,0.2516181039366671,0.6126166672678559,0.0920654876283056,709.9376987350652
