,target,minMAPE-0,AbsDiffs-0,RelDiffs-0,minMAPE-1,AbsDiffs-1,RelDiffs-1,minMAPE-2,AbsDiffs-2,RelDiffs-2,minMAPE-3,AbsDiffs-3,RelDiffs-3,minMAPE-4,AbsDiffs-4,RelDiffs-4,minMAPE-5,AbsDiffs-5,RelDiffs-5,minMAPE-6,AbsDiffs-6,RelDiffs-6,minMAPE-7,AbsDiffs-7,RelDiffs-7,minMAPE-8,AbsDiffs-8,RelDiffs-8,minMAPE-9,AbsDiffs-9,RelDiffs-9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.491,0.45311999999999997,-0.037880000000000025,0.0,0.3605999999999998,-0.13040000000000018,0.0,0.39295,-0.09804999999999997,0.0,0.38139999999999996,-0.10960000000000003,0.0,0.5079,0.016900000000000026,0.0,0.3015000000000001,-0.1894999999999999,0.0,0.33629999999999993,-0.15470000000000006,0.0,0.3841999999999999,-0.10680000000000012,0.0,0.46871999999999997,-0.022280000000000022,0.0,0.47792999999999997,-0.013070000000000026,0.0
2,0.746,0.691315,-0.054684999999999984,0.0,0.7792499999999999,0.03324999999999989,0.0,0.84903,0.10302999999999995,0.0,0.82448,0.07848,0.0,0.781305,0.03530500000000003,0.0,0.31400000000000006,-0.43199999999999994,0.0,0.4290999999999999,-0.31690000000000007,0.0,0.82919,0.08318999999999999,0.0,0.7158289999999999,-0.03017100000000006,0.0,0.731559,-0.014441000000000037,0.0
3,0.542,0.3967,-0.14530000000000004,0.0,0.42389999999999994,-0.1181000000000001,0.0,0.44692,-0.09508000000000005,0.0,0.44599999999999995,-0.09600000000000009,0.0,0.4443500000000001,-0.09764999999999996,0.0,0.2744,-0.26760000000000006,0.0,0.31621999999999995,-0.2257800000000001,0.0,0.4385899999999999,-0.10341000000000011,0.0,0.40958,-0.13242000000000004,0.0,0.41750999999999994,-0.1244900000000001,0.0
4,1.195,0.98878,-0.20622000000000007,-0.17256903765690382,0.8140799999999999,-0.38092000000000015,-0.31876150627615074,0.88111,-0.3138900000000001,-0.2626694560669457,0.85588,-0.3391200000000001,-0.2837824267782427,1.1026,-0.09240000000000004,-0.0773221757322176,0.72533,-0.46967000000000003,-0.39302928870292886,0.7921699999999999,-0.40283000000000013,-0.33709623430962354,0.8645499999999999,-0.33045000000000013,-0.27652719665271974,1.02138,-0.1736200000000001,-0.1452887029288704,1.0397699999999999,-0.1552300000000002,-0.12989958158995832
5,1.17,1.08109,-0.08890999999999982,-0.07599145299145284,1.05966,-0.11033999999999988,-0.09430769230769222,1.15902,-0.01097999999999999,-0.009384615384615377,1.12436,-0.0456399999999999,-0.039008547008546925,1.21961,0.049610000000000154,0.042401709401709536,0.5108,-0.6591999999999999,-0.5634188034188033,0.6569999999999999,-0.513,-0.4384615384615385,1.13141,-0.0385899999999999,-0.0329829059829059,1.12047,-0.04952999999999985,-0.04233333333333321,1.1436899999999999,-0.026310000000000056,-0.022487179487179536
6,1.057,0.858224,-0.19877599999999995,-0.1880567644276253,0.7739999999999999,-0.28300000000000003,-0.2677388836329234,0.83049,-0.22651,-0.21429517502365183,0.81707,-0.23992999999999998,-0.2269914853358562,0.96174,-0.0952599999999999,-0.09012298959318818,0.5793200000000001,-0.4776799999999999,-0.4519205298013244,0.6543699999999999,-0.40263000000000004,-0.3809176915799433,0.8139299999999999,-0.24307,-0.2299621570482498,0.88734,-0.16965999999999992,-0.16051087984862814,0.90484,-0.15215999999999996,-0.14395458845789968
7,1.183,1.2495,0.0665,0.05621301775147929,1.4862799999999998,0.30327999999999977,0.25636517328825,1.59666,0.4136599999999999,0.34967032967032957,1.587794,0.4047939999999999,0.34217582417582404,1.43132,0.24831999999999987,0.2099070160608621,0.3314999999999999,-0.8515000000000001,-0.7197802197802199,0.5331999999999999,-0.6498000000000002,-0.5492814877430263,1.55046,0.3674599999999999,0.31061707523245974,1.30142,0.11841999999999997,0.10010143702451392,1.33209,0.14908999999999994,0.12602704987320368
8,1.084,0.7917029999999999,-0.29229700000000014,-0.2696466789667898,0.8445599999999999,-0.2394400000000002,-0.22088560885608874,0.89188,-0.19212000000000007,-0.1772324723247233,0.8914300000000001,-0.19257000000000002,-0.17764760147601477,0.88739,-0.19661000000000006,-0.1813745387453875,0.54843,-0.5355700000000001,-0.4940682656826569,0.6335299999999999,-0.45047000000000015,-0.41556273062730636,0.8763,-0.2077000000000001,-0.1916051660516606,0.819441,-0.2645590000000001,-0.24405811808118089,0.8351379999999999,-0.24886200000000014,-0.22957749077490786
9,1.261,1.4689,0.2079000000000002,0.16486915146708978,1.2902799999999999,0.029279999999999973,0.02321966693100712,1.425059,0.16405900000000018,0.13010229976209373,1.38032,0.11932000000000009,0.09462331482950048,1.6397400000000002,0.3787400000000003,0.30034892942109465,0.53465,-0.7263499999999999,-0.576011102299762,0.6983499999999999,-0.56265,-0.4461934972244251,1.383865,0.122865,0.09743457573354482,1.51806,0.25706000000000007,0.2038540840602697,1.54734,0.28634000000000004,0.2270737509912768
