,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,778.2327268851909
1,2.0,0.3518863428226686,0.2763769054959962,0.5990886009827533,0.1003691522567657,673.670789349596
2,3.0,0.3421088084005596,0.2153645136763362,0.6051951544451732,0.0932383830220084,834.2684899157396
3,4.0,0.0941243320816366,0.2468613743750091,0.6065907220685168,0.0901239549899958,628.6995339261923
4,5.0,0.094124216812763,0.2468595325568603,0.6065907168412239,0.0901244370382049,628.7048962295007
5,6.0,0.0941241877494891,0.2468590719786255,0.6065907152812974,0.0901245570142766,628.7062370008261
6,7.0,0.094124187520302,0.2468590683812674,0.6065907152684831,0.0901245579545489,628.7062474742338
7,8.0,0.0941241874914004,0.2468590679315916,0.6065907152668382,0.0901245580719971,628.7062487834505
8,9.0,0.0941241874909449,0.2468590679245655,0.6065907152668127,0.0901245580738315,628.7062488039073
9,10.0,0.0941241874836563,0.2468590678121478,0.6065907152663939,0.0901245581031825,628.7062491312172
10,11.0,0.0941241874818428,0.2468590677840415,0.6065907152662873,0.0901245581105154,628.7062492130474
11,12.0,0.0941241874782161,0.2468590677278274,0.6065907152660741,0.0901245581251752,628.7062493767091
12,13.0,0.0941241874777626,0.246859067720801,0.6065907152660488,0.090124558127009,628.7062493971655
13,14.0,0.0941241874741303,0.2468590676645905,0.6065907152658461,0.0901245581416811,628.7062495608211
14,15.0,0.0941241873579724,0.246859065865746,0.6065907152594395,0.090124558610799,628.7062547979988
15,16.0,0.0941241873543753,0.2468590658095359,0.606590715259218,0.0901245586254816,628.7062549616496
16,17.0,0.0941241873534727,0.2468590657954836,0.6065907152591629,0.090124558629152,628.7062550025623
17,18.0,0.0941241873530214,0.2468590657884573,0.6065907152591352,0.0901245586309868,628.7062550230198
18,19.0,0.0941241873527957,0.2468590657849442,0.6065907152591214,0.0901245586319044,628.7062550332466
19,20.0,0.0941241873526828,0.2468590657831877,0.6065907152591146,0.0901245586323632,628.7062550383612
20,21.0,0.0941241873526824,0.2468590657831808,0.6065907152591146,0.090124558632365,628.7062550383803
