,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.45,678.0,Sobol1,0.001,100.0,98.31441802978516,0.12286156862974167,-0.05716676840884825
1,0.45,147.0,Sobol1,0.001,87.0,109.78374938964843,0.14329133927822113,-0.3339848527830197
2,0.45,561.0,Sobol1,0.001,100.0,98.0899429321289,0.12296145260334015,-0.060383200222228206
3,0.45,237.0,Sobol1,0.001,90.0,113.42969970703125,0.14927395284175873,-0.3928610671164728
4,0.45,588.0,Sobol1,0.001,100.0,408.2762023925781,0.5797029972076416,-17.515104019867117
5,0.45,951.0,Sobol1,0.001,100.0,101.50855865478516,0.12740940302610398,-0.1054208527159091
6,0.45,490.0,Sobol1,0.001,100.0,101.12060852050782,0.12841416895389557,-0.12380074085432806
7,0.45,395.0,Sobol1,0.001,100.0,100.11798553466797,0.1276704713702202,-0.08261544214415872
8,0.45,877.0,Sobol1,0.001,93.0,117.63343963623046,0.15539916157722472,-0.5143876201022604
9,0.45,297.0,Sobol1,0.001,100.0,101.4579833984375,0.12964323163032532,-0.13563174673172917
10,0.45,721.0,Sobol1,0.001,100.0,100.98802642822265,0.12803798764944077,-0.11444348032949962
11,0.45,711.0,Sobol1,0.001,89.0,119.78126068115235,0.15900771021842958,-0.575111192410585
12,0.45,985.0,Sobol1,0.001,100.0,99.46190490722657,0.12226509898900986,-0.0810291188166358
13,0.45,171.0,Sobol1,0.001,100.0,100.53219299316406,0.12800135612487792,-0.10065113677445181
14,0.45,75.0,Sobol1,0.001,100.0,99.44884948730468,0.12337069064378739,-0.08948518008815651
15,0.45,16.0,Sobol1,0.001,98.0,114.49179229736328,0.15072017014026642,-0.43942510496724785
16,0.45,669.0,Sobol1,0.001,100.0,98.43010101318359,0.12482348978519439,-0.06618974669621211
17,0.45,530.0,Sobol1,0.001,100.0,99.74574127197266,0.12435237765312195,-0.08834477000278777
18,0.45,999.0,Sobol1,0.001,100.0,431.38825073242185,0.6151232600212098,-19.841366415933592
19,0.45,794.0,Sobol1,0.001,100.0,101.50824584960938,0.13006266951560974,-0.12029101504968676
20,0.45,936.0,Sobol1,0.001,100.0,98.8089370727539,0.1240875855088234,-0.06592060214017641
21,0.45,111.0,Sobol1,0.001,100.0,114.86981964111328,0.15049180686473845,-0.4465233516125314
22,0.45,816.0,Sobol1,0.001,100.0,104.05081634521484,0.13405334949493408,-0.19667504175783632
23,0.45,968.0,Sobol1,0.001,100.0,96.58125610351563,0.12167045176029205,-0.03329374221883543
24,0.45,48.0,Sobol1,0.001,99.0,104.27015075683593,0.1350640058517456,-0.17125266128296773
25,0.45,986.0,Sobol1,0.001,100.0,100.16958312988281,0.12380623370409012,-0.08383812930671045
26,0.45,829.0,Sobol1,0.001,100.0,95.3521499633789,0.12022446990013122,-0.023744297885760178
27,0.45,996.0,Sobol1,0.001,100.0,99.02159881591797,0.1208595484495163,-0.057864895962172945
28,0.45,272.0,Sobol1,0.001,100.0,114.94972076416016,0.15123978555202483,-0.4538133609747058
29,0.45,759.0,Sobol1,0.001,100.0,99.74766693115234,0.12644965648651124,-0.08257933322562754
30,0.45,390.0,Sobol1,0.001,100.0,100.54480895996093,0.12594689130783082,-0.10611202098449724
31,0.45,930.0,Sobol1,0.001,100.0,545.8751098632813,0.7917076468467712,-32.24067533941614
32,0.45,633.0,Sobol1,0.001,93.0,99.92090911865235,0.12648942023515702,-0.11902127812835235
33,0.45,928.0,Sobol1,0.001,100.0,103.50858459472656,0.13212008774280548,-0.18844416465075384
34,0.45,854.0,Sobol1,0.001,100.0,97.93214263916016,0.12001079171895981,-0.0651894927007846
35,0.45,554.0,Sobol1,0.001,100.0,100.12437133789062,0.12743763625621796,-0.11074299637911182
36,0.45,562.0,Sobol1,0.001,100.0,109.18984527587891,0.14371767938137053,-0.2857362990786917
37,0.45,78.0,Sobol1,0.001,100.0,96.50948181152344,0.12105782628059387,-0.027619662043416104
38,0.45,222.0,Sobol1,0.001,100.0,100.58811645507812,0.12450908869504929,-0.10436219327666887
39,0.45,294.0,Sobol1,0.001,100.0,98.90285949707031,0.12430837899446487,-0.07129718394513436
40,0.45,725.0,Sobol1,0.001,100.0,101.9499298095703,0.13157059401273727,-0.15560284216363343
41,0.45,582.0,Sobol1,0.001,100.0,435.52637939453126,0.6222050070762635,-20.053776031252518
42,0.45,731.0,Sobol1,0.001,100.0,97.7182632446289,0.11826475411653518,-0.02125024236006574
43,0.45,249.0,Sobol1,0.001,100.0,468.4639526367188,0.673127543926239,-23.36462107003488
44,0.45,791.0,Sobol1,0.001,100.0,100.61439056396485,0.1271400570869446,-0.10638230934273599
45,0.45,35.0,Sobol1,0.001,100.0,102.1560562133789,0.13046111017465592,-0.1360781728804231
46,0.45,180.0,Sobol1,0.001,100.0,333.1848937988281,0.4649354636669159,-11.322334436526457
47,0.45,510.0,Sobol1,0.001,100.0,101.93741455078126,0.127888286113739,-0.1352154925417454
48,0.45,593.0,Sobol1,0.001,100.0,507.3575012207031,0.733138918876648,-27.37929535718024
49,0.45,634.0,Sobol1,0.001,100.0,101.13975830078125,0.12959529012441634,-0.10431614528581039
