,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.05,678.0,Sobol2,0.001,100.0,93.9201717376709,0.1155253928154707,-0.1808614540796743
1,0.05,147.0,Sobol2,0.001,100.0,93.78864860534668,0.1180974543094635,-0.09276326343931701
2,0.05,561.0,Sobol2,0.001,100.0,98.83410835266113,0.12194923125207424,-0.20321291677864234
3,0.05,237.0,Sobol2,0.001,90.0,112.50859832763672,0.14713748916983604,-0.4809736044594739
4,0.05,588.0,Sobol2,0.001,100.0,92.07356071472168,0.11283599026501179,-0.05712752523499981
5,0.05,951.0,Sobol2,0.001,96.0,98.46597290039062,0.12440634146332741,-0.22518436311471335
6,0.05,490.0,Sobol2,0.001,100.0,103.56247329711914,0.1317275185137987,-0.22843654029562016
7,0.05,395.0,Sobol2,0.001,100.0,96.18691635131836,0.11749886348843575,-0.09223522241219734
8,0.05,877.0,Sobol2,0.001,100.0,89.45134353637695,0.11010689288377762,-0.07938987251503982
9,0.05,297.0,Sobol2,0.001,100.0,100.97747230529785,0.12757602706551552,-0.2861506330445955
10,0.05,721.0,Sobol2,0.001,100.0,373.58345794677734,0.5269456207752228,-15.330928754970172
11,0.05,711.0,Sobol2,0.001,100.0,102.26712799072266,0.13084882125258446,-0.25451152532104604
12,0.05,985.0,Sobol2,0.001,100.0,101.76045036315918,0.12983733043074608,-0.21035598671202588
13,0.05,171.0,Sobol2,0.001,100.0,106.02729415893555,0.13716987892985344,-0.27184498144823505
14,0.05,75.0,Sobol2,0.001,100.0,97.72281646728516,0.12264594808220863,-0.0679591719584473
15,0.05,16.0,Sobol2,0.001,96.0,96.45399856567383,0.12341681681573391,-0.13824096505999295
16,0.05,669.0,Sobol2,0.001,100.0,96.8078670501709,0.11897683143615723,-0.14236844929498033
17,0.05,530.0,Sobol2,0.001,100.0,97.98413276672363,0.12157431058585644,-0.10473974077437226
18,0.05,999.0,Sobol2,0.001,100.0,97.5035400390625,0.12054591439664364,-0.12725986206825818
19,0.05,794.0,Sobol2,0.001,100.0,94.7020206451416,0.11810656450688839,-0.18525063753726306
20,0.05,936.0,Sobol2,0.001,100.0,98.3898868560791,0.12338988669216633,-0.15199481394787323
21,0.05,111.0,Sobol2,0.001,100.0,334.3927688598633,0.4672944247722626,-11.96434090124582
22,0.05,816.0,Sobol2,0.001,100.0,95.98965072631836,0.11556375212967396,-0.07552401349383492
23,0.05,968.0,Sobol2,0.001,100.0,100.09991264343262,0.12662860192358494,-0.15962752552835507
24,0.05,48.0,Sobol2,0.001,100.0,94.51010513305664,0.11512166820466518,-0.1332592922094129
25,0.05,986.0,Sobol2,0.001,100.0,95.51518249511719,0.11814326234161854,-0.13014060036492564
26,0.05,829.0,Sobol2,0.001,100.0,98.1657485961914,0.12479407712817192,-0.10030100044076601
27,0.05,996.0,Sobol2,0.001,100.0,101.2762451171875,0.12889697030186653,-0.2024125042230705
28,0.05,272.0,Sobol2,0.001,93.0,104.68288612365723,0.13393093273043633,-0.2701720932668324
29,0.05,759.0,Sobol2,0.001,100.0,93.7018985748291,0.11408850364387035,-0.0864287377895046
30,0.05,390.0,Sobol2,0.001,97.0,96.03564643859863,0.12292095646262169,-0.11017637538143737
31,0.05,930.0,Sobol2,0.001,93.0,113.36189460754395,0.14772994816303253,-0.5104594144167475
32,0.05,633.0,Sobol2,0.001,100.0,95.90764045715332,0.11839312314987183,-0.1372500346094982
33,0.05,928.0,Sobol2,0.001,97.0,119.14271926879883,0.15585455670952797,-0.7096079384684117
34,0.05,854.0,Sobol2,0.001,100.0,94.52723693847656,0.11814267188310623,-0.15923159533791054
35,0.05,554.0,Sobol2,0.001,88.0,114.5456657409668,0.1500859186053276,-0.6604265475352318
36,0.05,562.0,Sobol2,0.001,100.0,95.2662525177002,0.11846437864005566,-0.09708588384067462
37,0.05,78.0,Sobol2,0.001,100.0,96.82561111450195,0.11838729307055473,-0.11407494118409045
38,0.05,222.0,Sobol2,0.001,100.0,94.57807731628418,0.10822177492082119,-0.06573507234944631
39,0.05,294.0,Sobol2,0.001,100.0,96.09853935241699,0.12248397804796696,-0.0979593717345798
40,0.05,725.0,Sobol2,0.001,100.0,97.20236206054688,0.12316349893808365,-0.10943242569076939
41,0.05,582.0,Sobol2,0.001,100.0,104.57899475097656,0.13453958742320538,-0.35406344933126604
42,0.05,731.0,Sobol2,0.001,100.0,113.42848777770996,0.1482161059975624,-0.49978796278326315
43,0.05,249.0,Sobol2,0.001,100.0,94.15679740905762,0.11344771832227707,-0.03258374559021748
44,0.05,791.0,Sobol2,0.001,100.0,96.83663749694824,0.11865795776247978,-0.07438318983028741
45,0.05,35.0,Sobol2,0.001,92.0,100.5954818725586,0.12864797934889793,-0.1427869081555347
46,0.05,180.0,Sobol2,0.001,100.0,91.14512062072754,0.11010947078466415,-0.02110718385835736
47,0.05,510.0,Sobol2,0.001,100.0,98.93316841125488,0.1238834373652935,-0.1717152906232841
48,0.05,593.0,Sobol2,0.001,100.0,94.69781303405762,0.11670168116688728,-0.09451187591457522
49,0.05,634.0,Sobol2,0.001,100.0,92.64005470275879,0.11311749927699566,-0.05462524597271409
