,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.15,678.0,Sobol2,0.001,989.0,103.49522972106934,0.1319879125803709,-0.26668403700396703
1,0.15,147.0,Sobol2,0.001,999.0,141.93932723999023,0.1847516968846321,-1.4162844221970576
2,0.15,561.0,Sobol2,0.001,998.0,110.15654373168945,0.14273115620017052,-0.43358146450263135
3,0.15,237.0,Sobol2,0.001,995.0,108.4429817199707,0.13978756591677666,-0.37706257631568735
4,0.15,588.0,Sobol2,0.001,998.0,112.78038597106934,0.14630545675754547,-0.5325204970282157
5,0.15,951.0,Sobol2,0.001,993.0,113.36784362792969,0.1470557525753975,-0.5401495394331094
6,0.15,490.0,Sobol2,0.001,990.0,108.47660636901855,0.13997511938214302,-0.40579499741875613
7,0.15,395.0,Sobol2,0.001,996.0,102.7945327758789,0.13114394433796406,-0.23976452557148065
8,0.15,877.0,Sobol2,0.001,1000.0,107.70240783691406,0.13824201747775078,-0.38300785533910203
9,0.15,297.0,Sobol2,0.001,985.0,100.23323249816895,0.12575791589915752,-0.2081083502380101
10,0.15,721.0,Sobol2,0.001,997.0,109.05733680725098,0.14168544486165047,-0.4036638802844576
11,0.15,711.0,Sobol2,0.001,987.0,110.55381202697754,0.14384807273745537,-0.4454729851097471
12,0.15,985.0,Sobol2,0.001,996.0,107.75388526916504,0.13937030360102654,-0.35007322288569576
13,0.15,171.0,Sobol2,0.001,1000.0,107.12346839904785,0.13773519173264503,-0.353668724113213
14,0.15,75.0,Sobol2,0.001,998.0,104.99081420898438,0.13518545031547546,-0.3274905237897325
15,0.15,16.0,Sobol2,0.001,986.0,105.87004852294922,0.13529018312692642,-0.34983304634518153
16,0.15,669.0,Sobol2,0.001,998.0,106.97367286682129,0.13648219406604767,-0.3632937107153738
17,0.15,530.0,Sobol2,0.001,1000.0,110.77777862548828,0.14441795647144318,-0.43304942297684407
18,0.15,999.0,Sobol2,0.001,996.0,103.37772560119629,0.13225843384861946,-0.25151067622776624
19,0.15,794.0,Sobol2,0.001,975.0,103.69461631774902,0.13129118084907532,-0.2866953136939407
20,0.15,936.0,Sobol2,0.001,1000.0,102.6733627319336,0.130897618830204,-0.26636092678012574
21,0.15,111.0,Sobol2,0.001,994.0,103.26989364624023,0.13165815733373165,-0.2523824145032006
22,0.15,816.0,Sobol2,0.001,1000.0,102.4995174407959,0.1309570726007223,-0.2610184797607726
23,0.15,968.0,Sobol2,0.001,976.0,105.14963150024414,0.1361657828092575,-0.3166693644982857
24,0.15,48.0,Sobol2,0.001,1000.0,102.81299018859863,0.13200071826577187,-0.22302556032355858
25,0.15,986.0,Sobol2,0.001,999.0,113.85082817077637,0.14845829457044601,-0.5285475319167066
26,0.15,829.0,Sobol2,0.001,992.0,105.45930671691895,0.1358913518488407,-0.3117185462955951
27,0.15,996.0,Sobol2,0.001,997.0,111.94404792785645,0.1452690288424492,-0.4698291681706524
28,0.15,272.0,Sobol2,0.001,989.0,101.95271492004395,0.12991962768137455,-0.2185691632464526
29,0.15,759.0,Sobol2,0.001,994.0,102.04939651489258,0.13108355179429054,-0.24732507360237843
30,0.15,390.0,Sobol2,0.001,999.0,108.69307899475098,0.14134759083390236,-0.3764420432894903
31,0.15,930.0,Sobol2,0.001,995.0,103.9525089263916,0.13374071940779686,-0.2748576595772435
32,0.15,633.0,Sobol2,0.001,999.0,110.40272521972656,0.14249736070632935,-0.412375214184673
33,0.15,928.0,Sobol2,0.001,997.0,108.11046028137207,0.13935178145766258,-0.3736687809477265
34,0.15,854.0,Sobol2,0.001,1000.0,132.52845764160156,0.17269329354166985,-1.0465309030735725
35,0.15,554.0,Sobol2,0.001,991.0,100.98128700256348,0.12753306701779366,-0.20199542174523444
36,0.15,562.0,Sobol2,0.001,986.0,106.54228782653809,0.13726871088147163,-0.3465839859410346
37,0.15,78.0,Sobol2,0.001,998.0,110.22322082519531,0.1430947333574295,-0.4080900302208163
38,0.15,222.0,Sobol2,0.001,985.0,100.37185287475586,0.12675725668668747,-0.2174778501728003
39,0.15,294.0,Sobol2,0.001,989.0,103.27474403381348,0.13230319507420063,-0.26249988787204426
40,0.15,725.0,Sobol2,0.001,992.0,105.30964279174805,0.1357637383043766,-0.3191315591053897
41,0.15,582.0,Sobol2,0.001,994.0,108.78673553466797,0.14082661643624306,-0.41919396549777876
42,0.15,731.0,Sobol2,0.001,994.0,111.99091529846191,0.1455571986734867,-0.4938134664093035
43,0.15,249.0,Sobol2,0.001,994.0,103.46045112609863,0.1332705244421959,-0.25740506120863865
44,0.15,791.0,Sobol2,0.001,996.0,105.54920959472656,0.13563711196184158,-0.3309015583015208
45,0.15,35.0,Sobol2,0.001,988.0,101.84343910217285,0.12932883016765118,-0.24803895055379888
46,0.15,180.0,Sobol2,0.001,999.0,108.98971557617188,0.14117365702986717,-0.38526346286926294
47,0.15,510.0,Sobol2,0.001,994.0,111.33541107177734,0.1443425416946411,-0.4423691551768694
48,0.15,593.0,Sobol2,0.001,999.0,112.42452812194824,0.1461048312485218,-0.4707384277190174
49,0.15,634.0,Sobol2,0.001,995.0,113.16060829162598,0.14739052951335907,-0.48183990925157955
