,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.75,678.0,Grid1296,0.001,1000.0,109.3292007446289,0.14088907578717108,-0.22607083713190965
1,0.75,147.0,Grid1296,0.001,999.0,111.82289024021314,0.14423411631065866,-0.29150971479710314
2,0.75,561.0,Grid1296,0.001,999.0,110.14154185419497,0.14262537982152856,-0.2653248725074607
3,0.75,237.0,Grid1296,0.001,986.0,108.6207507589589,0.14036981761455536,-0.2252421144724069
4,0.75,588.0,Grid1296,0.001,993.0,117.41969100288723,0.15538707019194312,-0.44487503033360676
5,0.75,951.0,Grid1296,0.001,994.0,107.10839014467986,0.13816640396480975,-0.18248126374935533
6,0.75,490.0,Grid1296,0.001,998.0,108.85034013831097,0.13902288642914398,-0.23446463724553604
7,0.75,395.0,Grid1296,0.001,997.0,112.30146291981573,0.14811605700980063,-0.2978072381319642
8,0.75,877.0,Grid1296,0.001,1000.0,128.5379127834154,0.17178039058395053,-0.7147553331103825
9,0.75,297.0,Grid1296,0.001,999.0,135.97670380965522,0.1810608130434285,-0.9286520577833803
10,0.75,721.0,Grid1296,0.001,984.0,123.99037502122962,0.16563779245252194,-0.5988768478878677
11,0.75,711.0,Grid1296,0.001,1000.0,107.15518188476562,0.1370085830921712,-0.1829796056383271
12,0.75,985.0,Grid1296,0.001,990.0,107.14832040537958,0.13873100410337033,-0.1877532080062186
13,0.75,171.0,Grid1296,0.001,998.0,115.40270797066067,0.15237893293733182,-0.3678264664888638
14,0.75,75.0,Grid1296,0.001,1000.0,109.9495614093283,0.14369364730689838,-0.2367692928073425
15,0.75,16.0,Grid1296,0.001,997.0,114.1625160548998,0.15036147055418594,-0.35223644582960273
16,0.75,669.0,Grid1296,0.001,1000.0,111.92768594493036,0.1464234677993733,-0.2896764649029268
17,0.75,530.0,Grid1296,0.001,999.0,117.84249314017917,0.15557364082854727,-0.4427580107045069
18,0.75,999.0,Grid1296,0.001,998.0,115.34096427585767,0.15144632173621136,-0.3739765090558138
19,0.75,794.0,Grid1296,0.001,1000.0,112.46820532757303,0.14708164010358893,-0.30318775346315285
20,0.75,936.0,Grid1296,0.001,998.0,116.7961601589037,0.15495712212894275,-0.40921209024042576
21,0.75,111.0,Grid1296,0.001,1000.0,110.44482853101647,0.14344932495251947,-0.25579837533592004
22,0.75,816.0,Grid1296,0.001,999.0,113.89768882419752,0.14897375067938928,-0.34100532917312293
23,0.75,968.0,Grid1296,0.001,999.0,112.55187324855639,0.14709331160006317,-0.3204859796616305
24,0.75,48.0,Grid1296,0.001,999.0,115.72828408946161,0.1534134680810182,-0.36942705938054154
25,0.75,986.0,Grid1296,0.001,995.0,107.45816736635955,0.1379340475668078,-0.19606728192998596
26,0.75,829.0,Grid1296,0.001,999.0,113.13407101838484,0.14830529560213504,-0.32932969577405086
27,0.75,996.0,Grid1296,0.001,994.0,106.08442887015964,0.13533860445022583,-0.16279647425924731
28,0.75,272.0,Grid1296,0.001,993.0,108.7231388921323,0.14177292164253152,-0.21450970858798613
29,0.75,759.0,Grid1296,0.001,1000.0,107.04380267599355,0.13789893621983734,-0.1836990374244753
30,0.75,390.0,Grid1296,0.001,1000.0,105.57637820036516,0.13587021503759467,-0.15021502664496236
31,0.75,930.0,Grid1296,0.001,1000.0,140.1015916907269,0.18644338457480722,-1.0199842045375784
32,0.75,633.0,Grid1296,0.001,996.0,108.90839253301206,0.13958885974210242,-0.2274715232306625
33,0.75,928.0,Grid1296,0.001,1000.0,110.63493513024372,0.1429096421469813,-0.2593175485142258
34,0.75,854.0,Grid1296,0.001,998.0,108.42816593336022,0.14013451013876044,-0.21372545007722535
35,0.75,554.0,Grid1296,0.001,993.0,113.77290012525475,0.14833533375159555,-0.33762833691254385
36,0.75,562.0,Grid1296,0.001,992.0,113.86136229141898,0.149007977998775,-0.3461998070091554
37,0.75,78.0,Grid1296,0.001,999.0,109.54517629872198,0.14205189276000726,-0.2324489776333666
38,0.75,222.0,Grid1296,0.001,998.0,110.4132829749066,0.1433805522063504,-0.2623695112473983
39,0.75,294.0,Grid1296,0.001,1000.0,114.12230118461277,0.14828960532727448,-0.3424643571968023
40,0.75,725.0,Grid1296,0.001,995.0,108.02887195089589,0.14002735686043036,-0.2103483792843948
41,0.75,582.0,Grid1296,0.001,997.0,114.9866017880647,0.15163455352835034,-0.3624542703664546
42,0.75,731.0,Grid1296,0.001,998.0,108.99398206627887,0.1401398800637411,-0.23030858508228333
43,0.75,249.0,Grid1296,0.001,1000.0,102.89222087030825,0.12758255426002585,-0.08504337663136295
44,0.75,791.0,Grid1296,0.001,995.0,117.08448161249575,0.15372675527697025,-0.43233669484303755
45,0.75,35.0,Grid1296,0.001,999.0,113.48954772949219,0.14691916367282037,-0.3271413941541085
46,0.75,180.0,Grid1296,0.001,997.0,112.39825406281844,0.14753104746341705,-0.30594739516806785
47,0.75,510.0,Grid1296,0.001,997.0,111.42296467656675,0.1456484256879143,-0.28051584254525896
48,0.75,593.0,Grid1296,0.001,996.0,115.23506529434867,0.15155662596225739,-0.3726390021807972
49,0.75,634.0,Grid1296,0.001,999.0,108.01467596966287,0.13968448340892792,-0.20700591258937162
