,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.25,678.0,Sobol1,0.001,992.0,102.09782218933105,0.13029699958860874,-0.2101177930288175
1,0.25,147.0,Sobol1,0.001,988.0,102.79891204833984,0.13099459186196327,-0.2519609760284771
2,0.25,561.0,Sobol1,0.001,1000.0,100.69732284545898,0.1283845752477646,-0.15219410976064962
3,0.25,237.0,Sobol1,0.001,986.0,113.87471961975098,0.14942239224910736,-0.46528155346087857
4,0.25,588.0,Sobol1,0.001,995.0,101.79673957824707,0.1295155081897974,-0.16962648863173552
5,0.25,951.0,Sobol1,0.001,993.0,108.35318946838379,0.1403428092598915,-0.305909139283842
6,0.25,490.0,Sobol1,0.001,999.0,106.81710052490234,0.137461069971323,-0.32959679530979474
7,0.25,395.0,Sobol1,0.001,997.0,108.86632347106934,0.14148764312267303,-0.35591507779927317
8,0.25,877.0,Sobol1,0.001,993.0,102.56283569335938,0.12993768602609634,-0.24574286586926986
9,0.25,297.0,Sobol1,0.001,989.0,104.86897087097168,0.13458693772554398,-0.27344705095146005
10,0.25,721.0,Sobol1,0.001,961.0,106.37345695495605,0.13602118007838726,-0.3021671734700157
11,0.25,711.0,Sobol1,0.001,992.0,108.15957450866699,0.13960739597678185,-0.3297334274396738
12,0.25,985.0,Sobol1,0.001,998.0,113.50048065185547,0.1479540765285492,-0.4838174324810976
13,0.25,171.0,Sobol1,0.001,1000.0,110.37978935241699,0.1436452493071556,-0.36934721390293396
14,0.25,75.0,Sobol1,0.001,969.0,99.76495742797852,0.1266708690673113,-0.1548519518205309
15,0.25,16.0,Sobol1,0.001,993.0,99.37384796142578,0.12501100823283195,-0.1302957076586822
16,0.25,669.0,Sobol1,0.001,968.0,106.44120597839355,0.13693236745893955,-0.3084605204998501
17,0.25,530.0,Sobol1,0.001,993.0,124.28858375549316,0.16260143741965294,-0.7948774281346775
18,0.25,999.0,Sobol1,0.001,999.0,112.78339195251465,0.14699141308665276,-0.5046110875266507
19,0.25,794.0,Sobol1,0.001,993.0,112.44378852844238,0.14585984125733376,-0.4450204003078286
20,0.25,936.0,Sobol1,0.001,989.0,114.2691478729248,0.1490306332707405,-0.47715278918398235
21,0.25,111.0,Sobol1,0.001,1000.0,140.6612663269043,0.18424881622195244,-1.247892177462999
22,0.25,816.0,Sobol1,0.001,983.0,105.78711128234863,0.13609838858246803,-0.3339584134229314
23,0.25,968.0,Sobol1,0.001,978.0,101.91851425170898,0.1282169669866562,-0.2069059731965866
24,0.25,48.0,Sobol1,0.001,998.0,109.63746643066406,0.14248504862189293,-0.39193648388260305
25,0.25,986.0,Sobol1,0.001,1000.0,101.55773544311523,0.12957310304045677,-0.20475870931956192
26,0.25,829.0,Sobol1,0.001,995.0,99.94389533996582,0.12742028571665287,-0.17429207208734887
27,0.25,996.0,Sobol1,0.001,994.0,106.50957107543945,0.13729038834571838,-0.28132898650324584
28,0.25,272.0,Sobol1,0.001,995.0,109.34967422485352,0.1412246637046337,-0.3684650118900821
29,0.25,759.0,Sobol1,0.001,965.0,106.69514083862305,0.13871290162205696,-0.28777668299404613
30,0.25,390.0,Sobol1,0.001,982.0,112.38853454589844,0.14574499055743217,-0.46964479487456073
31,0.25,930.0,Sobol1,0.001,995.0,127.5319652557373,0.1666511781513691,-0.8779246304555653
32,0.25,633.0,Sobol1,0.001,1000.0,105.51094627380371,0.1354648545384407,-0.2799428175693927
33,0.25,928.0,Sobol1,0.001,966.0,113.14559936523438,0.14708782359957695,-0.4932215910366273
34,0.25,854.0,Sobol1,0.001,1000.0,100.51579093933105,0.12568368203938007,-0.1941043845937065
35,0.25,554.0,Sobol1,0.001,992.0,107.56525993347168,0.1399485245347023,-0.325621753723626
36,0.25,562.0,Sobol1,0.001,999.0,108.16439247131348,0.14028050750494003,-0.3281635676537402
37,0.25,78.0,Sobol1,0.001,955.0,110.78957939147949,0.14406099915504456,-0.4180659639203287
38,0.25,222.0,Sobol1,0.001,989.0,107.60391807556152,0.13836152106523514,-0.3382796953235849
39,0.25,294.0,Sobol1,0.001,998.0,126.46505737304688,0.1653469167649746,-0.8578404944989826
40,0.25,725.0,Sobol1,0.001,982.0,109.97170066833496,0.14242570474743843,-0.5156601500113411
41,0.25,582.0,Sobol1,0.001,984.0,108.4696216583252,0.1411072537302971,-0.3725320812708902
42,0.25,731.0,Sobol1,0.001,998.0,102.27101707458496,0.130931556224823,-0.17467543976467664
43,0.25,249.0,Sobol1,0.001,999.0,123.53434562683105,0.16280388832092285,-0.7154307106168794
44,0.25,791.0,Sobol1,0.001,990.0,104.62351417541504,0.13470553420484066,-0.29620047596882865
45,0.25,35.0,Sobol1,0.001,992.0,103.54636573791504,0.1314432006329298,-0.2180413911788503
46,0.25,180.0,Sobol1,0.001,987.0,106.81715965270996,0.13725285604596138,-0.33637214930795495
47,0.25,510.0,Sobol1,0.001,974.0,102.07575035095215,0.13001430593430996,-0.21859789965266713
48,0.25,593.0,Sobol1,0.001,989.0,104.61691474914551,0.13510555773973465,-0.28483774051690686
49,0.25,634.0,Sobol1,0.001,995.0,100.98901748657227,0.12724006175994873,-0.15891064627750245
