,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.6,678.0,Sobol1,0.001,983.0,111.57693004608154,0.1461316579952836,-0.41621731688671726
1,0.6,147.0,Sobol1,0.001,970.0,104.0234375,0.13425573334097862,-0.20821651695621407
2,0.6,561.0,Sobol1,0.001,996.0,106.71475887298584,0.13683578558266163,-0.23937629540105337
3,0.6,237.0,Sobol1,0.001,999.0,103.27925777435303,0.13102730363607407,-0.16172878430524346
4,0.6,588.0,Sobol1,0.001,1000.0,101.89348697662354,0.12828390393406153,-0.16812653754524928
5,0.6,951.0,Sobol1,0.001,988.0,109.35898399353027,0.14313852693885565,-0.32731301934089885
6,0.6,490.0,Sobol1,0.001,991.0,103.53624820709229,0.13112163078039885,-0.2096989461252539
7,0.6,395.0,Sobol1,0.001,992.0,110.68002986907959,0.14467678591609,-0.3233895449544305
8,0.6,877.0,Sobol1,0.001,990.0,107.97901439666748,0.13987454306334257,-0.32554196242503575
9,0.6,297.0,Sobol1,0.001,990.0,109.19578647613525,0.1410448206588626,-0.3150242354691922
10,0.6,721.0,Sobol1,0.001,986.0,104.42652034759521,0.13498399779200554,-0.2083267830833269
11,0.6,711.0,Sobol1,0.001,994.0,115.02825164794922,0.15066241193562746,-0.4909072722063001
12,0.6,985.0,Sobol1,0.001,977.0,108.24100971221924,0.13977995608001947,-0.2892667912449242
13,0.6,171.0,Sobol1,0.001,990.0,102.8536958694458,0.13227868359535933,-0.17946071608114678
14,0.6,75.0,Sobol1,0.001,999.0,106.08185386657715,0.13667842745780945,-0.2924730705438471
15,0.6,16.0,Sobol1,0.001,989.0,115.04650974273682,0.1504970882087946,-0.45886059491494047
16,0.6,669.0,Sobol1,0.001,989.0,110.14536190032959,0.14297961723059416,-0.33437567114269684
17,0.6,530.0,Sobol1,0.001,995.0,109.36871814727783,0.1425219252705574,-0.30006427149922404
18,0.6,999.0,Sobol1,0.001,991.0,112.51726722717285,0.1465983558446169,-0.43083253742868305
19,0.6,794.0,Sobol1,0.001,994.0,112.59383392333984,0.14757558517158031,-0.3887679659678769
20,0.6,936.0,Sobol1,0.001,953.0,104.68208026885986,0.13446756172925234,-0.22117014559361248
21,0.6,111.0,Sobol1,0.001,993.0,107.50191593170166,0.1373341055586934,-0.2914425772476821
22,0.6,816.0,Sobol1,0.001,968.0,104.67625331878662,0.13523757923394442,-0.2395873005809523
23,0.6,968.0,Sobol1,0.001,977.0,108.70577621459961,0.14136179629713297,-0.3222003262727362
24,0.6,48.0,Sobol1,0.001,998.0,107.93101406097412,0.13980114459991455,-0.30014574392627436
25,0.6,986.0,Sobol1,0.001,987.0,105.8968915939331,0.13675405643880367,-0.23096058946526335
26,0.6,829.0,Sobol1,0.001,995.0,112.99537181854248,0.14794569835066795,-0.4127254789881888
27,0.6,996.0,Sobol1,0.001,997.0,138.92564964294434,0.18331102840602398,-1.1458597147058107
28,0.6,272.0,Sobol1,0.001,971.0,112.38578701019287,0.14618655107915401,-0.39133568087319814
29,0.6,759.0,Sobol1,0.001,998.0,113.80793952941895,0.14943337254226208,-0.4748203510325354
30,0.6,390.0,Sobol1,0.001,996.0,100.72184944152832,0.1290629105642438,-0.14042192127074746
31,0.6,930.0,Sobol1,0.001,968.0,110.44358539581299,0.14457255136221647,-0.34787089863237025
32,0.6,633.0,Sobol1,0.001,983.0,108.23711204528809,0.14096657652407885,-0.35084297696639455
33,0.6,928.0,Sobol1,0.001,987.0,106.23530006408691,0.13770089112222195,-0.2861973398312362
34,0.6,854.0,Sobol1,0.001,976.0,109.61965274810791,0.1420167312026024,-0.3536291859697963
35,0.6,554.0,Sobol1,0.001,999.0,102.76346111297607,0.13146487344056368,-0.19409497146230997
36,0.6,562.0,Sobol1,0.001,999.0,111.88285827636719,0.1466570757329464,-0.3289677001924526
37,0.6,78.0,Sobol1,0.001,999.0,105.36957359313965,0.13591360952705145,-0.2364282259885695
38,0.6,222.0,Sobol1,0.001,981.0,106.77768611907959,0.13858785945922136,-0.2714567154445787
39,0.6,294.0,Sobol1,0.001,1000.0,110.53717613220215,0.14414098300039768,-0.328635758825418
40,0.6,725.0,Sobol1,0.001,993.0,116.17679595947266,0.15217739157378674,-0.5979500243286082
41,0.6,582.0,Sobol1,0.001,993.0,106.81723308563232,0.13806451205164194,-0.25602255676556784
42,0.6,731.0,Sobol1,0.001,987.0,112.65679740905762,0.1470975000411272,-0.41144271252564557
43,0.6,249.0,Sobol1,0.001,1000.0,133.66317176818848,0.17687099426984787,-0.9138935965066962
44,0.6,791.0,Sobol1,0.001,998.0,104.24850845336914,0.1340090250596404,-0.1950808955609243
45,0.6,35.0,Sobol1,0.001,983.0,106.62635040283203,0.13881483115255833,-0.2921097075084957
46,0.6,180.0,Sobol1,0.001,959.0,112.55655097961426,0.14634860400110483,-0.4259828262538591
47,0.6,510.0,Sobol1,0.001,995.0,110.2172269821167,0.1438254788517952,-0.34978075280294785
48,0.6,593.0,Sobol1,0.001,995.0,107.03406715393066,0.13909287936985493,-0.2726993882289483
49,0.6,634.0,Sobol1,0.001,985.0,105.24370861053467,0.13598894234746695,-0.2352564305808337
