,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,689.2640970886607
1,2.0,0.219423973124875,0.2351630581770448,0.65467696263625,0.1064055299267956,682.6283310246962
2,3.0,0.2391423140718179,0.2355832275113488,0.6561327679993111,0.1306016787686156,696.8459803267167
3,4.0,0.2391407635884661,0.2355797692231603,0.6561326811067268,0.1306021037498951,696.8525615406204
4,5.0,0.2391405692067801,0.2355793371584028,0.6561326693989834,0.1306021564035711,696.8533832665518
5,6.0,0.2391405684455785,0.2355793354715412,0.6561326693527734,0.1306021566094399,696.8533864732741
6,7.0,0.2391405684426087,0.2355793354649499,0.6561326693525932,0.1306021566102413,696.8533864858061
7,8.0,0.239140568442423,0.235579335464538,0.6561326693525819,0.1306021566102914,696.8533864865899
8,9.0,0.2391405684423302,0.235579335464332,0.6561326693525762,0.1306021566103164,696.8533864869802
9,10.0,0.2391405684422838,0.235579335464229,0.6561326693525733,0.1306021566103289,696.8533864871783
10,11.0,0.2391405684422606,0.2355793354641775,0.6561326693525719,0.1306021566103352,696.8533864872758
11,12.0,0.239140568442249,0.2355793354641518,0.6561326693525712,0.1306021566103383,696.8533864873242
12,13.0,0.2391405684422461,0.2355793354641453,0.656132669352571,0.1306021566103391,696.853386487337
13,14.0,0.2391405684422447,0.2355793354641421,0.6561326693525709,0.1306021566103395,696.8533864873427
14,15.0,0.2391405684422443,0.2355793354641413,0.6561326693525709,0.1306021566103396,696.8533864873443
15,16.0,0.2391405684422441,0.2355793354641409,0.6561326693525709,0.1306021566103397,696.8533864873449
16,17.0,0.239140568442244,0.2355793354641407,0.6561326693525709,0.1306021566103397,696.8533864873452
