,target,minMAPE-0,AbsDiffs-0,RelDiffs-0,minMAPE-1,AbsDiffs-1,RelDiffs-1,minMAPE-2,AbsDiffs-2,RelDiffs-2,minMAPE-3,AbsDiffs-3,RelDiffs-3,minMAPE-4,AbsDiffs-4,RelDiffs-4,minMAPE-5,AbsDiffs-5,RelDiffs-5,minMAPE-6,AbsDiffs-6,RelDiffs-6,minMAPE-7,AbsDiffs-7,RelDiffs-7,minMAPE-8,AbsDiffs-8,RelDiffs-8,minMAPE-9,AbsDiffs-9,RelDiffs-9
21,2.381,2.08727,-0.2937299999999996,-0.1233641327173455,1.48447,-0.8965299999999998,-0.37653506929861397,1.56305,-0.8179499999999997,-0.3435321293574128,1.2278,-1.1531999999999998,-0.48433431331373367,1.2736399999999999,-1.10736,-0.4650818983620328,1.29251,-1.0884899999999997,-0.4571566568668626,1.4066299999999998,-0.97437,-0.4092272154556909,2.02904,-0.3519599999999996,-0.14782024359512794,1.3891499999999999,-0.9918499999999999,-0.41656866862662745,2.03162,-0.3493799999999996,-0.14673666526669452
22,1.011,0.86976,-0.14123999999999992,-0.13970326409495543,0.30572999999999995,-0.70527,-0.6975964391691395,0.37100999999999995,-0.63999,-0.6330267062314541,0.12450000000000006,-0.8864999999999998,-0.8768545994065281,0.16310000000000002,-0.8478999999999999,-0.8386745796241345,0.17930000000000001,-0.8316999999999999,-0.8226508407517309,0.2883,-0.7226999999999999,-0.7148367952522255,0.83505,-0.17594999999999994,-0.1740356083086053,0.27459999999999973,-0.7364000000000002,-0.728387734915925,0.83757,-0.17342999999999986,-0.17154302670623134
23,1.421,1.338397,-0.08260299999999998,-0.058130190007037286,0.41994999999999993,-1.0010500000000002,-0.7044686840253344,0.5259199999999999,-0.8950800000000001,-0.6298944405348347,0.07610000000000006,-1.3449,-0.9464461646727657,0.1402000000000001,-1.2808,-0.9013370865587613,0.1675000000000002,-1.2534999999999998,-0.8821252638986627,0.3437999999999999,-1.0772000000000002,-0.7580577058409571,1.27829,-0.14271000000000011,-0.10042927515833927,0.3192999999999997,-1.1017000000000003,-0.7752990851513021,1.28272,-0.13827999999999996,-0.09731175228712172
24,1.611,1.51655,-0.09444999999999992,-0.05862818125387953,0.41906999999999994,-1.1919300000000002,-0.7398696461824954,0.54863,-1.06237,-0.659447548106766,-0.11729999999999996,-1.7283,-1.0728119180633147,-0.04149999999999987,-1.6524999999999999,-1.025760397268777,-0.009299999999999864,-1.6202999999999999,-1.0057728119180633,0.17030000000000012,-1.4406999999999999,-0.8942892613283674,1.35521,-0.25578999999999996,-0.15877715704531345,0.1398999999999999,-1.4711,-0.9131595282433271,1.36378,-0.24722,-0.1534574798261949
25,1.699,1.425888,-0.273112,-0.1607486756915833,0.49461,-1.20439,-0.7088816951147734,0.59724,-1.10176,-0.6484755738669806,0.25780000000000003,-1.4412,-0.8482636845203061,0.32140000000000013,-1.3776,-0.8108298999411417,0.34630000000000005,-1.3527,-0.7961742201294879,0.5458999999999998,-1.1531000000000002,-0.6786933490288406,1.4222,-0.27680000000000016,-0.16291936433196005,0.5223999999999998,-1.1766000000000003,-0.6925250147145381,1.42853,-0.27047,-0.15919364331959976
26,2.412,2.09099,-0.3210099999999998,-0.13308872305140954,1.4855099999999999,-0.92649,-0.3841169154228856,1.56489,-0.84711,-0.35120646766169156,1.23429,-1.1777099999999998,-0.4882711442786069,1.27941,-1.13259,-0.4695646766169154,1.2996600000000003,-1.1123399999999997,-0.46116915422885557,1.41492,-0.99708,-0.4133830845771144,2.03649,-0.3755099999999998,-0.15568407960198996,1.3987599999999998,-1.0132400000000001,-0.4200829187396352,2.03878,-0.3732199999999999,-0.15473466003316746
27,2.669,2.7477,0.07869999999999999,0.029486699138254024,1.76632,-0.9026800000000001,-0.33820906706631704,1.8942899999999998,-0.7747100000000002,-0.29026227051330095,1.36205,-1.30695,-0.4896777819408018,1.4390800000000001,-1.22992,-0.4608167853128512,1.47093,-1.19807,-0.448883476957662,1.64949,-1.0195100000000001,-0.38198201573623086,2.6347199999999997,-0.03428000000000031,-0.012843761708505173,1.6239999999999997,-1.0450000000000004,-0.3915324091420009,2.64311,-0.02588999999999997,-0.009700262270513288
28,1.531,1.23475,-0.2962499999999999,-0.19350097975179617,0.43162999999999996,-1.09937,-0.7180731548007838,0.52667,-1.00433,-0.6559960809928151,0.15880000000000005,-1.3721999999999999,-0.8962769431743958,0.21350000000000002,-1.3175,-0.8605486610058785,0.23680000000000012,-1.2941999999999998,-0.8453298497713911,0.3877999999999999,-1.1432,-0.7467015022860876,1.16415,-0.3668499999999999,-0.2396146309601567,0.3679999999999999,-1.163,-0.7596342259960811,1.1662599999999999,-0.36474000000000006,-0.23823644676681913
29,2.608,2.08043,-0.5275700000000003,-0.20228911042944797,1.47642,-1.13158,-0.43388803680981597,1.55212,-1.0558800000000002,-0.4048619631901841,1.25041,-1.35759,-0.5205483128834356,1.29641,-1.31159,-0.5029102760736196,1.3152400000000002,-1.29276,-0.4956901840490797,1.43913,-1.16887,-0.44818634969325155,2.04796,-0.5600400000000003,-0.2147392638036811,1.4228899999999998,-1.1851100000000003,-0.45441334355828233,2.05015,-0.5578500000000002,-0.21389953987730068
30,3.153,2.5366,-0.6164000000000001,-0.19549635267998733,1.63057,-1.52243,-0.4828512527751348,1.7422399999999998,-1.4107600000000002,-0.44743418966064075,1.32254,-1.83046,-0.580545512210593,1.3887800000000001,-1.76422,-0.5595369489375198,1.4154200000000001,-1.73758,-0.5510878528385664,1.5995499999999998,-1.5534500000000002,-0.4926895020615288,2.4944100000000002,-0.6585899999999998,-0.20887725975261648,1.57564,-1.57736,-0.5002727561052965,2.49872,-0.65428,-0.2075103076435141
31,2.923,2.5210999999999997,-0.40190000000000037,-0.13749572357167306,1.61952,-1.30348,-0.4459391036606226,1.73057,-1.19243,-0.40794731440301063,1.25765,-1.66535,-0.5697399931577147,1.3234599999999999,-1.5995400000000002,-0.5472254533014027,1.35091,-1.57209,-0.5378344166951762,1.5167199999999998,-1.4062800000000002,-0.4811084502223743,2.44272,-0.48028000000000004,-0.16431063975367774,1.4929199999999998,-1.4300800000000002,-0.48925076975709897,2.44795,-0.47505,-0.1625213821416353
32,1.876,1.59558,-0.2804199999999999,-0.14947761194029846,0.5598799999999999,-1.31612,-0.7015565031982942,0.6713799999999999,-1.20462,-0.6421215351812367,0.36430000000000007,-1.5116999999999998,-0.8058102345415777,0.43599999999999994,-1.44,-0.767590618336887,0.46440000000000015,-1.4115999999999997,-0.7524520255863538,0.7051999999999998,-1.1708,-0.6240938166311302,1.639256,-0.23674399999999984,-0.12619616204690823,0.6790999999999998,-1.1969,-0.6380063965884862,1.648913,-0.22708699999999982,-0.12104850746268647
33,3.011,2.5431,-0.4679000000000002,-0.15539687811358358,1.7665899999999999,-1.2444100000000002,-0.41328794420458326,1.86872,-1.1422800000000002,-0.379368980405181,1.45808,-1.55292,-0.5157489206243773,1.51818,-1.49282,-0.49578877449352377,1.54255,-1.46845,-0.48769511790102954,1.69584,-1.31516,-0.4367851212221853,2.48815,-0.52285,-0.17364662902690137,1.6756499999999996,-1.3353500000000005,-0.44349053470607785,2.49087,-0.52013,-0.17274327465958153
34,3.129,3.1012,-0.027800000000000047,-0.008884627676574,1.85644,-1.27256,-0.40669862575902843,2.01943,-1.1095700000000002,-0.3546085011185683,1.2649599999999999,-1.8640400000000001,-0.5957302652604667,1.36205,-1.76695,-0.5647011824864174,1.4048,-1.7242,-0.5510386705017577,1.6017199999999998,-1.5272800000000002,-0.4881048258229467,2.9045,-0.22449999999999992,-0.07174816235218917,1.5696299999999996,-1.5593700000000004,-0.49836049856184095,2.9139,-0.21510000000000007,-0.06874400767018218
35,2.963,2.4763,-0.4866999999999999,-0.16425919676004047,1.61153,-1.3514700000000002,-0.4561154235572056,1.72013,-1.2428700000000001,-0.4194633817077287,1.27643,-1.6865700000000001,-0.5692102598717517,1.33773,-1.62527,-0.548521768477894,1.36589,-1.59711,-0.5390178872764091,1.5304799999999998,-1.4325200000000002,-0.4834694566317922,2.39832,-0.5646800000000001,-0.1905771177860277,1.5062399999999998,-1.4567600000000003,-0.4916503543705705,2.40257,-0.5604300000000002,-0.18914276071549113
36,3.588,2.9276,-0.6604000000000001,-0.18405797101449278,1.8591799999999998,-1.7288200000000002,-0.4818338907469343,1.99379,-1.5942100000000001,-0.4443171683389075,1.46149,-2.12651,-0.5926727982162765,1.54122,-2.04678,-0.5704515050167224,1.5739900000000002,-2.01401,-0.5613182831661092,1.78311,-1.80489,-0.5030351170568562,2.8628,-0.7252000000000001,-0.20211817168338908,1.7547599999999997,-1.8332400000000004,-0.5109364548494985,2.8669000000000002,-0.7210999999999999,-0.20097547380156072
37,3.323,2.7235,-0.5994999999999999,-0.1804092687330725,1.72533,-1.59767,-0.48079145350586816,1.84214,-1.4808599999999998,-0.4456394823954258,1.4507599999999998,-1.8722400000000001,-0.5634185976527235,1.5238,-1.7992,-0.5414384592235931,1.55356,-1.76944,-0.532482696358712,1.7817399999999999,-1.54126,-0.46381582907011737,2.7324,-0.5905999999999998,-0.17773096599458316,1.7544799999999998,-1.5685200000000001,-0.4720192597050858,2.7396000000000003,-0.5833999999999997,-0.17556424917243446
38,3.093,2.5023,-0.5907,-0.19097963142580018,1.6037599999999999,-1.4892400000000001,-0.4814872292272875,1.71545,-1.37755,-0.44537665696734563,1.27091,-1.82209,-0.5891011962495959,1.33734,-1.75566,-0.5676236663433559,1.3653400000000002,-1.7276599999999998,-0.5585709666989976,1.5438899999999998,-1.5491100000000002,-0.5008438409311349,2.44999,-0.6430099999999999,-0.20789201422567083,1.5191999999999997,-1.5738000000000003,-0.5088263821532494,2.45411,-0.63889,-0.20655997413514385
39,3.101,2.4971,-0.6038999999999999,-0.19474363108674617,1.61079,-1.49021,-0.4805578845533699,1.72546,-1.37554,-0.4435794904869397,1.29468,-1.80632,-0.5824959690422444,1.35704,-1.74396,-0.5623863269912931,1.38171,-1.71929,-0.5544308287649146,1.55966,-1.54134,-0.4970461141567236,2.44195,-0.6590500000000001,-0.21252821670428898,1.5366899999999997,-1.5643100000000003,-0.5044534021283458,2.4449300000000003,-0.6560699999999997,-0.2115672363753627
40,2.959,3.2538,0.29479999999999995,0.09962825278810407,2.06194,-0.8970600000000002,-0.30316323082122343,2.2260999999999997,-0.7329000000000003,-0.24768502872592102,1.53024,-1.42876,-0.48285231497127407,1.6341,-1.3249,-0.4477526191280838,1.67605,-1.28295,-0.43357553227441703,1.91133,-1.04767,-0.3540621831699899,3.118,0.1589999999999998,0.05373436971949976,1.88122,-1.0777800000000002,-0.3642379182156134,3.1265,0.16749999999999998,0.056606961811422774
41,3.153,3.1696999999999997,0.016699999999999715,0.005296542974944407,1.84225,-1.31075,-0.4157151918807485,2.00579,-1.1472099999999998,-0.3638471297177291,1.27532,-1.87768,-0.5955217253409452,1.36923,-1.78377,-0.5657373929590866,1.4137,-1.7393,-0.5516333650491595,1.63789,-1.51511,-0.48052965429749445,2.9974,-0.15560000000000018,-0.04934982556295597,1.6031099999999998,-1.5498900000000002,-0.4915604186489059,3.008,-0.14500000000000002,-0.04598794798604504
42,3.193,3.1728,-0.020199999999999996,-0.006326338866269964,1.89991,-1.29309,-0.4049765111180708,2.05857,-1.13443,-0.3552865643595365,1.39122,-1.8017800000000002,-0.5642906357657376,1.48609,-1.7069100000000001,-0.5345787660507361,1.52669,-1.66631,-0.5218634512997181,1.7536299999999998,-1.4393700000000003,-0.4507892264328219,3.04,-0.15300000000000002,-0.04791731913560915,1.72036,-1.4726400000000002,-0.4612088944566239,3.049,-0.14400000000000013,-0.045098653304102766
43,1.466,1.524,0.05800000000000005,0.039563437926330186,0.3373299999999999,-1.12867,-0.7698976807639837,0.48915,-0.97685,-0.6663369713506139,-0.46289999999999987,-1.9288999999999998,-1.315757162346521,-0.3817999999999999,-1.8477999999999999,-1.2604365620736697,-0.3431999999999997,-1.8091999999999997,-1.2341064120054568,-0.2088000000000001,-1.6748,-1.1424283765347887,1.19464,-0.27136000000000005,-0.18510231923601642,-0.24080000000000013,-1.7068,-1.164256480218281,1.20569,-0.26031000000000004,-0.1775648021828104
