,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.85,678.0,Sobol1,0.001,1000.0,97.50338418143136,0.10997768030280158,-0.002206479109915428
1,0.85,147.0,Sobol1,0.001,1000.0,97.72514016287667,0.1068960183433124,-0.018229411653830366
2,0.85,561.0,Sobol1,0.001,1000.0,98.30394635881696,0.10815113818361646,-0.023188108308971195
3,0.85,237.0,Sobol1,0.001,1000.0,98.01568930489677,0.10849017827283769,-0.010867329387154803
4,0.85,588.0,Sobol1,0.001,1000.0,98.94328925723121,0.10813897883608228,-0.032446500369811296
5,0.85,951.0,Sobol1,0.001,1000.0,97.1633042835054,0.10496999961989266,0.012214716920277266
6,0.85,490.0,Sobol1,0.001,1000.0,99.16110665457589,0.1079728425968261,-0.047014638114835826
7,0.85,395.0,Sobol1,0.001,1000.0,98.40878150576637,0.10757215143669219,-0.02535178799526147
8,0.85,877.0,Sobol1,0.001,1000.0,97.62342725481305,0.10958501270839147,-0.004078115953830997
9,0.85,297.0,Sobol1,0.001,1000.0,97.96927751813617,0.10840581783226558,-0.007141328532314449
10,0.85,721.0,Sobol1,0.001,1000.0,97.8834940592448,0.1085083360473315,-0.00624793361116945
11,0.85,711.0,Sobol1,0.001,1000.0,99.94828396751767,0.10899741096155983,-0.0540564783999104
12,0.85,985.0,Sobol1,0.001,1000.0,99.10383605957031,0.10822742787145433,-0.041282626174310146
13,0.85,171.0,Sobol1,0.001,1000.0,99.12395767938523,0.10831530427648908,-0.037456498968598796
14,0.85,75.0,Sobol1,0.001,1000.0,98.32343364897228,0.10744188548553557,-0.03108045826388362
15,0.85,16.0,Sobol1,0.001,1000.0,97.80050731840588,0.1072216619338308,-0.013302890792737493
16,0.85,669.0,Sobol1,0.001,1000.0,97.84754507882255,0.10741928113358361,-0.017927122913249827
17,0.85,530.0,Sobol1,0.001,1000.0,99.94899059477306,0.108796650100322,-0.06207195907812058
18,0.85,999.0,Sobol1,0.001,1000.0,99.45014953613281,0.10807461788256963,-0.05251182484746434
19,0.85,794.0,Sobol1,0.001,1000.0,98.32063148135231,0.10743480956270582,-0.026329450629051062
20,0.85,936.0,Sobol1,0.001,1000.0,98.88118634905133,0.1084321875657354,-0.02680398371530575
21,0.85,111.0,Sobol1,0.001,1000.0,98.09242284865607,0.10791966567436855,-0.01706810760205186
22,0.85,816.0,Sobol1,0.001,1000.0,98.7289305187407,0.10828220560437157,-0.02407951604617366
23,0.85,968.0,Sobol1,0.001,1000.0,98.7835929507301,0.10802095383405685,-0.034297423512131955
24,0.85,48.0,Sobol1,0.001,1000.0,98.74162365141369,0.10772689573821567,-0.02882590271225864
25,0.85,986.0,Sobol1,0.001,1000.0,98.70870862688336,0.10743382218338195,-0.02862321977664402
26,0.85,829.0,Sobol1,0.001,1000.0,98.08010936918713,0.10710976556653068,-0.029630693633851735
27,0.85,996.0,Sobol1,0.001,1000.0,97.85265132359096,0.10936157192502703,-0.0016862118947682473
28,0.85,272.0,Sobol1,0.001,1000.0,98.08553786504837,0.10761691558928717,-0.018980626153691876
29,0.85,759.0,Sobol1,0.001,1000.0,97.72649855840774,0.10798824117297218,-0.01636433756486269
30,0.85,390.0,Sobol1,0.001,1000.0,98.0061765398298,0.10833636422952016,-0.012106113009489187
31,0.85,930.0,Sobol1,0.001,1000.0,98.7117669241769,0.108106852996917,-0.024625731484021324
32,0.85,633.0,Sobol1,0.001,1000.0,98.59837195986793,0.10805587222178777,-0.02598604542799544
33,0.85,928.0,Sobol1,0.001,1000.0,98.44719478062221,0.10956968154226031,-0.007360125863527823
34,0.85,854.0,Sobol1,0.001,1000.0,98.1197760445731,0.10819763016133081,-0.01404629678876648
35,0.85,554.0,Sobol1,0.001,1000.0,97.92011043003627,0.10747773555063066,-0.010487208423677072
36,0.85,562.0,Sobol1,0.001,1000.0,98.31639825730096,0.10882120295649483,-0.013876895758346386
37,0.85,78.0,Sobol1,0.001,1000.0,98.78248450869606,0.10753875687008813,-0.03579121192064427
38,0.85,222.0,Sobol1,0.001,1000.0,98.12602088564918,0.10815418724502836,-0.011029764589585558
39,0.85,294.0,Sobol1,0.001,1000.0,97.66817365373883,0.10778135238658815,-0.007888603827935384
40,0.85,725.0,Sobol1,0.001,1000.0,99.39003099714007,0.10839420273190453,-0.04011776043304853
41,0.85,582.0,Sobol1,0.001,1000.0,98.21482994442894,0.10740408265874499,-0.019292374643772457
42,0.85,731.0,Sobol1,0.001,1000.0,98.41426885695685,0.11245008628992807,-0.004812818112162588
43,0.85,249.0,Sobol1,0.001,1000.0,97.8534680321103,0.10866403366838183,-0.007856570926708197
44,0.85,791.0,Sobol1,0.001,1000.0,98.57261294410343,0.10774994038400196,-0.027929302198921695
45,0.85,35.0,Sobol1,0.001,1000.0,98.43929690406436,0.10824617778971082,-0.019192898324613208
46,0.85,180.0,Sobol1,0.001,1000.0,98.3609619140625,0.10749114517654691,-0.025975556554364423
47,0.85,510.0,Sobol1,0.001,1000.0,97.58720288957868,0.10679889576775688,-0.001413002419670287
48,0.85,593.0,Sobol1,0.001,1000.0,97.97545914422898,0.11015211045742035,-0.005424988544201153
49,0.85,634.0,Sobol1,0.001,1000.0,98.41659291585286,0.10837195884613764,-0.01567243695348382
