,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.9,678.0,Sobol1,0.001,1000.0,97.83406925201416,0.11024096654728055,-0.005442043990679834
1,0.9,147.0,Sobol1,0.001,1000.0,97.50084042549133,0.10787576716393232,-0.010896869109640939
2,0.9,561.0,Sobol1,0.001,1000.0,98.7753837108612,0.10858750762417912,-0.028485746573126244
3,0.9,237.0,Sobol1,0.001,1000.0,97.88855957984924,0.10905532422475517,-0.007449068253591751
4,0.9,588.0,Sobol1,0.001,1000.0,98.00915217399597,0.10845318832434714,-0.013284959074524684
5,0.9,951.0,Sobol1,0.001,1000.0,98.34008431434631,0.10931266727857292,-0.011730243983807256
6,0.9,490.0,Sobol1,0.001,1000.0,98.73131680488586,0.10814048163592815,-0.035524130947746195
7,0.9,395.0,Sobol1,0.001,1000.0,98.02070879936218,0.1077529382891953,-0.019313312762358897
8,0.9,877.0,Sobol1,0.001,1000.0,97.86657333374023,0.1093180610332638,-0.006427545122029206
9,0.9,297.0,Sobol1,0.001,1000.0,97.94726896286011,0.10948986606672406,-0.0052044974582278955
10,0.9,721.0,Sobol1,0.001,1000.0,98.35172891616821,0.10601246124133468,-0.01787895897091025
11,0.9,711.0,Sobol1,0.001,1000.0,99.15052723884583,0.10848992504179478,-0.04378705600672482
12,0.9,985.0,Sobol1,0.001,1000.0,99.89246821403503,0.10926567786373198,-0.04918514554537644
13,0.9,171.0,Sobol1,0.001,1000.0,99.1288149356842,0.10866724280640483,-0.035344502443145666
14,0.9,75.0,Sobol1,0.001,1000.0,97.70957207679749,0.10794594953767955,-0.019821053265683224
15,0.9,16.0,Sobol1,0.001,1000.0,98.55879282951355,0.10733740264549851,-0.03699740315131838
16,0.9,669.0,Sobol1,0.001,1000.0,97.77823424339294,0.10950589529238641,-0.005843322756396006
17,0.9,530.0,Sobol1,0.001,1000.0,100.02285313606262,0.10908201290294528,-0.05981387495535199
18,0.9,999.0,Sobol1,0.001,1000.0,99.37690305709839,0.1085015267599374,-0.054104173558688226
19,0.9,794.0,Sobol1,0.001,1000.0,98.93766784667969,0.10824048449285328,-0.03616956683049037
20,0.9,936.0,Sobol1,0.001,1000.0,98.24513125419617,0.10836973180994391,-0.01717904347798388
21,0.9,111.0,Sobol1,0.001,1000.0,99.75765442848206,0.10900273290462792,-0.05122678985025477
22,0.9,816.0,Sobol1,0.001,1000.0,98.39902710914612,0.10860111215151846,-0.018244324239552117
23,0.9,968.0,Sobol1,0.001,1000.0,99.86426305770874,0.1092832456342876,-0.05669567553274869
24,0.9,48.0,Sobol1,0.001,1000.0,99.04164958000183,0.10876038437709212,-0.0348234170056474
25,0.9,986.0,Sobol1,0.001,1000.0,98.56659436225891,0.1083186762407422,-0.017830448827678293
26,0.9,829.0,Sobol1,0.001,1000.0,97.58289885520935,0.10869107744656503,-0.007659811895235773
27,0.9,996.0,Sobol1,0.001,1000.0,97.8981580734253,0.10949063929729164,-0.005179177505920288
28,0.9,272.0,Sobol1,0.001,1000.0,98.48858070373535,0.10789732960984111,-0.029775511332255773
29,0.9,759.0,Sobol1,0.001,1000.0,97.11430764198303,0.10939244460314512,-0.006634042599878112
30,0.9,390.0,Sobol1,0.001,1000.0,99.27997636795044,0.10853358707390726,-0.039280795249571065
31,0.9,930.0,Sobol1,0.001,1000.0,98.3496298789978,0.10953417024575174,-0.010444172004226922
32,0.9,633.0,Sobol1,0.001,1000.0,98.73183989524841,0.10816175816580653,-0.03357662071171125
33,0.9,928.0,Sobol1,0.001,1000.0,98.570143699646,0.1089344029314816,-0.017118428392650552
34,0.9,854.0,Sobol1,0.001,1000.0,98.0171525478363,0.10847164527513087,-0.014525607471137764
35,0.9,554.0,Sobol1,0.001,1000.0,98.14327383041382,0.10873502842150629,-0.012975798591034014
36,0.9,562.0,Sobol1,0.001,1000.0,98.4146580696106,0.1087321296799928,-0.014582796404278415
37,0.9,78.0,Sobol1,0.001,1000.0,99.14422130584717,0.10773500707000494,-0.038710038371719865
38,0.9,222.0,Sobol1,0.001,1000.0,98.51855421066284,0.10809404263272882,-0.01993620612324858
39,0.9,294.0,Sobol1,0.001,1000.0,97.87165021896362,0.11019156174734235,-0.003535429187484316
40,0.9,725.0,Sobol1,0.001,1000.0,100.04521083831787,0.10926856170408428,-0.059827429201954045
41,0.9,582.0,Sobol1,0.001,1000.0,98.94058203697205,0.10852775094099343,-0.035378949454674305
42,0.9,731.0,Sobol1,0.001,1000.0,97.87280774116516,0.11079171509481966,-0.003452064013021807
43,0.9,249.0,Sobol1,0.001,1000.0,98.06039690971375,0.10634931176900864,-0.020879813851695406
44,0.9,791.0,Sobol1,0.001,1000.0,98.91700220108032,0.10831844178028405,-0.031759315431185
45,0.9,35.0,Sobol1,0.001,1000.0,98.00740647315979,0.10944941896013916,-0.010963848229355852
46,0.9,180.0,Sobol1,0.001,1000.0,99.34720373153687,0.10859798197634518,-0.03819581790787383
47,0.9,510.0,Sobol1,0.001,1000.0,97.49551820755005,0.10834611323662102,-0.004478515531812867
48,0.9,593.0,Sobol1,0.001,1000.0,98.27051401138306,0.10961401066742837,-0.009161317507309051
49,0.9,634.0,Sobol1,0.001,1000.0,98.4314477443695,0.10873807081952691,-0.023131670979810205
