,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.7,678.0,Sobol1,0.001,1000.0,97.09373397827149,0.1069880597293377,-0.00791457177252487
1,0.7,147.0,Sobol1,0.001,1000.0,96.76175918579102,0.10558356940746308,-0.01597402517147677
2,0.7,561.0,Sobol1,0.001,1000.0,97.87981414794922,0.10638725087046623,-0.022433900092351265
3,0.7,237.0,Sobol1,0.001,1000.0,97.63586196899413,0.10821296572685242,-0.005063665084826996
4,0.7,588.0,Sobol1,0.001,1000.0,98.18289642333984,0.10670649856328965,-0.031256379780303975
5,0.7,951.0,Sobol1,0.001,1000.0,98.41110610961914,0.10774494335055351,-0.017794535165255886
6,0.7,490.0,Sobol1,0.001,1000.0,98.28025131225586,0.10617432668805123,-0.04176630340982725
7,0.7,395.0,Sobol1,0.001,1000.0,98.41082611083985,0.10674486160278321,-0.030906986234895316
8,0.7,877.0,Sobol1,0.001,1000.0,97.5873420715332,0.10729514211416244,-0.010484400731191612
9,0.7,297.0,Sobol1,0.001,1000.0,97.4523078918457,0.10624655112624168,-0.02091059971474849
10,0.7,721.0,Sobol1,0.001,1000.0,97.44557266235351,0.1079515852034092,-0.00802633135197266
11,0.7,711.0,Sobol1,0.001,1000.0,97.01985702514648,0.10597580969333649,-0.016169155982273642
12,0.7,985.0,Sobol1,0.001,1000.0,98.27587127685547,0.10704538226127625,-0.023704977537169047
13,0.7,171.0,Sobol1,0.001,1000.0,97.86277389526367,0.1069784976541996,-0.019363167519096967
14,0.7,75.0,Sobol1,0.001,1000.0,98.0906379699707,0.10573116689920425,-0.044756265285209464
15,0.7,16.0,Sobol1,0.001,1000.0,97.54294815063477,0.10645419433712959,-0.019742789531177807
16,0.7,669.0,Sobol1,0.001,1000.0,97.1145118713379,0.10585571676492692,-0.018479409106650267
17,0.7,530.0,Sobol1,0.001,1000.0,97.6569595336914,0.1051858313381672,-0.018688803997406588
18,0.7,999.0,Sobol1,0.001,1000.0,97.50814361572266,0.10609019547700882,-0.02192701978854892
19,0.7,794.0,Sobol1,0.001,1000.0,98.53545837402343,0.10632515847682952,-0.021709746336434122
20,0.7,936.0,Sobol1,0.001,1000.0,98.13087692260743,0.10796694904565811,-0.01473788758248835
21,0.7,111.0,Sobol1,0.001,1000.0,97.20290908813476,0.10727647840976715,-0.009688511251258858
22,0.7,816.0,Sobol1,0.001,1000.0,98.06659317016602,0.10656299144029617,-0.024134892327205802
23,0.7,968.0,Sobol1,0.001,1000.0,97.63900909423828,0.10783438980579377,-0.009011162000687856
24,0.7,48.0,Sobol1,0.001,1000.0,98.5300064086914,0.10672402232885361,-0.035576646390610846
25,0.7,986.0,Sobol1,0.001,1000.0,98.25752792358398,0.10708625018596649,-0.026265674694734554
26,0.7,829.0,Sobol1,0.001,1000.0,97.2167724609375,0.1058592900633812,-0.019899631754964786
27,0.7,996.0,Sobol1,0.001,1000.0,97.44595565795899,0.10771146789193153,-0.005540793871422078
28,0.7,272.0,Sobol1,0.001,1000.0,97.6523666381836,0.10677283927798271,-0.014330300660500717
29,0.7,759.0,Sobol1,0.001,1000.0,97.82099838256836,0.10653836354613304,-0.02966384133460411
30,0.7,390.0,Sobol1,0.001,1000.0,97.79623489379883,0.10750907063484191,-0.013009750442715084
31,0.7,930.0,Sobol1,0.001,1000.0,99.18446273803711,0.10755959674715995,-0.04245529496887366
32,0.7,633.0,Sobol1,0.001,1000.0,98.08667907714843,0.10616257339715958,-0.04165868654510794
33,0.7,928.0,Sobol1,0.001,1000.0,98.0711280822754,0.10769369229674339,-0.012024160269018624
34,0.7,854.0,Sobol1,0.001,1000.0,97.93570709228516,0.10648949295282364,-0.02762788209527316
35,0.7,554.0,Sobol1,0.001,1000.0,98.36316299438477,0.10669002085924148,-0.0300298296043106
36,0.7,562.0,Sobol1,0.001,1000.0,98.38144760131836,0.1077915258705616,-0.018855231294043782
37,0.7,78.0,Sobol1,0.001,1000.0,97.63938751220704,0.10620859563350678,-0.021083759889308017
38,0.7,222.0,Sobol1,0.001,1000.0,97.31155776977539,0.10576101839542389,-0.021086604757788764
39,0.7,294.0,Sobol1,0.001,1000.0,97.63638229370117,0.10641551315784455,-0.018274201011829215
40,0.7,725.0,Sobol1,0.001,1000.0,98.74917068481446,0.10762041956186294,-0.0455809877900029
41,0.7,582.0,Sobol1,0.001,1000.0,97.70036010742187,0.10655174106359482,-0.02019846320175136
42,0.7,731.0,Sobol1,0.001,1000.0,97.58081817626953,0.10852004513144493,-0.004736233168832582
43,0.7,249.0,Sobol1,0.001,1000.0,97.74175720214843,0.1073987402021885,-0.012556719748430511
44,0.7,791.0,Sobol1,0.001,1000.0,97.8166893005371,0.10667592212557793,-0.02287823705228642
45,0.7,35.0,Sobol1,0.001,1000.0,97.40051498413087,0.10637248530983925,-0.01711035984992184
46,0.7,180.0,Sobol1,0.001,1000.0,97.8198341369629,0.10611744746565818,-0.03011143654283528
47,0.7,510.0,Sobol1,0.001,1000.0,97.16907501220703,0.1086104579269886,-0.0014573717925929208
48,0.7,593.0,Sobol1,0.001,1000.0,97.69663848876954,0.10750412046909333,-0.014946712729190948
49,0.7,634.0,Sobol1,0.001,1000.0,97.76512985229492,0.10814542844891548,-0.007358342373461779
