,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.55,678.0,Grid2401,0.001,1000.0,105.08815670013428,0.13053965475410223,-0.09264357254145342
1,0.55,147.0,Grid2401,0.001,1000.0,106.16047763824463,0.13335411436855793,-0.10822696227620648
2,0.55,561.0,Grid2401,0.001,1000.0,104.50474071502686,0.12952457088977098,-0.08033121083183836
3,0.55,237.0,Grid2401,0.001,1000.0,104.94957447052002,0.1305270278826356,-0.09297333771794547
4,0.55,588.0,Grid2401,0.001,1000.0,107.68302822113037,0.13613242097198963,-0.10951881364111679
5,0.55,951.0,Grid2401,0.001,1000.0,106.34839534759521,0.1326052388176322,-0.08489971690886225
6,0.55,490.0,Grid2401,0.001,1000.0,105.31985759735107,0.13147637248039246,-0.09571600753609696
7,0.55,395.0,Grid2401,0.001,1000.0,106.92430305480957,0.13480140827596188,-0.11864521916229664
8,0.55,877.0,Grid2401,0.001,1000.0,105.05932235717773,0.13112393021583557,-0.10008049298230795
9,0.55,297.0,Grid2401,0.001,1000.0,106.48967742919922,0.13404300343245268,-0.10608072988337167
10,0.55,721.0,Grid2401,0.001,1000.0,106.47813415527344,0.13422921858727932,-0.11026193312326793
11,0.55,711.0,Grid2401,0.001,1000.0,105.8850212097168,0.132220059633255,-0.09521824905491985
12,0.55,985.0,Grid2401,0.001,1000.0,107.02360343933105,0.13453325163573027,-0.11239651707299292
13,0.55,171.0,Grid2401,0.001,1000.0,106.27799797058105,0.13271169550716877,-0.08534958033842074
14,0.55,75.0,Grid2401,0.001,1000.0,106.22098922729492,0.1336360089480877,-0.1122213748812933
15,0.55,16.0,Grid2401,0.001,1000.0,106.91600036621094,0.13464718125760555,-0.10307263915271345
16,0.55,669.0,Grid2401,0.001,1000.0,106.1738634109497,0.13282983750104904,-0.10060293603998377
17,0.55,530.0,Grid2401,0.001,1000.0,104.97622203826904,0.13092091213911772,-0.1031164851024717
18,0.55,999.0,Grid2401,0.001,1000.0,105.77730751037598,0.13213100098073483,-0.09282461304523473
19,0.55,794.0,Grid2401,0.001,1000.0,106.90706539154053,0.13486958853900433,-0.12306736753449463
20,0.55,936.0,Grid2401,0.001,1000.0,107.26417064666748,0.13591612875461578,-0.1299665804687052
21,0.55,111.0,Grid2401,0.001,1000.0,106.53913879394531,0.13301996607333422,-0.08505141050899523
22,0.55,816.0,Grid2401,0.001,1000.0,106.22908592224121,0.1343515357002616,-0.12549871418085706
23,0.55,968.0,Grid2401,0.001,1000.0,105.71586990356445,0.13168160058557987,-0.08275921163813407
24,0.55,48.0,Grid2401,0.001,1000.0,105.69841766357422,0.1316217239946127,-0.08800916209317663
25,0.55,986.0,Grid2401,0.001,1000.0,105.05872344970703,0.13151346519589424,-0.10921581171027944
26,0.55,829.0,Grid2401,0.001,1000.0,107.8519229888916,0.13561336882412434,-0.14615368467648926
27,0.55,996.0,Grid2401,0.001,1000.0,106.83950424194336,0.13482838310301304,-0.11612477040523578
28,0.55,272.0,Grid2401,0.001,1000.0,105.0704174041748,0.13134044781327248,-0.10433710425252996
29,0.55,759.0,Grid2401,0.001,1000.0,104.82114601135254,0.13107843417674303,-0.09449731874481815
30,0.55,390.0,Grid2401,0.001,1000.0,105.53762531280518,0.13150602206587791,-0.09442020844777407
31,0.55,930.0,Grid2401,0.001,1000.0,106.44137382507324,0.1332253897562623,-0.09214750429879581
32,0.55,633.0,Grid2401,0.001,1000.0,106.1043643951416,0.1335239987820387,-0.11196943974737111
33,0.55,928.0,Grid2401,0.001,1000.0,105.82603073120117,0.13216235768049955,-0.09551743056780973
34,0.55,854.0,Grid2401,0.001,1000.0,105.68624210357666,0.1323829796165228,-0.09983641639468405
35,0.55,554.0,Grid2401,0.001,1000.0,106.55890846252441,0.13303874526172876,-0.09060751809383169
36,0.55,562.0,Grid2401,0.001,1000.0,105.01315498352051,0.13052564673125744,-0.08712928761229671
37,0.55,78.0,Grid2401,0.001,1000.0,106.3092393875122,0.13358960393816233,-0.11043650835898836
38,0.55,222.0,Grid2401,0.001,1000.0,106.41400527954102,0.13323515560477972,-0.09625727407556678
39,0.55,294.0,Grid2401,0.001,1000.0,106.65660381317139,0.1339607359841466,-0.10027841964612258
40,0.55,725.0,Grid2401,0.001,1000.0,105.70273780822754,0.13168899435549974,-0.08741400566224608
41,0.55,582.0,Grid2401,0.001,1000.0,106.16628646850586,0.1344342790544033,-0.1350521177880911
42,0.55,731.0,Grid2401,0.001,1000.0,107.48509407043457,0.13623878918588161,-0.12334325940983984
43,0.55,249.0,Grid2401,0.001,1000.0,105.77609443664551,0.13228548131883144,-0.09325589922374272
44,0.55,791.0,Grid2401,0.001,1000.0,107.03555393218994,0.13550713006407022,-0.12643077995250698
45,0.55,35.0,Grid2401,0.001,1000.0,106.85920429229736,0.13486655242741108,-0.11419755183055907
46,0.55,180.0,Grid2401,0.001,1000.0,106.76902389526367,0.13502309005707502,-0.11307080132043176
47,0.55,510.0,Grid2401,0.001,1000.0,106.87491989135742,0.13445602171123028,-0.10818392978956184
48,0.55,593.0,Grid2401,0.001,1000.0,105.0258674621582,0.13066350482404232,-0.09298968615629932
49,0.55,634.0,Grid2401,0.001,1000.0,106.36286926269531,0.13328885473310947,-0.1020650701805936
