,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.491,0.497747,0.006747000000000003,0.0,0.53367,0.042669999999999986,0.0,0.53157,0.040569999999999995,0.0,0.53068,0.03968000000000005,0.0,0.53192,0.040919999999999956,0.0,0.5048900000000001,0.013890000000000069,0.0,0.53142,0.04042000000000001,0.0,0.50336,0.012360000000000038,0.0,0.4061500000000001,-0.08484999999999987,0.0,0.53156,0.04056000000000004,0.0
2,0.746,0.98236,0.23636000000000001,0.0,1.08752,0.34152000000000005,0.0,1.08159,0.33559000000000005,0.0,1.07706,0.3310599999999999,0.0,1.07927,0.33326999999999996,0.0,0.9980199999999999,0.2520199999999999,0.0,1.08305,0.33705000000000007,0.0,0.99773,0.25173,0.0,0.7896100000000001,0.04361000000000015,0.0,1.083,0.33699999999999997,0.0
3,0.542,0.487231,-0.05476900000000001,0.0,0.52905,-0.012950000000000017,0.0,0.52639,-0.015610000000000013,0.0,0.5252600000000001,-0.016739999999999977,0.0,0.52515,-0.01685000000000003,0.0,0.49595999999999996,-0.04604000000000008,0.0,0.5267200000000001,-0.01527999999999996,0.0,0.49477000000000004,-0.047229999999999994,0.0,0.40180000000000016,-0.14019999999999988,0.0,0.52838,-0.013620000000000076,0.0
4,1.195,1.08459,-0.11041000000000012,-0.09239330543933064,1.1522700000000001,-0.042729999999999935,-0.03575732217573216,1.14968,-0.04532000000000003,-0.03792468619246864,1.14741,-0.04759000000000002,-0.039824267782426793,1.14889,-0.046110000000000095,-0.038585774058577486,1.09715,-0.09784999999999999,-0.08188284518828451,1.14989,-0.04510999999999998,-0.03774895397489538,1.09514,-0.09986000000000006,-0.08356485355648541,0.8954400000000001,-0.29955999999999994,-0.25067782426778235,1.15009,-0.044910000000000005,-0.037581589958158995
5,1.17,1.40107,0.2310700000000001,0.1974957264957266,1.54296,0.3729600000000002,0.3187692307692309,1.53818,0.3681800000000002,0.31468376068376086,1.53241,0.3624100000000001,0.30975213675213686,1.5358100000000001,0.3658100000000002,0.31265811965811985,1.42376,0.25376,0.21688888888888888,1.53852,0.3685200000000002,0.31497435897435916,1.42295,0.25295,0.21619658119658122,1.11888,-0.05111999999999983,-0.04369230769230755,1.53929,0.3692900000000001,0.31563247863247873
6,1.057,0.9845,-0.0724999999999999,-0.0685903500473036,1.05816,0.0011600000000000499,0.0010974456007569063,1.05513,-0.0018700000000000383,-0.0017691579943235937,1.05218,-0.0048200000000000465,-0.004560075685903544,1.05415,-0.002850000000000019,-0.0026963103122043704,0.9967900000000001,-0.060209999999999875,-0.056963103122043404,1.0550899999999999,-0.0019100000000000783,-0.001807000946073868,0.9943000000000001,-0.06269999999999987,-0.05931882686849562,0.8025900000000001,-0.2544099999999998,-0.24069063386944164,1.05573,-0.0012699999999998823,-0.0012015137180698982
7,1.183,1.74309,0.56009,0.47344885883347415,1.9840600000000002,0.8010600000000001,0.6771428571428572,1.9690800000000002,0.7860800000000001,0.6644801352493661,1.95841,0.7754099999999999,0.6554606931530007,1.96431,0.78131,0.6604480135249365,1.7769599999999999,0.5939599999999998,0.5020794590025357,1.9731200000000002,0.7901200000000002,0.6678951817413357,1.7780500000000001,0.5950500000000001,0.5030008453085376,1.3665600000000002,0.18356000000000017,0.1551648351648353,1.97329,0.7902899999999999,0.6680388841927303
8,1.084,0.97496,-0.10904000000000003,-0.10059040590405906,1.0529300000000001,-0.03106999999999993,-0.02866236162361617,1.04779,-0.036210000000000075,-0.033404059040590475,1.04884,-0.03516000000000008,-0.03243542435424361,1.04671,-0.037290000000000045,-0.034400369003690076,0.9881800000000001,-0.09582000000000002,-0.0883948339483395,1.05114,-0.03286000000000011,-0.030313653136531466,0.98665,-0.09735000000000005,-0.08980627306273066,0.8034900000000001,-0.2805099999999999,-0.2587730627306272,1.05293,-0.031070000000000153,-0.028662361623616375
9,1.261,1.72759,0.46659000000000006,0.37001586042823165,1.93836,0.6773600000000002,0.5371609833465505,1.92598,0.6649800000000001,0.5273433782712135,1.92041,0.65941,0.5229262490087233,1.9227100000000001,0.6617100000000002,0.5247501982553532,1.7591599999999998,0.49815999999999994,0.39505154639175255,1.9306200000000002,0.6696200000000003,0.5310229976209361,1.75935,0.49835000000000007,0.3952022204599525,1.3362100000000001,0.07521000000000022,0.05964314036479003,1.93059,0.6695900000000001,0.5309992069785886
