,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.05,678.0,Grid1296,0.001,976.0,118.38884353637695,0.1567294299602508,-0.3905151986439274
1,0.05,147.0,Grid1296,0.001,984.0,123.82569249471028,0.1660298332571983,-0.5242122503191532
2,0.05,561.0,Grid1296,0.001,897.0,118.03387451171876,0.1562371229132016,-0.4233277556470253
3,0.05,237.0,Grid1296,0.001,957.0,119.04322052001952,0.1577422966559728,-0.410671927060638
4,0.05,588.0,Grid1296,0.001,999.0,126.49788920084636,0.1697364871700604,-0.5788711158450035
5,0.05,951.0,Grid1296,0.001,967.0,122.52324676513672,0.163952666024367,-0.504309076147543
6,0.05,490.0,Grid1296,0.001,979.0,124.07362492879231,0.165712758898735,-0.5322445179995797
7,0.05,395.0,Grid1296,0.001,932.0,125.79399744669595,0.1679111098249753,-0.6340235519241675
8,0.05,877.0,Grid1296,0.001,973.0,122.08083089192708,0.1629739999771118,-0.4993143431370813
9,0.05,297.0,Grid1296,0.001,983.0,124.85319391886394,0.1671803891658783,-0.5426176099646017
10,0.05,721.0,Grid1296,0.001,979.0,123.07767486572266,0.1646925806999206,-0.5154887471021369
11,0.05,711.0,Grid1296,0.001,999.0,129.66975021362305,0.1739269271492958,-0.6352913231071643
12,0.05,985.0,Grid1296,0.001,992.0,131.4310646057129,0.1758959492047627,-0.7188801245658257
13,0.05,171.0,Grid1296,0.001,948.0,123.67457834879558,0.1650190999110539,-0.5107470901255352
14,0.05,75.0,Grid1296,0.001,996.0,128.55185190836588,0.1717492366830507,-0.6465531778321583
15,0.05,16.0,Grid1296,0.001,930.0,124.50420633951823,0.1661092092593511,-0.5651206177561365
16,0.05,669.0,Grid1296,0.001,956.0,125.28265762329102,0.1678967103362083,-0.522106288793965
17,0.05,530.0,Grid1296,0.001,990.0,126.0658213297526,0.1683459877967834,-0.5981368340188217
18,0.05,999.0,Grid1296,0.001,996.0,123.9339968363444,0.1651640807588895,-0.5443643230999037
19,0.05,794.0,Grid1296,0.001,866.0,123.38214874267578,0.1649636104702949,-0.5425864132031734
20,0.05,936.0,Grid1296,0.001,998.0,126.72507349650066,0.1701363772153854,-0.5862412862451344
21,0.05,111.0,Grid1296,0.001,892.0,126.76515706380208,0.1698720355828603,-0.6158634073157699
22,0.05,816.0,Grid1296,0.001,999.0,125.35208002726236,0.1678656091292699,-0.5210186564293616
23,0.05,968.0,Grid1296,0.001,944.0,120.26926549275716,0.1608250563343366,-0.4750629072751983
24,0.05,48.0,Grid1296,0.001,964.0,120.92384719848631,0.1612263768911361,-0.4947457202877074
25,0.05,986.0,Grid1296,0.001,994.0,122.00322087605794,0.1622336010138193,-0.4617266949572613
26,0.05,829.0,Grid1296,0.001,983.0,124.68460337320964,0.1666062325239181,-0.5473181631456606
27,0.05,996.0,Grid1296,0.001,937.0,121.56792831420898,0.1613810658454895,-0.4910053656170256
28,0.05,272.0,Grid1296,0.001,910.0,122.35163752237956,0.163244272271792,-0.5259241460741194
29,0.05,759.0,Grid1296,0.001,997.0,124.17044576009114,0.1661643882592519,-0.5281317340458278
30,0.05,390.0,Grid1296,0.001,991.0,121.23527272542316,0.1612256790200869,-0.4393129861919311
31,0.05,930.0,Grid1296,0.001,973.0,125.64380137125652,0.1673536747694015,-0.5774491852244635
32,0.05,633.0,Grid1296,0.001,967.0,125.26452891031902,0.1675094167391459,-0.5781622962800004
33,0.05,928.0,Grid1296,0.001,942.0,126.46823120117188,0.1691287582119306,-0.5976936279252009
34,0.05,854.0,Grid1296,0.001,991.0,123.3989855448405,0.1650619978706042,-0.5295741732462392
35,0.05,554.0,Grid1296,0.001,979.0,127.48964055379231,0.1715049172441164,-0.5952482362064527
36,0.05,562.0,Grid1296,0.001,877.0,130.35952504475912,0.1743240232268969,-0.6913123300477914
37,0.05,78.0,Grid1296,0.001,985.0,122.21453221638996,0.1634573141733805,-0.4975769228929373
38,0.05,222.0,Grid1296,0.001,986.0,118.80756251017252,0.1581345225373903,-0.3905834549379105
39,0.05,294.0,Grid1296,0.001,995.0,121.23958206176758,0.1615567927559217,-0.4699639621160998
40,0.05,725.0,Grid1296,0.001,876.0,124.13321940104169,0.16559499502182,-0.5581026628444085
41,0.05,582.0,Grid1296,0.001,989.0,126.57449213663736,0.1690662130713462,-0.5752388825514583
42,0.05,731.0,Grid1296,0.001,965.0,119.61185201009114,0.1592146605253219,-0.4179134030652737
43,0.05,249.0,Grid1296,0.001,995.0,124.22268803914388,0.1667280122637748,-0.499533084374703
44,0.05,791.0,Grid1296,0.001,1000.0,146.3149210611979,0.1939673721790313,-1.1753271724052965
45,0.05,35.0,Grid1296,0.001,952.0,126.68850835164388,0.1692521894971529,-0.6340414514672675
46,0.05,180.0,Grid1296,0.001,974.0,127.12752278645831,0.1702891563375791,-0.5936566191459037
47,0.05,510.0,Grid1296,0.001,997.0,123.0254185994466,0.1639386713504791,-0.5186199544192132
48,0.05,593.0,Grid1296,0.001,980.0,128.22431818644205,0.1712038318316141,-0.610833913878934
49,0.05,634.0,Grid1296,0.001,986.0,124.19166437784833,0.1658672069509824,-0.5607756485391984
50,0.05,678.0,Sobol1,0.001,970.0,113.79446665445964,0.1481034904718399,-0.5372784485351396
51,0.05,147.0,Sobol1,0.001,971.0,116.06953684488931,0.1512266894181569,-0.6092810052454679
52,0.05,561.0,Sobol1,0.001,997.0,117.89160664876302,0.1539548933506012,-0.6291717851941502
53,0.05,237.0,Sobol1,0.001,983.0,117.27287038167316,0.1531919638315836,-0.6085531598286514
54,0.05,588.0,Sobol1,0.001,993.0,119.4933573404948,0.1561405758062998,-0.7043963499133694
55,0.05,951.0,Sobol1,0.001,996.0,120.26680246988931,0.1578381955623626,-0.6683751621756668
56,0.05,490.0,Sobol1,0.001,999.0,121.05569712320964,0.1582019527753194,-0.757887351358106
57,0.05,395.0,Sobol1,0.001,993.0,118.4962412516276,0.1544927656650543,-0.6625728372041367
58,0.05,877.0,Sobol1,0.001,1000.0,123.77215067545572,0.1624565919240315,-0.7956709055005105
59,0.05,297.0,Sobol1,0.001,986.0,118.67811330159503,0.1553544551134109,-0.6784295524398378
60,0.05,721.0,Sobol1,0.001,980.0,122.73599751790364,0.1608287741740544,-0.7890983939519433
61,0.05,711.0,Sobol1,0.001,991.0,119.08606719970705,0.1557146807511647,-0.668983853694694
62,0.05,985.0,Sobol1,0.001,999.0,117.6889928181966,0.1532340099414189,-0.6798392273390425
63,0.05,171.0,Sobol1,0.001,998.0,123.43263753255208,0.1607295374075571,-0.8248698665375865
64,0.05,75.0,Sobol1,0.001,999.0,117.61400349934895,0.1532311091820399,-0.6327964300457957
65,0.05,16.0,Sobol1,0.001,972.0,119.23864491780598,0.1552379379669825,-0.7179328719185882
66,0.05,669.0,Sobol1,0.001,986.0,121.22288258870442,0.1587484627962112,-0.7353407117869187
67,0.05,530.0,Sobol1,0.001,997.0,116.8988978068034,0.1524877150853475,-0.618876496961527
68,0.05,999.0,Sobol1,0.001,996.0,122.07556660970052,0.1599855919679006,-0.7717243122405972
69,0.05,794.0,Sobol1,0.001,995.0,119.32557423909503,0.1563335359096527,-0.6832447626587351
70,0.05,936.0,Sobol1,0.001,1000.0,115.3342793782552,0.1499639153480529,-0.5999261757779327
71,0.05,111.0,Sobol1,0.001,996.0,122.47202555338542,0.1603298584620157,-0.8036680959813779
72,0.05,816.0,Sobol1,0.001,999.0,118.08439127604169,0.154161180059115,-0.6490573897141879
73,0.05,968.0,Sobol1,0.001,994.0,113.43609873453777,0.1475532352924347,-0.5373113906813097
74,0.05,48.0,Sobol1,0.001,994.0,120.00011952718098,0.1567224562168121,-0.7144549512082708
75,0.05,986.0,Sobol1,0.001,995.0,120.97024027506512,0.1584664732217788,-0.7393616580316827
76,0.05,829.0,Sobol1,0.001,993.0,118.2230478922526,0.1545754174391428,-0.6844456379134543
77,0.05,996.0,Sobol1,0.001,993.0,116.64130147298177,0.15233047803243,-0.6304302636276021
78,0.05,272.0,Sobol1,0.001,984.0,120.40091705322266,0.1567185570796331,-0.786762044549525
79,0.05,759.0,Sobol1,0.001,976.0,125.56195068359376,0.16445192694664,-0.8508126480080311
80,0.05,390.0,Sobol1,0.001,1000.0,118.34423065185548,0.1551255583763122,-0.6361234215314536
81,0.05,930.0,Sobol1,0.001,985.0,115.54029846191406,0.1504955192406972,-0.6048418488386064
82,0.05,633.0,Sobol1,0.001,999.0,115.35938771565756,0.1504848549763361,-0.5855897965667262
83,0.05,928.0,Sobol1,0.001,980.0,126.06199391682942,0.1642217288414637,-0.8820253535188581
84,0.05,854.0,Sobol1,0.001,1000.0,137.33873494466147,0.1785376618305842,-1.2429716932944943
85,0.05,554.0,Sobol1,0.001,988.0,119.89166005452472,0.1568714578946431,-0.7404757369278836
86,0.05,562.0,Sobol1,0.001,996.0,120.11464182535808,0.1571364750464757,-0.7045352834836557
87,0.05,78.0,Sobol1,0.001,999.0,119.62024943033856,0.1563959121704101,-0.6958775778811552
88,0.05,222.0,Sobol1,0.001,984.0,121.61734008789062,0.1591085294882456,-0.7447261165155586
89,0.05,294.0,Sobol1,0.001,997.0,120.99474334716795,0.1577562491099039,-0.7504921268328048
90,0.05,725.0,Sobol1,0.001,990.0,116.80945332845052,0.1525664975245793,-0.6558851014250321
91,0.05,582.0,Sobol1,0.001,959.0,120.63365427652997,0.1576037208239237,-0.7396973310807541
92,0.05,731.0,Sobol1,0.001,994.0,124.5019810994466,0.1630212018887201,-0.8399262253565096
93,0.05,249.0,Sobol1,0.001,988.0,119.61475372314452,0.1560938457647959,-0.7255731949610529
94,0.05,791.0,Sobol1,0.001,996.0,117.37365214029948,0.1533159265915552,-0.6289989210298832
95,0.05,35.0,Sobol1,0.001,992.0,122.29900360107422,0.1600668380657831,-0.7540252793022356
96,0.05,180.0,Sobol1,0.001,997.0,122.03072865804036,0.1598487595717112,-0.7533127149144644
97,0.05,510.0,Sobol1,0.001,994.0,119.53836059570312,0.1567210555076599,-0.6626975975480438
98,0.05,593.0,Sobol1,0.001,996.0,117.91256459554036,0.1534657726685206,-0.6560837745719349
99,0.05,634.0,Sobol1,0.001,989.0,119.02303568522136,0.1553948620955149,-0.6683169780145889
100,0.05,678.0,Grid2401,0.001,734.0,129.08795166015625,0.1758616765340169,-0.5215911725272241
101,0.05,147.0,Grid2401,0.001,712.0,128.7461903889974,0.1757013350725174,-0.4999812505489312
102,0.05,561.0,Grid2401,0.001,809.0,127.3426513671875,0.1732123891512552,-0.4777875971363678
103,0.05,237.0,Grid2401,0.001,946.0,131.52667744954428,0.1795460879802703,-0.5757620250159008
104,0.05,588.0,Grid2401,0.001,923.0,126.6346206665039,0.1724216093619664,-0.4515037497902318
105,0.05,951.0,Grid2401,0.001,851.0,126.56532287597656,0.1719569613536199,-0.456346206182435
106,0.05,490.0,Grid2401,0.001,756.0,131.56023661295572,0.1794023364782333,-0.571025437008402
107,0.05,395.0,Grid2401,0.001,914.0,127.3778584798177,0.1732567399740219,-0.4734139019638412
108,0.05,877.0,Grid2401,0.001,932.0,127.8916982014974,0.17453466852506,-0.4839176481121863
109,0.05,297.0,Grid2401,0.001,742.0,128.22244517008463,0.1748980383078257,-0.4915940958244546
110,0.05,721.0,Grid2401,0.001,752.0,125.15547943115234,0.1701647192239761,-0.4239965885760539
111,0.05,711.0,Grid2401,0.001,742.0,127.9285125732422,0.1742202242215474,-0.4894859965420457
112,0.05,985.0,Grid2401,0.001,880.0,127.80869547526042,0.1740039885044098,-0.4792392128809483
113,0.05,171.0,Grid2401,0.001,798.0,126.00501759847003,0.1710199316342671,-0.438028830539821
114,0.05,75.0,Grid2401,0.001,774.0,133.97007751464844,0.1833602388699849,-0.6293260256431507
115,0.05,16.0,Grid2401,0.001,844.0,129.87651570638022,0.1771537015835444,-0.5366867857178624
116,0.05,669.0,Grid2401,0.001,777.0,129.5207061767578,0.1766162862380345,-0.5238064591217236
117,0.05,530.0,Grid2401,0.001,780.0,133.0329386393229,0.1820363402366638,-0.6074394739851999
118,0.05,999.0,Grid2401,0.001,681.0,132.7297159830729,0.1813372075557708,-0.6106795035163857
119,0.05,794.0,Grid2401,0.001,766.0,128.39227803548178,0.1748364865779876,-0.5002881942261813
120,0.05,936.0,Grid2401,0.001,853.0,131.51495869954428,0.1798789650201797,-0.5739433647228923
121,0.05,111.0,Grid2401,0.001,933.0,125.79239654541016,0.1709333509206771,-0.4368060736657375
122,0.05,816.0,Grid2401,0.001,756.0,128.81859334309897,0.1755242496728897,-0.5097407076077473
123,0.05,968.0,Grid2401,0.001,945.0,129.28156280517578,0.1765119582414627,-0.517834166694821
124,0.05,48.0,Grid2401,0.001,822.0,126.40195719401042,0.1721583108107248,-0.4519958966345516
125,0.05,986.0,Grid2401,0.001,784.0,126.50845336914062,0.1720350533723831,-0.4530881915395168
126,0.05,829.0,Grid2401,0.001,785.0,128.7659428914388,0.1756282299757003,-0.5075325586835538
127,0.05,996.0,Grid2401,0.001,803.0,130.19492848714194,0.1777614951133728,-0.53400267358559
128,0.05,272.0,Grid2401,0.001,872.0,126.87916056315105,0.1725947807232538,-0.4676322782502316
129,0.05,759.0,Grid2401,0.001,681.0,131.52090454101562,0.1796491493781407,-0.5709643833480755
130,0.05,390.0,Grid2401,0.001,756.0,128.97393035888672,0.1761430303255717,-0.5133747766953335
131,0.05,930.0,Grid2401,0.001,776.0,126.52538808186848,0.1722323944171269,-0.4550625056824607
132,0.05,633.0,Grid2401,0.001,1000.0,135.27259318033853,0.1850310464700063,-0.6586465975802084
133,0.05,928.0,Grid2401,0.001,959.0,128.38965861002603,0.1750014275312423,-0.5001427316210282
134,0.05,854.0,Grid2401,0.001,658.0,126.5490442911784,0.1719880352417628,-0.4534579828181342
135,0.05,554.0,Grid2401,0.001,836.0,127.40755208333331,0.1737351367870966,-0.4778793314311405
136,0.05,562.0,Grid2401,0.001,704.0,129.88766733805338,0.1771976401408513,-0.5347222299408846
137,0.05,78.0,Grid2401,0.001,798.0,129.04791768391928,0.1759315232435862,-0.5207096104837903
138,0.05,222.0,Grid2401,0.001,809.0,127.35802459716795,0.1733027746280034,-0.4736576379219152
139,0.05,294.0,Grid2401,0.001,826.0,128.58155059814453,0.1754104097684224,-0.50129515092341
140,0.05,725.0,Grid2401,0.001,830.0,128.21628061930338,0.1751399636268615,-0.5005970090502568
141,0.05,582.0,Grid2401,0.001,759.0,127.0766372680664,0.1728412260611852,-0.4680535984436849
142,0.05,731.0,Grid2401,0.001,797.0,127.3350830078125,0.1732496519883473,-0.4724883883013563
143,0.05,249.0,Grid2401,0.001,735.0,123.15988159179688,0.1670419871807098,-0.374130085327492
144,0.05,791.0,Grid2401,0.001,742.0,125.88273366292316,0.1705043365557988,-0.442143669086822
145,0.05,35.0,Grid2401,0.001,732.0,130.87140146891275,0.1790334085623423,-0.5565650415197109
146,0.05,180.0,Grid2401,0.001,748.0,131.63848876953125,0.1799582292636235,-0.5827392162833088
147,0.05,510.0,Grid2401,0.001,896.0,130.06046549479166,0.1776086638371149,-0.5342313748059401
148,0.05,593.0,Grid2401,0.001,738.0,128.9373346964518,0.1758625358343124,-0.5055062274781315
149,0.05,634.0,Grid2401,0.001,783.0,130.8538029988607,0.1790366421143213,-0.5632073996669958
150,0.05,678.0,Sobol2,0.001,958.0,114.10893630981444,0.1454857252538204,-0.750025736552083
151,0.05,147.0,Sobol2,0.001,976.0,120.00144577026369,0.1557539813220501,-0.7700508205232408
152,0.05,561.0,Sobol2,0.001,967.0,112.64709663391112,0.1450419258326292,-0.6114146730011472
153,0.05,237.0,Sobol2,0.001,955.0,116.719877243042,0.1521691493690014,-0.6058556646645596
154,0.05,588.0,Sobol2,0.001,962.0,114.96342849731444,0.1478928588330745,-0.683209951601271
155,0.05,951.0,Sobol2,0.001,930.0,119.64944267272948,0.1548078991472721,-0.9068257224911824
156,0.05,490.0,Sobol2,0.001,948.0,108.82006454467772,0.140953991562128,-0.5733442129794724
157,0.05,395.0,Sobol2,0.001,986.0,128.6392707824707,0.166605856269598,-1.129968184623083
158,0.05,877.0,Sobol2,0.001,937.0,114.19487762451172,0.1469047591090202,-0.6028736029821452
159,0.05,297.0,Sobol2,0.001,990.0,121.45197677612305,0.1566321812570095,-0.9053234929380064
160,0.05,721.0,Sobol2,0.001,946.0,120.39883041381836,0.1560514792799949,-0.8092639612964857
161,0.05,711.0,Sobol2,0.001,997.0,117.1830825805664,0.1513862200081348,-0.7331832973226922
162,0.05,985.0,Sobol2,0.001,979.0,116.84971237182616,0.1509848162531852,-0.6959807563446676
163,0.05,171.0,Sobol2,0.001,938.0,116.82919311523438,0.150345578789711,-0.8255402219475024
164,0.05,75.0,Sobol2,0.001,939.0,112.3333511352539,0.1440622229129076,-0.6198035562217123
165,0.05,16.0,Sobol2,0.001,858.0,115.41353797912598,0.1481242384761572,-0.6713732937905537
166,0.05,669.0,Sobol2,0.001,981.0,119.80475425720216,0.1541694030165672,-0.7694717770902784
167,0.05,530.0,Sobol2,0.001,998.0,113.19964790344238,0.1469126492738723,-0.6635574304225256
168,0.05,999.0,Sobol2,0.001,984.0,119.79681396484376,0.1546007916331291,-0.7650402439735584
169,0.05,794.0,Sobol2,0.001,971.0,120.31788063049316,0.155636578798294,-0.8575425737745286
170,0.05,936.0,Sobol2,0.001,997.0,116.09200286865234,0.1499020233750343,-0.7002801406874462
171,0.05,111.0,Sobol2,0.001,992.0,114.375150680542,0.1475574821233749,-0.7391197767039641
172,0.05,816.0,Sobol2,0.001,998.0,115.364351272583,0.1488685607910156,-0.6154572469596105
173,0.05,968.0,Sobol2,0.001,989.0,111.82517433166504,0.1433681659400463,-0.5207410899737506
174,0.05,48.0,Sobol2,0.001,966.0,113.56198501586914,0.145573353394866,-0.7067514924348932
175,0.05,986.0,Sobol2,0.001,996.0,124.15155792236328,0.1598052494227886,-0.8932179765002553
176,0.05,829.0,Sobol2,0.001,907.0,114.99825859069824,0.1485280320048332,-0.5864542193801796
177,0.05,996.0,Sobol2,0.001,976.0,118.63161087036131,0.1527043581008911,-0.8212414106373053
178,0.05,272.0,Sobol2,0.001,963.0,115.09730529785156,0.1486998088657856,-0.6592345850006318
179,0.05,759.0,Sobol2,0.001,970.0,113.62475776672365,0.1468680966645479,-0.5959167760193824
180,0.05,390.0,Sobol2,0.001,934.0,110.01860427856444,0.1418485641479492,-0.5868136817935095
181,0.05,930.0,Sobol2,0.001,928.0,112.91900634765624,0.1454599909484386,-0.8198084937533057
182,0.05,633.0,Sobol2,0.001,976.0,113.03723335266112,0.1458476074039936,-0.6688777881275447
183,0.05,928.0,Sobol2,0.001,972.0,115.32829666137695,0.1492369063198566,-0.7126648049349651
184,0.05,854.0,Sobol2,0.001,972.0,126.33102607727052,0.1621674448251724,-0.8962307944738688
185,0.05,554.0,Sobol2,0.001,981.0,117.43479919433594,0.1519095301628112,-0.7759788867129778
186,0.05,562.0,Sobol2,0.001,954.0,110.01560974121094,0.1420727651566267,-0.6221525358758027
187,0.05,78.0,Sobol2,0.001,968.0,117.07656860351562,0.1510272342711687,-0.8345601708858736
188,0.05,222.0,Sobol2,0.001,947.0,116.37688064575195,0.1502042822539806,-0.7507017419563387
189,0.05,294.0,Sobol2,0.001,985.0,111.5534496307373,0.1442498750984668,-0.5811297045149106
190,0.05,725.0,Sobol2,0.001,926.0,113.05147552490234,0.1456193253397941,-0.758710146761577
191,0.05,582.0,Sobol2,0.001,902.0,117.37810707092284,0.1513550914824009,-0.7869104273926187
192,0.05,731.0,Sobol2,0.001,983.0,118.56598281860352,0.151936873793602,-0.9855654167746846
193,0.05,249.0,Sobol2,0.001,976.0,115.71404838562012,0.1487265862524509,-0.7702751880189319
194,0.05,791.0,Sobol2,0.001,1000.0,117.03950309753418,0.1507601700723171,-0.7863895906497099
195,0.05,35.0,Sobol2,0.001,989.0,136.8917179107666,0.1766336970031261,-1.3564188811883842
196,0.05,180.0,Sobol2,0.001,983.0,115.74636459350586,0.1503845453262329,-0.6771575889343642
197,0.05,510.0,Sobol2,0.001,996.0,125.43309211730956,0.1605081111192703,-1.039830984961175
198,0.05,593.0,Sobol2,0.001,941.0,114.17220878601074,0.1461328696459531,-0.7403325639360046
199,0.05,634.0,Sobol2,0.001,948.0,113.20337677001952,0.1451446451246738,-0.6372761661021019
200,0.1,678.0,Grid1296,0.001,971.0,129.30109024047852,0.1738972812891006,-0.643580252812587
201,0.1,147.0,Grid1296,0.001,997.0,123.37789916992188,0.165153220295906,-0.4939916001108724
202,0.1,561.0,Grid1296,0.001,1000.0,121.38386917114258,0.1619793648521105,-0.4399586301780021
203,0.1,237.0,Grid1296,0.001,992.0,123.50514602661131,0.1651198292771975,-0.4846838436328609
204,0.1,588.0,Grid1296,0.001,994.0,132.55474726359049,0.1782659565409024,-0.7402714393658038
205,0.1,951.0,Grid1296,0.001,999.0,123.20562489827472,0.1645911261439323,-0.4884940190348687
206,0.1,490.0,Grid1296,0.001,970.0,123.70053227742513,0.1653667961557706,-0.4945493705772932
207,0.1,395.0,Grid1296,0.001,996.0,123.43097178141277,0.1648147751887639,-0.4901008173534301
208,0.1,877.0,Grid1296,0.001,999.0,129.38329442342123,0.1742124433318773,-0.6446691051770417
209,0.1,297.0,Grid1296,0.001,998.0,124.06700770060222,0.1666173736254374,-0.5041112716556352
210,0.1,721.0,Grid1296,0.001,991.0,127.79147720336914,0.1716755131880442,-0.595636155339703
211,0.1,711.0,Grid1296,0.001,992.0,128.54546991984049,0.1731113021572431,-0.6089297753025743
212,0.1,985.0,Grid1296,0.001,999.0,122.46651967366536,0.1635589202245076,-0.4676111616103375
213,0.1,171.0,Grid1296,0.001,981.0,124.06904983520508,0.1663178776701291,-0.5070024191104009
214,0.1,75.0,Grid1296,0.001,970.0,122.4975954691569,0.1636055658260981,-0.4797504569692066
215,0.1,16.0,Grid1296,0.001,994.0,123.1152064005534,0.1641866117715835,-0.4656664199414811
216,0.1,669.0,Grid1296,0.001,1000.0,126.7848040262858,0.1697876329223314,-0.5752540766283155
217,0.1,530.0,Grid1296,0.001,974.0,124.40998840332033,0.1669086515903473,-0.5208785273048183
218,0.1,999.0,Grid1296,0.001,999.0,126.6328468322754,0.1696595326066017,-0.5519414909604534
219,0.1,794.0,Grid1296,0.001,998.0,126.6046282450358,0.1698975985248883,-0.5738068354022161
220,0.1,936.0,Grid1296,0.001,983.0,128.9362360636393,0.1733073790868123,-0.6311250999093244
221,0.1,111.0,Grid1296,0.001,995.0,124.1737454732259,0.1660626356800397,-0.5045241138865865
222,0.1,816.0,Grid1296,0.001,989.0,127.43408966064452,0.1709778557221094,-0.5725274278654987
223,0.1,968.0,Grid1296,0.001,996.0,126.1348139444987,0.1689553260803222,-0.5597852885530382
224,0.1,48.0,Grid1296,0.001,987.0,125.01192220052084,0.1672791267434756,-0.5370810048511593
225,0.1,986.0,Grid1296,0.001,972.0,125.33489608764648,0.1681546544035276,-0.5307295769196873
226,0.1,829.0,Grid1296,0.001,993.0,125.37019602457684,0.1675874317685763,-0.5462408345105576
227,0.1,996.0,Grid1296,0.001,991.0,127.21156692504884,0.1706936036547025,-0.5847698262179423
228,0.1,272.0,Grid1296,0.001,999.0,122.0282808939616,0.1629970918099085,-0.4593944717630182
229,0.1,759.0,Grid1296,0.001,961.0,121.14737319946288,0.1615940332412719,-0.4375261058582795
230,0.1,390.0,Grid1296,0.001,989.0,125.64657084147136,0.1683835089206695,-0.5740059909836517
231,0.1,930.0,Grid1296,0.001,999.0,131.17975870768228,0.1763185039162635,-0.6883941333103388
232,0.1,633.0,Grid1296,0.001,966.0,123.70511118570964,0.1653458674748738,-0.4919072329711658
233,0.1,928.0,Grid1296,0.001,996.0,129.292116800944,0.1738040000200271,-0.6369647555135423
234,0.1,854.0,Grid1296,0.001,964.0,129.1651357014974,0.1736866061886151,-0.6311381045298465
235,0.1,554.0,Grid1296,0.001,998.0,132.20412953694662,0.1778765569130579,-0.6990369608701624
236,0.1,562.0,Grid1296,0.001,994.0,127.55782318115234,0.1705919280648231,-0.5994837373379259
237,0.1,78.0,Grid1296,0.001,982.0,124.28029886881512,0.1668606276313463,-0.5006539111855224
238,0.1,222.0,Grid1296,0.001,994.0,124.89932378133138,0.1673662438988685,-0.5399315574776783
239,0.1,294.0,Grid1296,0.001,988.0,125.8556302388509,0.168598805864652,-0.5490618385687597
