,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.5934873133044
1,2.0,0.2174897869720152,0.2352752456875191,0.6599816355418152,0.1074447699590246,682.3606582633164
2,3.0,0.2373241066613631,0.2367882833657434,0.6640965439845311,0.1311922015665287,692.9972774795222
3,4.0,0.2373264441403033,0.2365444385024405,0.6641028452614386,0.1311822437797412,693.5309643756419
4,5.0,0.2373260643156291,0.2365368244644631,0.6641030022599409,0.1311819884930812,693.5472933554709
5,6.0,0.2373260635384092,0.2365368095957346,0.6641030025696237,0.1311819879777704,693.5473252192371
