,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.05,678.0,Grid1296,0.001,959.0,125.86146926879884,0.1681297123432159,-0.5575508487677433
1,0.05,147.0,Grid1296,0.001,978.0,124.78607813517252,0.1672386825084686,-0.5270122273542833
2,0.05,561.0,Grid1296,0.001,993.0,126.83139928181966,0.1699696878592173,-0.6171625889087079
3,0.05,237.0,Grid1296,0.001,972.0,124.20474624633788,0.1655010183652242,-0.542879100329107
4,0.05,588.0,Grid1296,0.001,991.0,127.20512517293294,0.1701017419497172,-0.6397454486317898
5,0.05,951.0,Grid1296,0.001,992.0,126.17907206217448,0.1690555090705553,-0.543394968255035
6,0.05,490.0,Grid1296,0.001,979.0,125.1257553100586,0.1672888745864232,-0.6001816246598876
7,0.05,395.0,Grid1296,0.001,982.0,125.84423319498698,0.1686252281069755,-0.625250643943399
8,0.05,877.0,Grid1296,0.001,980.0,127.57380549112956,0.1711340844631195,-0.5919949253504131
9,0.05,297.0,Grid1296,0.001,999.0,125.05667368570964,0.1666273375352223,-0.5414251273532878
10,0.05,721.0,Grid1296,0.001,989.0,125.09048207600912,0.1678482393423716,-0.4892912991885801
11,0.05,711.0,Grid1296,0.001,972.0,126.5561408996582,0.1696465710798899,-0.620710765943112
12,0.05,985.0,Grid1296,0.001,997.0,127.3713213602702,0.1701721201340357,-0.6372691993349946
13,0.05,171.0,Grid1296,0.001,993.0,125.68788146972656,0.1681044598420461,-0.565015582536714
14,0.05,75.0,Grid1296,0.001,995.0,126.86015701293944,0.1696369796991348,-0.677291820684875
15,0.05,16.0,Grid1296,0.001,981.0,124.7159283955892,0.1668988068898519,-0.5243120863004046
16,0.05,669.0,Grid1296,0.001,988.0,125.91540654500324,0.1687960078318914,-0.5754847140535172
17,0.05,530.0,Grid1296,0.001,995.0,124.55533091227214,0.1662490715583165,-0.525349018421191
18,0.05,999.0,Grid1296,0.001,950.0,126.44396845499676,0.1691440045833587,-0.5958495456348801
19,0.05,794.0,Grid1296,0.001,993.0,126.95109430948894,0.169429674744606,-0.5904043599116603
20,0.05,936.0,Grid1296,0.001,991.0,124.49773788452148,0.1664876292149225,-0.5643952266547234
21,0.05,111.0,Grid1296,0.001,996.0,124.1236966451009,0.1660103698571523,-0.5267564954353324
22,0.05,816.0,Grid1296,0.001,1000.0,126.01749674479169,0.1685458496212959,-0.5702489602017676
23,0.05,968.0,Grid1296,0.001,964.0,125.96528244018556,0.1684722875555356,-0.599113574037592
24,0.05,48.0,Grid1296,0.001,994.0,126.4152997334798,0.1697078322370847,-0.5449881969231831
25,0.05,986.0,Grid1296,0.001,977.0,124.96336110432942,0.1671826516588529,-0.5550023662521912
26,0.05,829.0,Grid1296,0.001,993.0,125.85824330647786,0.1689514840642611,-0.5488115355073305
27,0.05,996.0,Grid1296,0.001,994.0,125.484437306722,0.1676365410288175,-0.5936699353935126
