,ratio,rndint,dataset,rmse,mape,r2,prediction,target,diff
459,0.15,75.0,Sobol2,72.53473472355003,0.094465098869596,0.3764770345589032,662.177938501278,707.0,44.82206149872195
460,0.15,16.0,Grid1296,78.32213614359321,0.0953265404779565,0.4056891183557096,739.883203286769,707.0,-32.883203286769
461,0.15,16.0,Grid2401,99.74769387770536,0.1154605059895573,0.0868638558362844,776.569585239549,707.0,-69.56958523954904
462,0.15,16.0,Sobol1,71.40260064588801,0.0930595273260109,0.4156460492578462,677.3990745565313,707.0,29.600925443468668
463,0.15,16.0,Sobol2,73.094124092766,0.0952791742361631,0.3651079608948699,663.5778353343404,707.0,43.42216466565958
464,0.15,669.0,Grid1296,77.96538073953032,0.0948183378219391,0.40839354591466,739.901359077088,707.0,-32.901359077088046
465,0.15,669.0,Grid2401,99.85476780408828,0.1157294364033465,0.0814134449517558,778.7725805484527,707.0,-71.77258054845265
466,0.15,669.0,Sobol1,71.75547066929214,0.0935108415203269,0.4136741629610575,678.4570344043452,707.0,28.542965595654778
467,0.15,669.0,Sobol2,72.26825807784712,0.0939985077435873,0.3864445238885956,662.5517381477696,707.0,44.44826185223042
468,0.15,530.0,Grid1296,78.15456336725437,0.0952391652934541,0.4097736427185733,738.2340022426733,707.0,-31.23400224267334
469,0.15,530.0,Grid2401,100.15003325373604,0.116157416618495,0.0767135259966996,778.8448762750742,707.0,-71.84487627507417
470,0.15,530.0,Sobol1,71.55136898803265,0.0930717424776751,0.4066318740366158,681.5270606998,707.0,25.472939300199982
471,0.15,530.0,Sobol2,72.16523016198653,0.0941360664563426,0.3966509020768943,663.8882104175191,707.0,43.111789582480924
472,0.15,999.0,Grid1296,78.83323791529325,0.0954553651677826,0.3968526214737835,743.1012638991592,707.0,-36.10126389915922
473,0.15,999.0,Grid2401,99.42318759038832,0.1153400262214081,0.0850079442775726,777.7704576581574,707.0,-70.7704576581574
474,0.15,999.0,Sobol1,71.71398533763528,0.0935870480607003,0.4088880116322104,678.751766304634,707.0,28.248233695366025
475,0.15,999.0,Sobol2,72.16360343105482,0.0941889027760956,0.3971912400931217,663.9111567013388,707.0,43.08884329866123
476,0.15,794.0,Grid1296,78.12013418328854,0.0950525238958527,0.4065727561197569,740.4522444674197,707.0,-33.452244467419746
477,0.15,794.0,Grid2401,100.40118451370088,0.1164421545898478,0.0702643187328034,778.6763938263822,707.0,-71.6763938263822
478,0.15,794.0,Sobol1,71.67154376393597,0.093448339632879,0.4142634659090937,680.77787822758,707.0,26.222121772419996
479,0.15,794.0,Sobol2,72.71143519615411,0.0947844578664685,0.3862640435276,664.2501298411546,707.0,42.7498701588454
480,0.15,936.0,Grid1296,77.80665504386496,0.095226821538164,0.4111766297885622,739.1865190132135,707.0,-32.186519013213456
481,0.15,936.0,Grid2401,99.91633604548356,0.1158689732829131,0.0763181108319119,778.6485504328003,707.0,-71.64855043280033
482,0.15,936.0,Sobol1,71.73867976615495,0.0936829420881585,0.4143443988929041,678.7441426833168,707.0,28.255857316683205
483,0.15,936.0,Sobol2,72.23751030295566,0.0939235504998671,0.386500062747025,662.928385941165,707.0,44.07161405883505
484,0.15,111.0,Grid1296,77.83531770255651,0.0949098176073589,0.4126869429475115,737.0430216111193,707.0,-30.043021611119343
485,0.15,111.0,Grid2401,99.9263984360978,0.115706413750606,0.0872553320713418,776.7378612647674,707.0,-69.73786126476739
486,0.15,111.0,Sobol1,71.6922112568364,0.0933440681567869,0.4053245332274248,679.9332040154278,707.0,27.066795984572195
487,0.15,111.0,Sobol2,72.6500848406633,0.0947545068085058,0.3893847288279198,661.9849157929613,707.0,45.01508420703874
488,0.15,816.0,Grid1296,78.13608531546696,0.095205942346161,0.4111504503510697,736.3932185800385,707.0,-29.39321858003848
489,0.15,816.0,Grid2401,100.37316948937575,0.1163108976894913,0.0680933424523921,779.1229515549905,707.0,-72.12295155499055
490,0.15,816.0,Sobol1,71.5110840726713,0.0932343106537326,0.410893576602034,677.7406591148599,707.0,29.25934088514009
491,0.15,816.0,Sobol2,72.88910388430807,0.0951217680820079,0.3709745712958618,662.9795289425019,707.0,44.02047105749807
492,0.15,968.0,Grid1296,77.6814909199514,0.0948542722758272,0.4125061955676534,738.5213504441222,707.0,-31.521350444122163
493,0.15,968.0,Grid2401,99.5946737236618,0.1153787253287545,0.0899211935122186,776.3890763985894,707.0,-69.3890763985894
494,0.15,968.0,Sobol1,71.6041773436613,0.0934383958101268,0.4074261530354209,680.6936432545547,707.0,26.306356745445328
495,0.15,968.0,Sobol2,72.3857617824573,0.094571748663342,0.3904924198900299,665.7453310506281,707.0,41.254668949371876
496,0.15,48.0,Grid1296,78.00346834848916,0.0953315673081166,0.4103121838988162,738.23275195884,707.0,-31.232751958840026
497,0.15,48.0,Grid2401,100.3809504573202,0.1163098094025806,0.0708516910925494,779.3445643984422,707.0,-72.34456439844223
498,0.15,48.0,Sobol1,71.55512366095896,0.093275407003384,0.4117856227892382,677.1132627872171,707.0,29.88673721278292
