,target,minMAPE-0,AbsDiffs-0,RelDiffs-0,minMAPE-1,AbsDiffs-1,RelDiffs-1,minMAPE-2,AbsDiffs-2,RelDiffs-2,minMAPE-3,AbsDiffs-3,RelDiffs-3,minMAPE-4,AbsDiffs-4,RelDiffs-4,minMAPE-5,AbsDiffs-5,RelDiffs-5,minMAPE-6,AbsDiffs-6,RelDiffs-6,minMAPE-7,AbsDiffs-7,RelDiffs-7,minMAPE-8,AbsDiffs-8,RelDiffs-8,minMAPE-9,AbsDiffs-9,RelDiffs-9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.491,0.5751499999999999,0.08414999999999995,0.0,0.5324899999999999,0.041489999999999916,0.0,0.53245,0.04144999999999999,0.0,0.53134,0.04034000000000004,0.0,0.5309699999999999,0.03996999999999995,0.0,0.53,0.039000000000000035,0.0,0.6215900000000001,0.1305900000000001,0.0,0.6213699999999999,0.13036999999999987,0.0,0.6214,0.13039999999999996,0.0,0.6217900000000001,0.13079000000000007,0.0
2,0.746,1.1641499999999998,0.4181499999999998,0.0,1.08041,0.3344100000000001,0.0,1.08454,0.33854000000000006,0.0,1.0825,0.3365,0.0,1.07646,0.33046,0.0,1.07721,0.33121,0.0,1.24299,0.49699000000000004,0.0,1.2423700000000002,0.4963700000000002,0.0,1.2432,0.4972000000000001,0.0,1.23969,0.49368999999999996,0.0
3,0.542,0.56437,0.02237,0.0,0.52671,-0.015290000000000026,0.0,0.52662,-0.01538000000000006,0.0,0.52619,-0.01580999999999999,0.0,0.52521,-0.016790000000000083,0.0,0.5248999999999999,-0.017100000000000115,0.0,0.6028899999999999,0.06088999999999989,0.0,0.6065699999999999,0.0645699999999999,0.0,0.6046,0.06259999999999999,0.0,0.6029899999999999,0.06098999999999988,0.0
4,1.195,1.23955,0.04454999999999987,0.03728033472803336,1.1497199999999999,-0.04528000000000021,-0.03789121338912151,1.14984,-0.04516000000000009,-0.03779079497907957,1.14914,-0.04586000000000001,-0.03837656903765691,1.14817,-0.04683000000000015,-0.039188284518828574,1.14722,-0.047780000000000156,-0.03998326359832649,1.33279,0.13778999999999986,0.11530543933054381,1.3328699999999998,0.13786999999999972,0.11537238493723825,1.333,0.1379999999999999,0.11548117154811706,1.33319,0.13819000000000004,0.11564016736401676
5,1.17,1.6614499999999999,0.49144999999999994,0.42004273504273504,1.54121,0.37121000000000004,0.3172735042735043,1.53986,0.3698600000000001,0.3161196581196582,1.53839,0.36839,0.3148632478632479,1.5336100000000001,0.3636100000000002,0.310777777777778,1.5316200000000002,0.3616200000000003,0.3090769230769233,1.7818900000000002,0.6118900000000003,0.5229829059829062,1.78397,0.6139700000000001,0.5247606837606839,1.7827000000000002,0.6127000000000002,0.523675213675214,1.78329,0.6132900000000001,0.5241794871794873
6,1.057,1.13795,0.08095000000000008,0.07658467360454123,1.05537,-0.0016300000000000203,-0.0015421002838221574,1.0554700000000001,-0.0015299999999998093,-0.0014474929044463664,1.0551,-0.0019000000000000128,-0.0017975402081362468,1.0531300000000001,-0.003869999999999818,-0.003661305581835211,1.05119,-0.005809999999999871,-0.005496688741721732,1.22369,0.16669,0.15770104068117313,1.2234699999999998,0.1664699999999999,0.15749290444654673,1.2231,0.16610000000000014,0.15714285714285728,1.22359,0.16659000000000002,0.15760643330179758
7,1.183,2.1159499999999998,0.9329499999999997,0.7886306001690614,1.9736099999999999,0.7906099999999998,0.6683093829247674,1.97556,0.7925599999999999,0.6699577345731191,1.97169,0.7886899999999999,0.6666863905325443,1.96221,0.77921,0.6586728655959424,1.95812,0.77512,0.6552155536770922,2.25679,1.07379,0.9076838546069315,2.25787,1.07487,0.908596787827557,2.2578,1.0748,0.9085376162299239,2.25749,1.0744900000000002,0.908275570583263
8,1.084,1.12635,0.04234999999999989,0.03906826568265672,1.05289,-0.03110999999999997,-0.028699261992619896,1.05117,-0.03283000000000014,-0.030285977859778723,1.0503,-0.03370000000000006,-0.031088560885608914,1.0477,-0.0363,-0.033487084870848706,1.0472700000000001,-0.03672999999999993,-0.03388376383763831,1.20519,0.12118999999999991,0.1117988929889298,1.2080699999999998,0.12406999999999968,0.11445571955719527,1.2062,0.12219999999999986,0.11273062730627292,1.20619,0.12219000000000002,0.11272140221402215
9,1.261,2.0906499999999997,0.8296499999999998,0.657930214115781,1.92951,0.6685100000000002,0.5301427438540842,1.93146,0.6704600000000001,0.5316891356066614,1.92899,0.6679900000000001,0.5297303727200635,1.9204100000000002,0.6594100000000003,0.5229262490087235,1.9201199999999998,0.6591199999999999,0.5226962727993656,2.24779,0.9867900000000003,0.782545598731166,2.24807,0.9870699999999999,0.7827676447264076,2.247,0.986,0.781919111816019,2.24639,0.98539,0.7814353687549564
10,1.089,1.12785,0.03885000000000005,0.03567493112947663,1.05137,-0.03763000000000005,-0.03455463728191006,1.05199,-0.03700999999999999,-0.03398530762167125,1.05055,-0.03844999999999987,-0.03530762167125792,1.04872,-0.04027999999999987,-0.03698806244260778,1.04734,-0.04166000000000003,-0.03825528007346192,1.20699,0.11799000000000004,0.10834710743801657,1.2068699999999999,0.11786999999999992,0.10823691460055089,1.2066000000000001,0.11760000000000015,0.10798898071625358,1.20699,0.11799000000000004,0.10834710743801657
11,0.679,1.16425,0.48524999999999996,0.0,1.07901,0.40001,0.0,1.08091,0.40191,0.0,1.07937,0.4003699999999999,0.0,1.07606,0.39705999999999997,0.0,1.0715599999999998,0.3925599999999998,0.0,1.25179,0.5727899999999999,0.0,1.2518699999999998,0.5728699999999998,0.0,1.2504,0.5713999999999999,0.0,1.24909,0.57009,0.0
12,1.27,1.7194500000000001,0.4494500000000001,0.35389763779527567,1.60251,0.3325100000000001,0.2618188976377953,1.60426,0.33426,0.2631968503937008,1.60229,0.33229,0.26164566929133853,1.59881,0.32881000000000005,0.25890551181102367,1.5947200000000001,0.3247200000000001,0.2556850393700788,1.8384900000000002,0.5684900000000002,0.44762992125984263,1.8391699999999997,0.5691699999999997,0.4481653543307084,1.8380999999999998,0.5680999999999998,0.44732283464566913,1.83739,0.5673900000000001,0.4467637795275591
13,0.929,1.6262500000000002,0.6972500000000001,0.0,1.51791,0.58891,0.0,1.51906,0.59006,0.0,1.51759,0.58859,0.0,1.5092100000000002,0.5802100000000001,0.0,1.5068199999999998,0.5778199999999998,0.0,1.7351899999999998,0.8061899999999997,0.0,1.7352699999999999,0.8062699999999998,0.0,1.7364000000000002,0.8074000000000001,0.0,1.7351899999999998,0.8061899999999997,0.0
14,1.257,1.7003499999999998,0.4433499999999999,0.3527048528241845,1.5832099999999998,0.3262099999999999,0.25951471758154326,1.58406,0.32706000000000013,0.26019093078758965,1.58249,0.32549000000000006,0.2589419252187749,1.57901,0.32201000000000013,0.25617342879872723,1.5741200000000002,0.3171200000000003,0.2522832140015913,1.82099,0.5639900000000002,0.4486793953858395,1.8227699999999998,0.5657699999999999,0.4500954653937947,1.8222,0.5652000000000001,0.4496420047732698,1.8218899999999998,0.5648899999999999,0.4493953858392999
15,1.128,1.6365500000000002,0.5085500000000003,0.45084219858156055,1.5165099999999998,0.3885099999999999,0.3444237588652482,1.51426,0.38626000000000005,0.3424290780141845,1.51119,0.38319000000000014,0.3397074468085108,1.50781,0.3798100000000002,0.33671099290780165,1.5038200000000002,0.37582000000000026,0.33317375886524847,1.76029,0.63229,0.560540780141844,1.7610699999999997,0.6330699999999998,0.561232269503546,1.7597,0.6317000000000002,0.5600177304964541,1.7614899999999998,0.6334899999999999,0.561604609929078
16,1.047,1.1466500000000002,0.09965000000000024,0.09517669531996203,1.06413,0.01713000000000009,0.016361031518624728,1.06412,0.017120000000000024,0.01635148042024835,1.06346,0.01646000000000014,0.015721107927411788,1.06282,0.015820000000000167,0.015109837631327764,1.0603,0.01330000000000009,0.012702960840496743,1.22819,0.18118999999999996,0.17305635148042023,1.22857,0.18157,0.17341929321872018,1.2298,0.18280000000000007,0.17459407831900678,1.23039,0.18339000000000016,0.17515759312320933
17,1.37,2.0803499999999997,0.7103499999999996,0.5185036496350361,1.93581,0.5658099999999999,0.4129999999999999,1.93456,0.56456,0.41208759124087585,1.93269,0.5626899999999999,0.4107226277372262,1.9265100000000002,0.5565100000000001,0.4062116788321168,1.9226199999999998,0.5526199999999997,0.40337226277372235,2.22579,0.8557899999999998,0.6246642335766421,2.2269699999999997,0.8569699999999996,0.6255255474452551,2.2256,0.8555999999999999,0.6245255474452553,2.22839,0.85839,0.6265620437956204
18,1.368,1.81175,0.44374999999999987,0.3243786549707601,1.68201,0.3140099999999999,0.22953947368421043,1.6842599999999999,0.31625999999999976,0.2311842105263156,1.68359,0.3155899999999998,0.23069444444444429,1.67721,0.30921,0.22603070175438594,1.67502,0.30701999999999985,0.22442982456140337,1.9424899999999998,0.5744899999999997,0.4199488304093565,1.94237,0.5743699999999998,0.41986111111111096,1.9416000000000002,0.5736000000000001,0.4192982456140351,1.94149,0.5734899999999998,0.4192178362573098
19,1.181,1.20525,0.024249999999999883,0.020533446232006675,1.11961,-0.061390000000000056,-0.05198137171888235,1.11986,-0.06113999999999997,-0.05176968670618118,1.11927,-0.06173000000000006,-0.05226926333615585,1.11783,-0.06316999999999995,-0.0534885690093141,1.11665,-0.06435000000000013,-0.05448772226926344,1.29469,0.11368999999999985,0.09626587637595245,1.29467,0.11366999999999994,0.09624894157493644,1.2948,0.1137999999999999,0.09635901778154098,1.29469,0.11368999999999985,0.09626587637595245
20,0.888,1.62535,0.7373500000000001,0.0,1.5142099999999998,0.6262099999999998,0.0,1.51456,0.6265599999999999,0.0,1.51099,0.62299,0.0,1.5055100000000001,0.6175100000000001,0.0,1.5019200000000001,0.6139200000000001,0.0,1.74079,0.85279,0.0,1.7377699999999998,0.8497699999999998,0.0,1.7393,0.8513000000000001,0.0,1.74099,0.85299,0.0
21,2.381,2.44595,0.06495000000000006,0.02727845443091141,2.35501,-0.025989999999999736,-0.010915581688366123,2.35536,-0.025639999999999663,-0.010768584628307293,2.35399,-0.027009999999999756,-0.011343973120537488,2.35311,-0.02788999999999975,-0.01171356572868532,2.3519200000000002,-0.02907999999999955,-0.012213355732885154,2.54249,0.16149000000000013,0.06782444351112984,2.5411699999999997,0.16016999999999992,0.067270054598908,2.542,0.16100000000000003,0.06761864762704747,2.54249,0.16149000000000013,0.06782444351112984
22,1.011,1.1064500000000002,0.09545000000000026,0.09441147378832865,1.0274999999999999,0.01649999999999996,0.01632047477744803,1.02702,0.016020000000000145,0.015845697329377,1.02764,0.01664000000000021,0.01645895153313572,1.02484,0.013840000000000074,0.013689416419386822,1.02244,0.011440000000000117,0.01131552917903078,1.18999,0.1789900000000002,0.17704253214638993,1.19117,0.18017000000000016,0.1782096933728983,1.1913,0.18030000000000013,0.1783382789317509,1.19219,0.18119000000000018,0.17921859545004964
23,1.421,1.8303499999999997,0.40934999999999966,0.2880717804363122,1.70321,0.28220999999999985,0.19859957776213924,1.7043599999999999,0.28335999999999983,0.19940886699507376,1.7021899999999999,0.28118999999999983,0.19788177339901467,1.6986100000000002,0.27761000000000013,0.1953624208304012,1.6960199999999999,0.2750199999999998,0.1935397607318788,1.9598900000000001,0.5388900000000001,0.3792329345531317,1.9597699999999998,0.5387699999999997,0.3791484869809991,1.9599000000000002,0.5389000000000002,0.3792399718508094,1.9598900000000001,0.5388900000000001,0.3792329345531317
24,1.611,2.26675,0.65575,0.40704531346989453,2.11601,0.5050100000000002,0.31347610180012425,2.11776,0.5067600000000001,0.31456238361266303,2.1139900000000003,0.5029900000000003,0.3122222222222224,2.10431,0.4933099999999999,0.3062135319677219,2.10342,0.49241999999999986,0.30566108007448783,2.41929,0.8082900000000002,0.5017318435754191,2.4182699999999997,0.8072699999999997,0.5010986964618248,2.4182,0.8072000000000001,0.5010552451893235,2.41889,0.8078900000000002,0.501483550589696
25,1.699,1.73645,0.03744999999999998,0.02204237786933489,1.61611,-0.08289000000000013,-0.04878752207180702,1.61636,-0.08264000000000005,-0.04864037669217189,1.61479,-0.08421000000000012,-0.04956444967628023,1.60901,-0.08999000000000001,-0.05296645085344321,1.6091199999999999,-0.08988000000000018,-0.052901706886403874,1.86259,0.1635899999999999,0.09628605061801053,1.86287,0.16386999999999996,0.09645085344320185,1.8639000000000001,0.16490000000000005,0.09705709240729843,1.8641899999999998,0.16518999999999973,0.09722778104767493
26,2.412,2.45695,0.044950000000000045,0.018635986733001677,2.36611,-0.045889999999999986,-0.019025704809286895,2.36656,-0.0454399999999997,-0.01883913764510767,2.36669,-0.04530999999999974,-0.018785240464344835,2.36311,-0.0488900000000001,-0.020269485903814305,2.36342,-0.048579999999999846,-0.020140961857379704,2.55359,0.14158999999999988,0.05870232172470974,2.5535699999999997,0.14156999999999975,0.05869402985074617,2.5527,0.14070000000000027,0.058333333333333445,2.55369,0.1416900000000001,0.0587437810945274
27,2.669,2.8890499999999997,0.22004999999999963,0.08244660921693504,2.75761,0.08861000000000008,0.033199700262270544,2.75796,0.08896000000000015,0.033330835518921,2.7566900000000003,0.08769000000000027,0.032855001873360906,2.7547099999999998,0.08570999999999973,0.032113150992881125,2.7524200000000003,0.08342000000000027,0.03125515174222565,3.02429,0.3552900000000001,0.1331172723866617,3.02437,0.35536999999999974,0.13314724615961024,3.025,0.35599999999999987,0.13338328962158108,3.02429,0.3552900000000001,0.1331172723866617
28,1.531,1.64275,0.11175000000000002,0.07299150881776618,1.5234100000000002,-0.007589999999999764,-0.004957544088830676,1.52576,-0.005239999999999911,-0.003422599608099224,1.52319,-0.007809999999999873,-0.005101241018941785,1.5192100000000002,-0.011789999999999745,-0.007700849118223218,1.5221200000000001,-0.008879999999999777,-0.005800130633572683,1.75869,0.22769000000000017,0.1487197909862836,1.7610699999999997,0.23006999999999977,0.15027433050293912,1.7654999999999998,0.23449999999999993,0.15316786414108421,1.7643900000000001,0.2333900000000002,0.1524428478118878
29,2.608,2.4930499999999998,-0.11495000000000033,-0.0440759202453989,2.40421,-0.20379000000000014,-0.07814033742331293,2.40376,-0.20423999999999998,-0.0783128834355828,2.4033900000000004,-0.20460999999999974,-0.07845475460122689,2.4020099999999998,-0.20599000000000034,-0.0789838957055216,2.40002,-0.20798000000000005,-0.07974693251533745,2.58669,-0.021310000000000162,-0.008171012269938712,2.58687,-0.021130000000000315,-0.008101993865030795,2.5857,-0.022299999999999986,-0.00855061349693251,2.58579,-0.022210000000000285,-0.008516104294478636
30,3.153,3.0542499999999997,-0.09875000000000034,-0.03131937836980664,2.9233100000000003,-0.22968999999999973,-0.07284808119251497,2.92496,-0.22804000000000002,-0.07232477006026007,2.92349,-0.22950999999999988,-0.07279099270535994,2.91911,-0.23389000000000015,-0.07418014589280056,2.91862,-0.2343799999999998,-0.07433555344116709,3.18899,0.035989999999999966,0.01141452584839834,3.18957,0.03656999999999977,0.011598477640342457,3.1881,0.03509999999999991,0.011132254995242598,3.18919,0.036189999999999944,0.011477957500792878
31,2.923,2.91615,-0.006850000000000023,-0.0023434827232295665,2.78761,-0.13539000000000012,-0.046318850496065725,2.78846,-0.13453999999999988,-0.04602805336982548,2.7848900000000003,-0.13810999999999973,-0.04724940130003412,2.78381,-0.13919000000000015,-0.04761888470749235,2.78112,-0.14188,-0.048539172083475884,3.04899,0.12598999999999982,0.043102976394115575,3.0497699999999996,0.1267699999999996,0.04336982552172412,3.0495,0.12650000000000006,0.04327745466985975,3.04919,0.1261899999999998,0.043171399247348544
32,1.876,1.8367499999999999,-0.03925000000000001,-0.02092217484008529,1.7092100000000001,-0.16678999999999977,-0.08890724946695085,1.70816,-0.16784,-0.08946695095948827,1.7081899999999999,-0.16781000000000001,-0.08945095948827293,1.70571,-0.17028999999999983,-0.09077292110874192,1.70472,-0.17127999999999988,-0.09130063965884855,1.9685899999999998,0.09258999999999995,0.04935501066098079,1.9685699999999997,0.09256999999999982,0.049344349680170485,1.9672999999999998,0.09129999999999994,0.04866737739872065,1.9685899999999998,0.09258999999999995,0.04935501066098079
33,3.011,3.08515,0.07414999999999994,0.02462636997675189,2.9582100000000002,-0.05278999999999989,-0.017532381268681466,2.95886,-0.052140000000000075,-0.017316506144138183,2.95739,-0.053609999999999935,-0.01780471604118231,2.95381,-0.057190000000000296,-0.018993689804051906,2.95322,-0.057780000000000165,-0.019189637994021975,3.21739,0.20638999999999985,0.06854533377615404,3.2168699999999997,0.20586999999999955,0.06837263367651927,3.2169,0.20589999999999975,0.06838259714380596,3.21739,0.20638999999999985,0.06854533377615404
34,3.129,3.17685,0.04784999999999995,0.015292425695110242,3.00691,-0.12209000000000003,-0.03901885586449346,3.00746,-0.12153999999999998,-0.03884308085650367,3.00529,-0.12370999999999999,-0.03953659316075423,3.00241,-0.1265900000000002,-0.04045701502077347,3.0007200000000003,-0.12827999999999973,-0.040997123681687356,3.35259,0.22359000000000018,0.07145733461169708,3.3540699999999997,0.22506999999999966,0.07193032917865122,3.3527,0.2237,0.07149248961329499,3.35259,0.22359000000000018,0.07145733461169708
35,2.963,2.98615,0.023149999999999782,0.007813027337158211,2.86021,-0.10279000000000016,-0.03469119136010805,2.85956,-0.10343999999999998,-0.03491056361795477,2.85829,-0.10470999999999986,-0.0353391832602092,2.8557099999999997,-0.10729000000000033,-0.03620992237597041,2.85302,-0.10998000000000019,-0.037117786027674717,3.11869,0.15568999999999988,0.05254471819102257,3.11837,0.15537,0.05243671954100574,3.1178,0.15479999999999983,0.05224434694566312,3.11709,0.15409000000000006,0.05200472494093826
36,3.588,3.52115,-0.06685000000000008,-0.0186315496098105,3.3593100000000002,-0.22868999999999984,-0.06373745819397988,3.3596600000000003,-0.22833999999999977,-0.0636399108138238,3.3576900000000003,-0.2303099999999998,-0.06418896321070228,3.35451,-0.2334900000000002,-0.06507525083612045,3.35202,-0.23598000000000008,-0.06576923076923079,3.68899,0.10098999999999991,0.028146599777034535,3.68897,0.10096999999999978,0.02814102564102558,3.6889000000000003,0.10090000000000021,0.028121516164994483,3.68899,0.10098999999999991,0.028146599777034535
37,3.323,3.18975,-0.13324999999999987,-0.04009930785434844,3.05201,-0.27098999999999984,-0.08154980439362018,3.05206,-0.27093999999999996,-0.08153475774902195,3.0508900000000003,-0.27210999999999963,-0.08188684923262102,3.04891,-0.27409000000000017,-0.08248269635871205,3.04762,-0.27537999999999974,-0.08287089978934689,3.33079,0.007789999999999964,0.002344267228408054,3.33077,0.007769999999999833,0.0023382485705687127,3.3309,0.00790000000000024,0.0023773698465242975,3.33069,0.007690000000000197,0.002314173939211615
38,3.093,3.0157499999999997,-0.07725000000000026,-0.024975751697381268,2.88611,-0.20689000000000002,-0.06688975105075978,2.88646,-0.20653999999999995,-0.06677659230520529,2.8841900000000003,-0.20880999999999972,-0.0675105075978014,2.88191,-0.21109,-0.06824765599741352,2.88032,-0.21267999999999976,-0.06876172001293235,3.14989,0.05689000000000011,0.018393145813126448,3.14987,0.056869999999999976,0.01838667959909472,3.1493,0.05630000000000024,0.0182023924991918,3.15009,0.057090000000000085,0.018457807953443286
39,3.101,3.03525,-0.06574999999999998,-0.02120283779425991,2.90611,-0.19489,-0.0628474685585295,2.9065600000000003,-0.19443999999999972,-0.06270235407932916,2.90349,-0.19750999999999985,-0.0636923573040954,2.90191,-0.19909,-0.06420187036439857,2.90112,-0.19987999999999984,-0.06445662689455009,3.16379,0.06279000000000012,0.020248306997742705,3.16357,0.06257000000000001,0.020177362141244763,3.163,0.06199999999999983,0.019993550467591045,3.16279,0.061790000000000234,0.019925830377297723
40,2.959,3.42565,0.46665,0.15770530584656978,3.24941,0.29041000000000006,0.09814464346062861,3.24996,0.2909600000000001,0.09833051706657658,3.2471900000000002,0.28819000000000017,0.09739438999662053,3.2467099999999998,0.2877099999999997,0.09723217303142943,3.24492,0.28591999999999995,0.09662723893207163,3.60659,0.6475900000000001,0.218854342683339,3.60807,0.64907,0.2193545116593444,3.606,0.6469999999999998,0.21865495099695836,3.6082899999999998,0.6492899999999997,0.21942886110172344
41,3.153,3.4349499999999997,0.2819499999999997,0.08942277196320955,3.26261,0.10960999999999999,0.03476371709483032,3.26526,0.11226000000000003,0.03560418648905805,3.26139,0.10838999999999999,0.034376784015223594,3.2570099999999997,0.10400999999999971,0.03298763082778297,3.25562,0.10261999999999993,0.03254678084364095,3.61209,0.4590899999999998,0.14560418648905796,3.6106700000000003,0.45767000000000024,0.14515382175705685,3.6109999999999998,0.45799999999999974,0.14525848398350769,3.61209,0.4590899999999998,0.14560418648905796
42,3.193,3.37005,0.17704999999999993,0.055449420607579056,3.20141,0.008410000000000029,0.002633886626996564,3.2009600000000002,0.00796000000000019,0.002492953335421293,3.19979,0.006790000000000074,0.0021265267773254225,3.19651,0.003509999999999902,0.0010992796742874732,3.19382,0.0008200000000000429,0.00025681177575948727,3.54449,0.3514900000000001,0.11008142812402132,3.5445699999999998,0.3515699999999997,0.11010648293141237,3.5439999999999996,0.35099999999999953,0.10992796742875025,3.54449,0.3514900000000001,0.11008142812402132
43,1.466,2.61495,1.14895,0.783731241473397,2.44341,0.9774100000000001,0.6667189631650752,2.4455600000000004,0.9795600000000004,0.66818553888131,2.44029,0.9742900000000001,0.6645907230559346,2.4281099999999998,0.9621099999999998,0.656282401091405,2.42312,0.95712,0.6528785811732606,2.78489,1.31889,0.8996521145975442,2.7848699999999997,1.3188699999999998,0.899638472032742,2.7848,1.3188000000000002,0.8995907230559347,2.78489,1.31889,0.8996521145975442
44,3.375,3.54765,0.17264999999999997,0.051155555555555544,3.37621,0.0012099999999999334,0.00035851851851849875,3.3756600000000003,0.000660000000000327,0.00019555555555565243,3.3721900000000002,-0.002809999999999757,-0.0008325925925925207,3.37261,-0.0023900000000001143,-0.000708148148148182,3.36802,-0.006979999999999986,-0.002068148148148144,3.72289,0.34789000000000003,0.10307851851851853,3.7237699999999996,0.3487699999999996,0.10333925925925913,3.7241999999999997,0.34919999999999973,0.10346666666666658,3.7249899999999996,0.3499899999999996,0.10370074074074062
45,3.443,3.9471499999999997,0.5041499999999997,0.14642753412721454,3.74561,0.30261000000000005,0.08789137380191694,3.74566,0.30265999999999993,0.08790589602091198,3.7431900000000002,0.3001900000000002,0.08718849840255596,3.73651,0.29350999999999994,0.08524832994481554,3.73382,0.2908200000000001,0.08446703456288122,4.151590000000001,0.7085900000000005,0.2058059831542261,4.15157,0.7085700000000004,0.20580017426662806,4.1508,0.7078000000000002,0.20557653209410404,4.151590000000001,0.7085900000000005,0.2058059831542261
46,2.531,2.41465,-0.11635000000000018,-0.045969972342947515,2.33011,-0.20089000000000024,-0.07937178980640072,2.33176,-0.19924000000000008,-0.07871987356775981,2.32999,-0.20101000000000013,-0.07941920189648365,2.32881,-0.20219000000000031,-0.07988542078229961,2.32642,-0.20457999999999998,-0.08082971157645198,2.50439,-0.026610000000000245,-0.01051363097589895,2.50347,-0.027530000000000054,-0.010877123666534988,2.503,-0.028000000000000025,-0.011062821019359946,2.50439,-0.026610000000000245,-0.01051363097589895
47,3.021,3.42585,0.40485000000000015,0.13401191658391268,3.25471,0.2337100000000003,0.07736180072823579,3.25396,0.23296000000000028,0.0771135385633897,3.2522900000000003,0.23129000000000044,0.07656074147633249,3.2479099999999996,0.22690999999999972,0.07511089043363116,3.24682,0.22582000000000013,0.074750082754055,3.59949,0.57849,0.19148957298907646,3.5995699999999995,0.5785699999999996,0.1915160542866599,3.5999999999999996,0.5789999999999997,0.1916583912611717,3.6014899999999996,0.5804899999999997,0.1921516054286659
48,2.664,2.8339499999999997,0.1699499999999996,0.06379504504504489,2.70231,0.038310000000000066,0.014380630630630655,2.70156,0.03756000000000004,0.014099099099099113,2.7004900000000003,0.03649000000000013,0.013697447447447497,2.69781,0.033809999999999896,0.012691441441441402,2.69652,0.03251999999999988,0.012207207207207162,2.97149,0.30749000000000004,0.11542417417417418,2.97037,0.3063699999999998,0.11500375375375367,2.9706,0.3066,0.11509009009009008,2.97059,0.3065899999999999,0.1150863363363363
49,2.487,2.82355,0.3365499999999999,0.1353236831523924,2.68731,0.20031,0.0805428226779252,2.68766,0.20066000000000006,0.08068355448331326,2.68689,0.1998899999999999,0.08037394451145954,2.68531,0.19830999999999976,0.07973864093285073,2.68272,0.19572000000000012,0.07869722557297953,2.96419,0.4771899999999998,0.19187374346602323,2.9641699999999997,0.47716999999999965,0.19186570164857242,2.9631,0.47609999999999975,0.19143546441495768,2.96229,0.47528999999999977,0.19110977080820254
50,1.644,2.42725,0.78325,0.4764294403892944,2.25901,0.6150100000000001,0.3740936739659368,2.26066,0.6166600000000002,0.37509732360097336,2.25809,0.6140900000000002,0.37353406326034083,2.25231,0.6083100000000001,0.3700182481751826,2.24992,0.60592,0.3685644768856448,2.59499,0.9509900000000002,0.5784610705596108,2.59437,0.9503700000000002,0.5780839416058395,2.5942,0.9501999999999999,0.5779805352798053,2.59559,0.9515900000000002,0.5788260340632605
51,3.614,3.61565,0.0016500000000001513,0.000456557830658592,3.45531,-0.15869,-0.04390979524073049,3.45556,-0.1584399999999997,-0.04384061981184275,3.4540900000000003,-0.15990999999999955,-0.04424737133370215,3.44881,-0.16518999999999995,-0.04570835639180962,3.4481200000000003,-0.16587999999999958,-0.04589928057553946,3.78239,0.16839000000000004,0.04659380188157168,3.78237,0.1683699999999999,0.04658826784726063,3.7836999999999996,0.16969999999999974,0.04695628112894293,3.78239,0.16839000000000004,0.04659380188157168
52,3.736,3.73895,0.002949999999999786,0.00078961456102778,3.57161,-0.16439000000000004,-0.044001605995717355,3.5721600000000002,-0.16383999999999999,-0.043854389721627404,3.56949,-0.16651000000000016,-0.044569057815845865,3.56661,-0.16939000000000037,-0.0453399357601714,3.56412,-0.17188000000000025,-0.04600642398286944,3.91069,0.17469,0.04675856531049251,3.91067,0.17466999999999988,0.04675321199143465,3.9103000000000003,0.17430000000000012,0.04665417558886513,3.91069,0.17469,0.04675856531049251
53,3.296,3.5504499999999997,0.25444999999999984,0.07719963592233005,3.3833100000000003,0.08731000000000044,0.026489684466019552,3.3872600000000004,0.09126000000000056,0.027688106796116677,3.3843900000000002,0.08839000000000041,0.026817354368932164,3.3788099999999996,0.08280999999999983,0.025124393203883443,3.37442,0.07842000000000038,0.023792475728155456,3.71979,0.42379000000000033,0.12857706310679623,3.72057,0.4245700000000001,0.12881371359223306,3.718,0.42200000000000015,0.12803398058252433,3.7191899999999998,0.42318999999999996,0.12839502427184465
