,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
64,0.25,588.0,Grid1296,RBF,1.0,-,-,-,342.61365085360615,0.4320262160503142,-10.543479101185422
65,0.25,588.0,Grid1296,Matern,1.0,1.5,-,-,63.50891076251823,0.056861999094041944,0.6033598039210735
66,0.25,588.0,Grid1296,RQ,1.0,-,1.0,-,49.823817162115624,0.057802435086330886,0.7558811080935419
67,0.25,588.0,Grid1296,ESS,1.0,-,-,1.0,67.44812703394545,0.05462870735344267,0.5526296635857337
68,0.25,588.0,Grid2401,RBF,1.0,-,-,-,464.1956206879628,0.6184730959727373,-19.09488297097089
69,0.25,588.0,Grid2401,Matern,1.0,1.5,-,-,32.69082979065388,0.03704850429512041,0.9003366933339658
70,0.25,588.0,Grid2401,RQ,1.0,-,1.0,-,86.81274707129691,0.09031742690160693,0.2971698207870991
71,0.25,588.0,Grid2401,ESS,1.0,-,-,1.0,307.9892166564899,0.19333083137473353,-7.846152579603698
72,0.25,588.0,Sobol1,RBF,1.0,-,-,-,24.17887413471556,0.019556668621882184,0.934077616451649
73,0.25,588.0,Sobol1,Matern,1.0,1.5,-,-,20.105621855387586,0.01615124628694122,0.9544177485060363
74,0.25,588.0,Sobol1,RQ,1.0,-,1.0,-,21.308936510669234,0.01818714230928888,0.9487983090915472
75,0.25,588.0,Sobol1,ESS,1.0,-,-,1.0,679.3368433675615,0.9933577816302049,-51.039257392209834
76,0.25,588.0,Sobol2,RBF,1.0,-,-,-,23.860859753884935,0.020095934395664393,0.9335128962605088
77,0.25,588.0,Sobol2,Matern,1.0,1.5,-,-,19.927595898023775,0.016155029934022822,0.9536259469715264
78,0.25,588.0,Sobol2,RQ,1.0,-,1.0,-,20.34129132164255,0.017445851414740945,0.951680517082309
79,0.25,588.0,Sobol1,ESS,1.0,-,-,1.0,680.952149553242,0.9949686887084,-53.149996021349295
80,0.25,951.0,Grid1296,RBF,1.0,-,-,-,338.6139549656969,0.4264935228864012,-10.183451339624549
81,0.25,951.0,Grid1296,Matern,1.0,1.5,-,-,62.13388390075555,0.05659465992648868,0.6234495672751039
82,0.25,951.0,Grid1296,RQ,1.0,-,1.0,-,50.67126442473732,0.0586230564003081,0.7495681100651961
83,0.25,951.0,Grid1296,ESS,1.0,-,-,1.0,679.3966062651753,0.9999999594810365,-44.020767466689115
84,0.25,951.0,Grid2401,RBF,1.0,-,-,-,466.0142085852015,0.6221176918423938,-19.19047737266539
85,0.25,951.0,Grid2401,Matern,1.0,1.5,-,-,30.23778104523351,0.03487334345349814,0.9149942885604923
86,0.25,951.0,Grid2401,RQ,1.0,-,1.0,-,86.96569309258712,0.0902463932219166,0.29685612892095825
87,0.25,951.0,Grid2401,ESS,1.0,-,-,1.0,673.5824908446097,0.9999999993303422,-41.18226052949445
88,0.25,951.0,Sobol1,RBF,1.0,-,-,-,24.718223991933968,0.020599093501488374,0.9326889040809836
89,0.25,951.0,Sobol1,Matern,1.0,1.5,-,-,20.011032753028285,0.01615534770211737,0.9558845066566514
90,0.25,951.0,Sobol1,RQ,1.0,-,1.0,-,21.520321141281666,0.018597760188716284,0.9489789219866224
91,0.25,951.0,Sobol1,ESS,1.0,-,-,1.0,679.2390668154288,0.9930520467673137,-49.827347734132374
92,0.25,951.0,Sobol2,RBF,1.0,-,-,-,31.371402748631123,0.02503072470297203,0.8857681542749787
93,0.25,951.0,Sobol2,Matern,1.0,1.5,-,-,21.149893919457774,0.01743894096516425,0.9480798779880859
94,0.25,951.0,Sobol2,RQ,1.0,-,1.0,-,20.70137351037347,0.0178979627384543,0.950258641742712
95,0.25,951.0,Sobol1,ESS,1.0,-,-,1.0,679.7922372355363,0.9929716769210779,-52.637894205183144
96,0.25,490.0,Grid1296,RBF,1.0,-,-,-,360.69744962271943,0.4569625223609923,-11.759518963643403
97,0.25,490.0,Grid1296,Matern,1.0,1.5,-,-,62.90313318370369,0.05714283062446948,0.6119455083629742
98,0.25,490.0,Grid1296,RQ,1.0,-,1.0,-,50.08632113222594,0.05812558994915209,0.7539709294428334
99,0.25,490.0,Grid1296,ESS,1.0,-,-,1.0,679.0284868053332,1.0,-44.219332492252725
100,0.25,490.0,Grid2401,RBF,1.0,-,-,-,466.78856779951076,0.6231908430144911,-19.465520198178297
101,0.25,490.0,Grid2401,Matern,1.0,1.5,-,-,32.509592556938735,0.03736431249893125,0.9007328807126374
102,0.25,490.0,Grid2401,RQ,1.0,-,1.0,-,86.98485436812763,0.09027940223091373,0.28932727602263864
103,0.25,490.0,Grid2401,ESS,1.0,-,-,1.0,673.1283953019956,1.0,-41.55770388205452
104,0.25,490.0,Sobol1,RBF,1.0,-,-,-,24.61823321335227,0.020082572489138695,0.9316364863133658
105,0.25,490.0,Sobol1,Matern,1.0,1.5,-,-,20.226282666143074,0.016046255709689136,0.9538530760072481
106,0.25,490.0,Sobol1,RQ,1.0,-,1.0,-,21.52299471782725,0.018260473368924217,0.9477464246874487
107,0.25,490.0,Sobol1,ESS,1.0,-,-,1.0,24.618231271512215,0.020082570831610285,0.9316364970981368
108,0.25,490.0,Sobol2,RBF,1.0,-,-,-,30.420151553766285,0.02395891239976072,0.8945818073054196
109,0.25,490.0,Sobol2,Matern,1.0,1.5,-,-,21.0208461347603,0.01717311135804729,0.9496623187651932
110,0.25,490.0,Sobol2,RQ,1.0,-,1.0,-,21.82525541358298,0.018833110764459413,0.9457360393432082
111,0.25,490.0,Sobol1,ESS,1.0,-,-,1.0,678.9250755438202,0.9909129635595364,-51.50933498681192
112,0.25,395.0,Grid1296,RBF,1.0,-,-,-,346.39575472732673,0.4378474704942009,-10.755398470421651
113,0.25,395.0,Grid1296,Matern,1.0,1.5,-,-,61.838520738501295,0.05655315709198047,0.6253632153441255
114,0.25,395.0,Grid1296,RQ,1.0,-,1.0,-,50.89067976312797,0.05899654414175935,0.7462718008568425
115,0.25,395.0,Grid1296,ESS,1.0,-,-,1.0,346.39576201315225,0.43784748117139743,-10.755398964929922
116,0.25,395.0,Grid2401,RBF,1.0,-,-,-,445.99012328607984,0.5920816476938436,-17.65193441962692
117,0.25,395.0,Grid2401,Matern,1.0,1.5,-,-,30.66742972981736,0.03475071108669439,0.911808210447723
118,0.25,395.0,Grid2401,RQ,1.0,-,1.0,-,85.67344933088833,0.088732761070101,0.31171880720229406
119,0.25,395.0,Grid2401,ESS,1.0,-,-,1.0,445.990110615173,0.5920816306007034,-17.65193335979663
120,0.25,395.0,Sobol1,RBF,1.0,-,-,-,23.352671542334715,0.02001064098988278,0.9389248460048129
121,0.25,395.0,Sobol1,Matern,1.0,1.5,-,-,19.981056258616423,0.016311608998522922,0.9552875658091674
122,0.25,395.0,Sobol1,RQ,1.0,-,1.0,-,21.326244834571238,0.018498939849611193,0.9490645426185831
123,0.25,395.0,Sobol1,ESS,1.0,-,-,1.0,23.35266911850955,0.020010638680969056,0.9389248586830614
124,0.25,395.0,Sobol2,RBF,1.0,-,-,-,32.3992113294546,0.025247754603166913,0.8818458090994541
125,0.25,395.0,Sobol2,Matern,1.0,1.5,-,-,21.083186634098993,0.017279495279819618,0.9499674359678191
126,0.25,395.0,Sobol2,RQ,1.0,-,1.0,-,21.67534822459739,0.018883343416553917,0.9471174461851796
127,0.25,395.0,Sobol1,ESS,1.0,-,-,1.0,32.399208145904986,0.0252477521070587,0.8818458323191373
128,0.25,877.0,Grid1296,RBF,1.0,-,-,-,342.30693303133535,0.43179595243897867,-10.562760679684775
129,0.25,877.0,Grid1296,Matern,1.0,1.5,-,-,63.045459356654945,0.0565641129957576,0.6077727409791711
130,0.25,877.0,Grid1296,RQ,1.0,-,1.0,-,49.34293342385502,0.05707970588060861,0.7597407730208144
131,0.25,877.0,Grid1296,ESS,1.0,-,-,1.0,323.72991422232195,0.40661927540976334,-9.341792281601489
132,0.25,877.0,Grid2401,RBF,1.0,-,-,-,469.4853912844642,0.6280782142840833,-19.646835385598198
133,0.25,877.0,Grid2401,Matern,1.0,1.5,-,-,33.366130979167316,0.03804299407410328,0.8957151959165307
134,0.25,877.0,Grid2401,RQ,1.0,-,1.0,-,87.26834838310651,0.09062118996021756,0.2866168577955438
135,0.25,877.0,Grid2401,ESS,1.0,-,-,1.0,469.45799656554016,0.628039771198005,-19.644425948539606
136,0.25,877.0,Sobol1,RBF,1.0,-,-,-,23.94839638002168,0.019875808348469273,0.9346933997697195
137,0.25,877.0,Sobol1,Matern,1.0,1.5,-,-,20.18280573018432,0.016075678566679946,0.9536160980482763
138,0.25,877.0,Sobol1,RQ,1.0,-,1.0,-,21.28966911513608,0.018098347339908564,0.9483890297617993
139,0.25,877.0,Sobol1,ESS,1.0,-,-,1.0,23.226598739676884,0.01913400560171051,0.9385707186685724
140,0.25,877.0,Sobol2,RBF,1.0,-,-,-,31.377423623234222,0.02490028065362947,0.886039888470435
141,0.25,877.0,Sobol2,Matern,1.0,1.5,-,-,20.930023470675657,0.017013989323589218,0.9492941889121419
142,0.25,877.0,Sobol2,RQ,1.0,-,1.0,-,21.12727126702429,0.018435120338358476,0.9483339665908489
143,0.25,877.0,Sobol1,ESS,1.0,-,-,1.0,32.95104054272536,0.02635390003147597,0.874322778591093
144,0.25,297.0,Grid1296,RBF,1.0,-,-,-,679.316130441339,1.0,-44.262549197736824
145,0.25,297.0,Grid1296,Matern,1.0,1.5,-,-,63.19181681574298,0.05714988015521078,0.608333128129663
146,0.25,297.0,Grid1296,RQ,1.0,-,1.0,-,50.23121273102672,0.05825314012810602,0.7525186464734801
147,0.25,297.0,Grid1296,ESS,1.0,-,-,1.0,599.4074951913232,0.8280065686332442,-34.240291660175494
148,0.25,297.0,Grid2401,RBF,1.0,-,-,-,673.20282710481,1.0,-41.41161796609376
149,0.25,297.0,Grid2401,Matern,1.0,1.5,-,-,30.882798026541924,0.035547699455232964,0.9107462934169108
150,0.25,297.0,Grid2401,RQ,1.0,-,1.0,-,85.5720107393292,0.0885957763078137,0.31473831077738323
151,0.25,297.0,Grid2401,ESS,1.0,-,-,1.0,549.9766856778308,0.7477714523486583,-27.30619782311489
152,0.25,297.0,Sobol1,RBF,1.0,-,-,-,682.4250794890227,1.0,-52.13968001032785
153,0.25,297.0,Sobol1,Matern,1.0,1.5,-,-,20.479386779378157,0.016335441416317483,0.9521432861932052
154,0.25,297.0,Sobol1,RQ,1.0,-,1.0,-,21.43396262011525,0.018380591052631436,0.947577960316131
155,0.25,297.0,Sobol1,ESS,1.0,-,-,1.0,680.2001804209059,0.9951598770766313,-51.79374403656217
156,0.25,297.0,Sobol2,RBF,1.0,-,-,-,682.8136254777602,1.0,-53.35950160580724
157,0.25,297.0,Sobol2,Matern,1.0,1.5,-,-,20.195913283879683,0.0161030651756356,0.952444790074171
158,0.25,297.0,Sobol2,RQ,1.0,-,1.0,-,20.535606564114143,0.01732917968096644,0.9508315883408719
159,0.25,297.0,Sobol1,ESS,1.0,-,-,1.0,671.574077430379,0.975181400586298,-51.58464627725537
160,0.25,721.0,Grid1296,RBF,1.0,-,-,-,679.2023835884105,1.0,-44.11839769686996
161,0.25,721.0,Grid1296,Matern,1.0,1.5,-,-,62.6101765348608,0.057236654438116354,0.6166061677844414
162,0.25,721.0,Grid1296,RQ,1.0,-,1.0,-,50.81664118106616,0.05918317326326346,0.7474384828797253
163,0.25,721.0,Grid1296,ESS,1.0,-,-,1.0,663.5243783629961,0.9720876048917322,-42.05950499047874
164,0.25,721.0,Grid2401,RBF,1.0,-,-,-,673.1896484392445,1.0,-41.27912895632618
165,0.25,721.0,Grid2401,Matern,1.0,1.5,-,-,34.66942460067627,0.036834199752864366,0.8878641600493944
166,0.25,721.0,Grid2401,RQ,1.0,-,1.0,-,85.89310923621798,0.08907123144973933,0.31171576729191064
167,0.25,721.0,Grid2401,ESS,1.0,-,-,1.0,654.0955167099696,0.9643959101836731,-38.914759569594445
168,0.25,721.0,Sobol1,RBF,1.0,-,-,-,24.505949911578526,0.02025984007700841,0.9320999941111572
169,0.25,721.0,Sobol1,Matern,1.0,1.5,-,-,19.942316332023715,0.015896914379955846,0.9550346549151123
170,0.25,721.0,Sobol1,RQ,1.0,-,1.0,-,21.291035091013228,0.018046513172955043,0.9487468832483902
171,0.25,721.0,Sobol1,ESS,1.0,-,-,1.0,681.9693641519111,0.9999999999999735,-51.584343933137426
172,0.25,721.0,Sobol2,RBF,1.0,-,-,-,27.991702950252073,0.02249745319145271,0.9109123531006809
173,0.25,721.0,Sobol2,Matern,1.0,1.5,-,-,20.551227621226587,0.016834664902724873,0.951978647752846
174,0.25,721.0,Sobol2,RQ,1.0,-,1.0,-,21.150179495398245,0.01833004861185107,0.9491387579773649
175,0.25,721.0,Sobol1,ESS,1.0,-,-,1.0,669.8906713640973,0.9713380913657902,-50.02308414773205
176,0.25,711.0,Grid1296,RBF,1.0,-,-,-,679.3598954165138,1.0,-44.20642798531072
177,0.25,711.0,Grid1296,Matern,1.0,1.5,-,-,63.519736031665,0.05800504943280937,0.6047992588913101
178,0.25,711.0,Grid1296,RQ,1.0,-,1.0,-,50.51884722718589,0.058969110276095346,0.7500188595589453
179,0.25,711.0,Grid1296,ESS,1.0,-,-,1.0,588.2347649743067,0.8161207416214671,-32.892355802302234
180,0.25,711.0,Grid2401,RBF,1.0,-,-,-,673.5456242340844,1.0,-41.3031064432067
181,0.25,711.0,Grid2401,Matern,1.0,1.5,-,-,32.649387661727914,0.03781434506204799,0.9005995608693986
182,0.25,711.0,Grid2401,RQ,1.0,-,1.0,-,86.38832803749462,0.08976762720692161,0.30409755960761453
183,0.25,711.0,Grid2401,ESS,1.0,-,-,1.0,553.9183804484082,0.75963656293699,-27.610785067171
184,0.25,711.0,Sobol1,RBF,1.0,-,-,-,25.503609548199222,0.02070788687194043,0.9268578287316308
185,0.25,711.0,Sobol1,Matern,1.0,1.5,-,-,20.293703227167345,0.01628790092297798,0.9536886803177093
186,0.25,711.0,Sobol1,RQ,1.0,-,1.0,-,21.537267167580612,0.01848409208355802,0.9478390205568843
187,0.25,711.0,Sobol1,ESS,1.0,-,-,1.0,678.2576676315648,0.9915950963833383,-50.731368930185205
188,0.25,711.0,Sobol2,RBF,1.0,-,-,-,31.504979402045144,0.024566164684394747,0.8872928976756056
189,0.25,711.0,Sobol2,Matern,1.0,1.5,-,-,20.64443334637634,0.016840503045701588,0.9516051868076358
190,0.25,711.0,Sobol2,RQ,1.0,-,1.0,-,20.882956374329044,0.018214613844310272,0.9504804320683538
191,0.25,711.0,Sobol1,ESS,1.0,-,-,1.0,679.8300105132314,0.9934514967326594,-51.47996645215941
192,0.25,985.0,Grid1296,RBF,1.0,-,-,-,352.9632501383574,0.4462492681537223,-11.1991459587098
193,0.25,985.0,Grid1296,Matern,1.0,1.5,-,-,63.025743217394385,0.05736367497787965,0.6110386943922631
194,0.25,985.0,Grid1296,RQ,1.0,-,1.0,-,50.41542802652974,0.05850108781398288,0.751115778081435
195,0.25,985.0,Grid1296,ESS,1.0,-,-,1.0,672.8273322376552,0.9841312812166484,-43.327955260335436
196,0.25,985.0,Grid2401,RBF,1.0,-,-,-,468.84270676984477,0.6248285757543309,-19.48793957786969
197,0.25,985.0,Grid2401,Matern,1.0,1.5,-,-,31.398021771199918,0.03572536944796849,0.90811417309921
198,0.25,985.0,Grid2401,RQ,1.0,-,1.0,-,84.71954571875834,0.08788866959453516,0.33102299145226033
199,0.25,985.0,Grid2401,ESS,1.0,-,-,1.0,660.9675248207543,0.9704406731644422,-39.71966527052772
200,0.25,985.0,Sobol1,RBF,1.0,-,-,-,24.737840470910186,0.020557385273199353,0.9312817989252216
201,0.25,985.0,Sobol1,Matern,1.0,1.5,-,-,19.968678453354524,0.016111934358848792,0.9552238384905839
202,0.25,985.0,Sobol1,RQ,1.0,-,1.0,-,21.4756968347406,0.018354535403315872,0.9482103779151981
203,0.25,985.0,Sobol1,ESS,1.0,-,-,1.0,24.73773257829935,0.02055729020681102,0.9312823983445578
204,0.25,985.0,Sobol2,RBF,1.0,-,-,-,27.89174706418962,0.022694586178958427,0.9109475059849346
205,0.25,985.0,Sobol2,Matern,1.0,1.5,-,-,19.985191726427058,0.016600890684010973,0.9542794665928089
206,0.25,985.0,Sobol2,RQ,1.0,-,1.0,-,20.46173460173741,0.017955775981368074,0.9520730772281568
207,0.25,985.0,Sobol1,ESS,1.0,-,-,1.0,680.3683744508241,0.9938854719225104,-51.98865386832003
208,0.25,171.0,Grid1296,RBF,1.0,-,-,-,679.3903643761174,1.0,-44.15441748569742
209,0.25,171.0,Grid1296,Matern,1.0,1.5,-,-,63.60647127989233,0.05793166235377516,0.6042106687800195
210,0.25,171.0,Grid1296,RQ,1.0,-,1.0,-,50.48396360305883,0.058484905637398395,0.7506735417674172
211,0.25,171.0,Grid1296,ESS,1.0,-,-,1.0,339.4377439179977,0.42720129187932215,-10.271500698891646
212,0.25,171.0,Grid2401,RBF,1.0,-,-,-,673.2732517037987,1.0,-41.27589291864725
213,0.25,171.0,Grid2401,Matern,1.0,1.5,-,-,31.794779836897188,0.03651440605725363,0.9057195359132747
214,0.25,171.0,Grid2401,RQ,1.0,-,1.0,-,86.40860631941618,0.08974864525806729,0.30365563026985887
215,0.25,171.0,Grid2401,ESS,1.0,-,-,1.0,452.6754011287892,0.6024863912561209,-18.11101959245398
216,0.25,171.0,Sobol1,RBF,1.0,-,-,-,682.5994135881704,1.0,-51.015246968354106
217,0.25,171.0,Sobol1,Matern,1.0,1.5,-,-,20.424117465236826,0.016387164863496555,0.9534322298923654
218,0.25,171.0,Sobol1,RQ,1.0,-,1.0,-,21.74715393985244,0.01860517573536385,0.9472036741557777
219,0.25,171.0,Sobol1,ESS,1.0,-,-,1.0,24.15284813392132,0.019778549535842575,0.93487682821138
220,0.25,171.0,Sobol2,RBF,1.0,-,-,-,682.8910086616911,0.9999623664646807,-52.142120963369834
221,0.25,171.0,Sobol2,Matern,1.0,1.5,-,-,20.79164741690429,0.017144826756159998,0.9507377892232753
222,0.25,171.0,Sobol2,RQ,1.0,-,1.0,-,21.34212371633924,0.018641611420020656,0.9480947412154934
223,0.25,171.0,Sobol1,ESS,1.0,-,-,1.0,28.87454560216316,0.023435198399429508,0.9049906358913635
224,0.25,75.0,Grid1296,RBF,1.0,-,-,-,338.92622079838685,0.4271410040442234,-10.310548545836923
225,0.25,75.0,Grid1296,Matern,1.0,1.5,-,-,62.61642577906585,0.05711577654700196,0.6139443810310028
226,0.25,75.0,Grid1296,RQ,1.0,-,1.0,-,50.23558259248994,0.05809027921447443,0.7515172662059202
227,0.25,75.0,Grid1296,ESS,1.0,-,-,1.0,679.0205310075553,0.999985767536079,-44.398253107569026
228,0.25,75.0,Grid2401,RBF,1.0,-,-,-,672.9237702814075,1.0,-41.45537072769243
229,0.25,75.0,Grid2401,Matern,1.0,1.5,-,-,30.13004176828963,0.03450596549640288,0.9148861244642781
230,0.25,75.0,Grid2401,RQ,1.0,-,1.0,-,85.24809690900379,0.0877846147825156,0.3186499634947728
231,0.25,75.0,Grid2401,ESS,1.0,-,-,1.0,672.9199751029745,0.9999945410428515,-41.454891846546886
232,0.25,75.0,Sobol1,RBF,1.0,-,-,-,24.999636077743308,0.02117817518157095,0.9295062225692384
233,0.25,75.0,Sobol1,Matern,1.0,1.5,-,-,20.289276477317152,0.016396672977317985,0.9535680920126989
234,0.25,75.0,Sobol1,RQ,1.0,-,1.0,-,21.420830102145008,0.018497234452950994,0.9482445602519337
235,0.25,75.0,Sobol1,ESS,1.0,-,-,1.0,682.3875305916015,0.9999907968264224,-51.52252231487279
236,0.25,75.0,Sobol2,RBF,1.0,-,-,-,27.888082702919974,0.02197724667257249,0.9094510327850778
237,0.25,75.0,Sobol2,Matern,1.0,1.5,-,-,20.821994289541916,0.016921607179041596,0.9495233142402268
238,0.25,75.0,Sobol2,RQ,1.0,-,1.0,-,20.87590705041208,0.01804962515177839,0.9492615851739206
239,0.25,75.0,Sobol1,ESS,1.0,-,-,1.0,680.1576594921244,0.9924608793490524,-52.85987884583484
240,0.25,16.0,Grid1296,RBF,1.0,-,-,-,340.02448565825205,0.42811430450761295,-10.305742941775387
241,0.25,16.0,Grid1296,Matern,1.0,1.5,-,-,63.4831204738849,0.057423579543634244,0.6059101457682756
242,0.25,16.0,Grid1296,RQ,1.0,-,1.0,-,50.41340811886069,0.058509710115043835,0.7514745673873714
