,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
55,0.45,237.0,Grid2401,ESS,1.0,-,-,1.0,407.407532292192,0.5310898043735286,-14.8805814485539
56,0.45,237.0,Sobol1,RBF,1.0,-,-,-,680.6272245501692,0.999844545213413,-49.034615946797146
57,0.45,237.0,Sobol1,Matern,1.0,1.5,-,-,20.052742594463755,0.0167688322303373,0.9565690333499016
58,0.45,237.0,Sobol1,RQ,1.0,-,1.0,-,23.295981506850627,0.0209970288352395,0.9413842989902732
59,0.45,237.0,Sobol1,ESS,1.0,-,-,1.0,23.427012138571573,0.0202499192704189,0.9407230645988548
60,0.45,237.0,Sobol2,RBF,1.0,-,-,-,31.765133683044706,0.0259863032313925,0.8878916926423788
61,0.45,237.0,Sobol2,Matern,1.0,1.5,-,-,21.51137130541251,0.0183191978346761,0.948587039315806
62,0.45,237.0,Sobol2,RQ,1.0,-,1.0,-,22.69338052827219,0.0211558308657255,0.9427817182614288
63,0.45,237.0,Sobol2,ESS,1.0,-,-,1.0,31.76513528059934,0.0259863046582,0.8878916813659175
64,0.45,588.0,Grid1296,RBF,1.0,-,-,-,254.4828977461517,0.3070440944150219,-5.494193058995198
65,0.45,588.0,Grid1296,Matern,1.0,1.5,-,-,60.12476986048797,0.0544333502286261,0.637494294347515
66,0.45,588.0,Grid1296,RQ,1.0,-,1.0,-,50.22335062561385,0.057891671246268,0.7470589257902048
67,0.45,588.0,Grid1296,ESS,1.0,-,-,1.0,63.24866724751649,0.0511008774172617,0.5988463484619075
68,0.45,588.0,Grid2401,RBF,1.0,-,-,-,326.72316302680053,0.4213598977984787,-9.282091673614143
69,0.45,588.0,Grid2401,Matern,1.0,1.5,-,-,39.08239627552335,0.0423526530604908,0.852875842182929
70,0.45,588.0,Grid2401,RQ,1.0,-,1.0,-,85.4853875281491,0.0872679110813217,0.2961090336594684
71,0.45,588.0,Grid2401,ESS,1.0,-,-,1.0,212.73353593855023,0.1461581478908117,-3.359066951414351
72,0.45,588.0,Sobol1,RBF,1.0,-,-,-,26.07196142003987,0.0212425658011445,0.9249096308772868
73,0.45,588.0,Sobol1,Matern,1.0,1.5,-,-,20.723347733481383,0.0172350881885638,0.9525586915606258
74,0.45,588.0,Sobol1,RQ,1.0,-,1.0,-,22.340890144401914,0.0198399379456579,0.9448636800863716
75,0.45,588.0,Sobol1,ESS,1.0,-,-,1.0,669.7050087115067,0.966509522052656,-48.54546669730762
76,0.45,588.0,Sobol2,RBF,1.0,-,-,-,25.252678103639983,0.0216766399867286,0.9277875525764292
77,0.45,588.0,Sobol2,Matern,1.0,1.5,-,-,20.94446424224037,0.0176199432397232,0.9503252500144724
78,0.45,588.0,Sobol2,RQ,1.0,-,1.0,-,23.16564520528811,0.0210124362619244,0.9392304556632702
79,0.45,588.0,Sobol2,ESS,1.0,-,-,1.0,25.65056299264,0.0220636609177194,0.9254940456296368
80,0.45,951.0,Grid1296,RBF,1.0,-,-,-,254.2060573026713,0.305982064984741,-5.406923843997769
81,0.45,951.0,Grid1296,Matern,1.0,1.5,-,-,57.027205911474375,0.0533385585587217,0.6775651624232673
82,0.45,951.0,Grid1296,RQ,1.0,-,1.0,-,51.66977703033672,0.0585613759858026,0.7353018250209022
83,0.45,951.0,Grid1296,ESS,1.0,-,-,1.0,679.5696746738663,0.9999999610010916,-44.7873757495957
84,0.45,951.0,Grid2401,RBF,1.0,-,-,-,383.8011105654323,0.4963657872955406,-13.109316746818603
85,0.45,951.0,Grid2401,Matern,1.0,1.5,-,-,35.063316332573606,0.0387426427571739,0.8822395358521798
86,0.45,951.0,Grid2401,RQ,1.0,-,1.0,-,83.77093881825834,0.0848444594932354,0.3278281907377735
87,0.45,951.0,Grid2401,ESS,1.0,-,-,1.0,675.5349088935163,0.9999999999999294,-42.710836943797126
88,0.45,951.0,Sobol1,RBF,1.0,-,-,-,26.973885768052096,0.023138931472224,0.9222273570146792
89,0.45,951.0,Sobol1,Matern,1.0,1.5,-,-,20.47963289607817,0.0170644040523616,0.9551684075993714
90,0.45,951.0,Sobol1,RQ,1.0,-,1.0,-,23.033246750094808,0.0210238750292718,0.9432912400942024
91,0.45,951.0,Sobol1,ESS,1.0,-,-,1.0,678.9009133645555,0.9942434694070522,-48.26660276204708
92,0.45,951.0,Sobol2,RBF,1.0,-,-,-,25.01263420300656,0.0211819880647926,0.929623615303616
93,0.45,951.0,Sobol2,Matern,1.0,1.5,-,-,20.706274469872803,0.0176101767756878,0.9517705818844286
94,0.45,951.0,Sobol2,RQ,1.0,-,1.0,-,21.4719636676655,0.0191986992200995,0.948137718686712
95,0.45,951.0,Sobol2,ESS,1.0,-,-,1.0,691.8723509971012,0.9827770415727396,-52.84681747481866
96,0.45,490.0,Grid1296,RBF,1.0,-,-,-,291.5425649855539,0.3589012974031157,-7.417729375568111
97,0.45,490.0,Grid1296,Matern,1.0,1.5,-,-,58.95940028105872,0.0553211033406161,0.6557316220734752
98,0.45,490.0,Grid1296,RQ,1.0,-,1.0,-,53.97791502858721,0.0616293398771752,0.7114485711151506
99,0.45,490.0,Grid1296,ESS,1.0,-,-,1.0,679.2473018435064,1.0,-44.692704320505314
100,0.45,490.0,Grid2401,RBF,1.0,-,-,-,364.5551444380637,0.4713619108566824,-11.786858672032285
101,0.45,490.0,Grid2401,Matern,1.0,1.5,-,-,33.54535516527572,0.0363771161720671,0.8917314821497345
102,0.45,490.0,Grid2401,RQ,1.0,-,1.0,-,84.66631964533164,0.0864456047119996,0.3103023178251466
103,0.45,490.0,Grid2401,ESS,1.0,-,-,1.0,675.4130015426026,1.0,-42.89107679283377
104,0.45,490.0,Sobol1,RBF,1.0,-,-,-,26.547512063820232,0.021816676997857,0.922604657373462
105,0.45,490.0,Sobol1,Matern,1.0,1.5,-,-,21.09366066871592,0.0173522638762156,0.9511380174686536
106,0.45,490.0,Sobol1,RQ,1.0,-,1.0,-,24.007269746271188,0.0212530798733181,0.9367074318342248
107,0.45,490.0,Sobol1,ESS,1.0,-,-,1.0,26.547510892028978,0.0218166760602348,0.9226046642058296
108,0.45,490.0,Sobol2,RBF,1.0,-,-,-,35.14822550144669,0.029036031079695,0.8636678104745804
109,0.45,490.0,Sobol2,Matern,1.0,1.5,-,-,21.65594224784583,0.0184857719640337,0.9482457796328028
110,0.45,490.0,Sobol2,RQ,1.0,-,1.0,-,23.64090252760515,0.0217676742379176,0.9383235020217088
111,0.45,490.0,Sobol2,ESS,1.0,-,-,1.0,35.14821565120771,0.0290360223945166,0.8636678868883646
112,0.45,395.0,Grid1296,RBF,1.0,-,-,-,246.1380585418321,0.2960487836542503,-5.017671874300462
113,0.45,395.0,Grid1296,Matern,1.0,1.5,-,-,59.17985648690027,0.0543871741502206,0.6521285582191603
114,0.45,395.0,Grid1296,RQ,1.0,-,1.0,-,53.47514111413095,0.0611745785502694,0.71596305004923
115,0.45,395.0,Grid1296,ESS,1.0,-,-,1.0,246.1380095870786,0.2960487156338366,-5.017669480573822
116,0.45,395.0,Grid2401,RBF,1.0,-,-,-,391.21040805915015,0.5088430067174955,-13.84837880217873
117,0.45,395.0,Grid2401,Matern,1.0,1.5,-,-,35.31182570305584,0.0396011421076227,0.879024178014326
118,0.45,395.0,Grid2401,RQ,1.0,-,1.0,-,84.3778892709506,0.0853579577489812,0.3092584961846792
119,0.45,395.0,Grid2401,ESS,1.0,-,-,1.0,391.2103869084419,0.5088429790963712,-13.84837719662983
120,0.45,395.0,Sobol1,RBF,1.0,-,-,-,23.91448911297299,0.0213805070647985,0.9384066614401384
121,0.45,395.0,Sobol1,Matern,1.0,1.5,-,-,20.15272420631376,0.0172506758740753,0.9562599723648052
122,0.45,395.0,Sobol1,RQ,1.0,-,1.0,-,22.72107433133926,0.0209052977237868,0.9444007088124472
123,0.45,395.0,Sobol1,ESS,1.0,-,-,1.0,23.91448537792732,0.0213805033838259,0.938406680679848
124,0.45,395.0,Sobol2,RBF,1.0,-,-,-,25.6351562498462,0.0218474076965102,0.927675730868433
125,0.45,395.0,Sobol2,Matern,1.0,1.5,-,-,20.262770772613145,0.017080906650484,0.9548133881429772
126,0.45,395.0,Sobol2,RQ,1.0,-,1.0,-,22.84864593637843,0.0208880300962828,0.9425443090682392
127,0.45,395.0,Sobol2,ESS,1.0,-,-,1.0,25.63515287293168,0.0218474049244705,0.9276757499229576
128,0.45,877.0,Grid1296,RBF,1.0,-,-,-,225.0198114688588,0.2665887181543687,-4.07031508070462
129,0.45,877.0,Grid1296,Matern,1.0,1.5,-,-,59.119874520870496,0.0534877393924147,0.6500061263310193
130,0.45,877.0,Grid1296,RQ,1.0,-,1.0,-,50.08667528699397,0.0574390468843779,0.7487894673861447
131,0.45,877.0,Grid1296,ESS,1.0,-,-,1.0,219.5292971305972,0.2588908190213927,-3.8259010073171975
132,0.45,877.0,Grid2401,RBF,1.0,-,-,-,434.07433104046254,0.5696177278090349,-17.11696492564614
133,0.45,877.0,Grid2401,Matern,1.0,1.5,-,-,32.83448549749878,0.0356670283781436,0.8963384579039393
134,0.45,877.0,Grid2401,RQ,1.0,-,1.0,-,87.12141190205253,0.0890440139272726,0.2701946472253558
135,0.45,877.0,Grid2401,ESS,1.0,-,-,1.0,437.33972649136246,0.5745388141970693,-17.390565861980757
136,0.45,877.0,Sobol1,RBF,1.0,-,-,-,26.58540457995893,0.0226257004461278,0.9230544032205156
137,0.45,877.0,Sobol1,Matern,1.0,1.5,-,-,20.62232676407104,0.017134952342544,0.9537008995961392
138,0.45,877.0,Sobol1,RQ,1.0,-,1.0,-,22.85128876938209,0.0207029004197838,0.9431515508301964
139,0.45,877.0,Sobol1,ESS,1.0,-,-,1.0,25.645396883460133,0.0217943277659879,0.9283994969361374
140,0.45,877.0,Sobol2,RBF,1.0,-,-,-,31.48215732828927,0.0259194305764296,0.8880604261893356
141,0.45,877.0,Sobol2,Matern,1.0,1.5,-,-,21.746042821298637,0.0183444149694426,0.9465909126294032
142,0.45,877.0,Sobol2,RQ,1.0,-,1.0,-,23.145518648289727,0.0216032379376817,0.93949538341735
143,0.45,877.0,Sobol2,ESS,1.0,-,-,1.0,30.645937353826195,0.025202796860594,0.8939280633647197
144,0.45,297.0,Grid1296,RBF,1.0,-,-,-,679.2882602048757,1.0,-45.01546044295223
145,0.45,297.0,Grid1296,Matern,1.0,1.5,-,-,59.95536899786869,0.0547019786290933,0.641530909028704
146,0.45,297.0,Grid1296,RQ,1.0,-,1.0,-,52.07053896172521,0.0596272187537523,0.7296168022996503
147,0.45,297.0,Grid1296,ESS,1.0,-,-,1.0,617.7293976774492,0.8674955475888536,-37.05327974897117
148,0.45,297.0,Grid2401,RBF,1.0,-,-,-,675.1814173727338,1.0,-42.765820470974255
149,0.45,297.0,Grid2401,Matern,1.0,1.5,-,-,36.47904320626291,0.040863205809643,0.8722440927608908
150,0.45,297.0,Grid2401,RQ,1.0,-,1.0,-,83.33635584540107,0.0841179476630232,0.3332498473096142
151,0.45,297.0,Grid2401,ESS,1.0,-,-,1.0,570.7568878051173,0.7879115202428711,-30.274936387499427
152,0.45,297.0,Sobol1,RBF,1.0,-,-,-,681.5055845775909,1.0,-50.18372307857653
153,0.45,297.0,Sobol1,Matern,1.0,1.5,-,-,20.70794640169253,0.0171969224932145,0.9527428964617716
154,0.45,297.0,Sobol1,RQ,1.0,-,1.0,-,22.648390073187816,0.0203548222635978,0.9434714679629396
155,0.45,297.0,Sobol1,ESS,1.0,-,-,1.0,672.4658587091059,0.9805155832442336,-48.83489126592496
156,0.45,297.0,Sobol2,RBF,1.0,-,-,-,682.4690525429227,1.0,-52.1750829760946
157,0.45,297.0,Sobol2,Matern,1.0,1.5,-,-,21.06326202936893,0.017310306491899,0.949348359923826
158,0.45,297.0,Sobol2,RQ,1.0,-,1.0,-,22.555838839241364,0.0202121098893449,0.9419155051051497
159,0.45,297.0,Sobol2,ESS,1.0,-,-,1.0,674.396162170532,0.9825433983177924,-50.92451295064138
160,0.45,721.0,Grid1296,RBF,1.0,-,-,-,679.4057782376524,1.0,-45.02367062363998
161,0.45,721.0,Grid1296,Matern,1.0,1.5,-,-,58.80137017709525,0.054161857246254,0.6552552408683857
162,0.45,721.0,Grid1296,RQ,1.0,-,1.0,-,52.05071686817384,0.0597787996998229,0.7298678899025528
163,0.45,721.0,Grid1296,ESS,1.0,-,-,1.0,668.739404681193,0.9814199098397662,-43.589911368677605
164,0.45,721.0,Grid2401,RBF,1.0,-,-,-,674.968776216924,1.0,-42.8972676971428
165,0.45,721.0,Grid2401,Matern,1.0,1.5,-,-,35.66838973187427,0.0397481902588473,0.8774150568785071
166,0.45,721.0,Grid2401,RQ,1.0,-,1.0,-,82.7724463340285,0.08355650409023,0.3398514022918446
167,0.45,721.0,Grid2401,ESS,1.0,-,-,1.0,661.8617128638621,0.9755256554640658,-41.208958976388296
168,0.45,721.0,Sobol1,RBF,1.0,-,-,-,23.943091326203728,0.0206459867887772,0.9374757338749692
169,0.45,721.0,Sobol1,Matern,1.0,1.5,-,-,19.973564701126897,0.0164840811116683,0.9564889743906276
170,0.45,721.0,Sobol1,RQ,1.0,-,1.0,-,21.91394125131569,0.019434765224081,0.9476243838771096
171,0.45,721.0,Sobol1,ESS,1.0,-,-,1.0,679.3003946394341,0.995592595375498,-49.32825731214099
172,0.45,721.0,Sobol2,RBF,1.0,-,-,-,32.128093274274484,0.0252687440709627,0.8860825045573215
173,0.45,721.0,Sobol2,Matern,1.0,1.5,-,-,21.46672862084217,0.0182183564639194,0.9491428222114332
174,0.45,721.0,Sobol2,RQ,1.0,-,1.0,-,22.52584985469916,0.0206942277684727,0.9440006618447953
175,0.45,721.0,Sobol2,ESS,1.0,-,-,1.0,672.3888866586279,0.9795420707008324,-48.89552282144559
176,0.45,711.0,Grid1296,RBF,1.0,-,-,-,679.2494488124912,1.0,-44.94461694999003
177,0.45,711.0,Grid1296,Matern,1.0,1.5,-,-,58.20617969841252,0.054497047700844,0.6626239592948377
178,0.45,711.0,Grid1296,RQ,1.0,-,1.0,-,52.513729741099645,0.0603610846019083,0.7253865683505005
179,0.45,711.0,Grid1296,ESS,1.0,-,-,1.0,610.1403562063051,0.8599138634447151,-36.07110643048807
180,0.45,711.0,Grid2401,RBF,1.0,-,-,-,675.5531225837418,1.0,-42.77454883026472
181,0.45,711.0,Grid2401,Matern,1.0,1.5,-,-,31.779581009969892,0.0351654023661782,0.9031278360328938
182,0.45,711.0,Grid2401,RQ,1.0,-,1.0,-,85.75162634319295,0.0877649171793263,0.2946780522019666
183,0.45,711.0,Grid2401,ESS,1.0,-,-,1.0,583.9350233394076,0.8151747820600591,-31.70632255978065
184,0.45,711.0,Sobol1,RBF,1.0,-,-,-,28.23013665887174,0.0230686693678506,0.9127137608078671
185,0.45,711.0,Sobol1,Matern,1.0,1.5,-,-,21.13888746666323,0.0175581818612822,0.9510577338461006
186,0.45,711.0,Sobol1,RQ,1.0,-,1.0,-,23.030894254426883,0.0207253899163157,0.9419046431845584
187,0.45,711.0,Sobol1,ESS,1.0,-,-,1.0,679.1429117102766,0.9959395724675584,-49.517536674044486
188,0.45,711.0,Sobol2,RBF,1.0,-,-,-,32.41666716810388,0.0269652791863453,0.8849602549516912
189,0.45,711.0,Sobol2,Matern,1.0,1.5,-,-,21.841179677235893,0.0185570226363858,0.9477768132405636
190,0.45,711.0,Sobol2,RQ,1.0,-,1.0,-,23.5814372692684,0.0219760773795047,0.939123212071161
191,0.45,711.0,Sobol2,ESS,1.0,-,-,1.0,674.3401506921516,0.9843663226129162,-48.781642752126544
192,0.45,985.0,Grid1296,RBF,1.0,-,-,-,271.794525774697,0.3313695947790638,-6.354318465395893
193,0.45,985.0,Grid1296,Matern,1.0,1.5,-,-,58.742009313191815,0.054915479518513,0.6564747872970111
194,0.45,985.0,Grid1296,RQ,1.0,-,1.0,-,52.61699281263426,0.0600786673970237,0.7243785148248189
195,0.45,985.0,Grid1296,ESS,1.0,-,-,1.0,674.7583817605274,0.9887289649241332,-44.32706488608935
196,0.45,985.0,Grid2401,RBF,1.0,-,-,-,402.10929744883657,0.5222926422330457,-14.578468027532807
197,0.45,985.0,Grid2401,Matern,1.0,1.5,-,-,32.66122622618091,0.0362007534177876,0.8972216859955956
198,0.45,985.0,Grid2401,RQ,1.0,-,1.0,-,84.03504285050688,0.085637482198341,0.319610865771163
199,0.45,985.0,Grid2401,ESS,1.0,-,-,1.0,666.9353245968142,0.979959070552747,-41.85524270061282
200,0.45,985.0,Sobol1,RBF,1.0,-,-,-,25.07310464211274,0.0212426836562971,0.9314028482456412
201,0.45,985.0,Sobol1,Matern,1.0,1.5,-,-,20.022333789777388,0.0166323549242916,0.9562559235855574
202,0.45,985.0,Sobol1,RQ,1.0,-,1.0,-,23.028102835492305,0.0205667209999112,0.942136303045616
203,0.45,985.0,Sobol1,ESS,1.0,-,-,1.0,25.072964782391157,0.0212425624714885,0.9314036135239684
204,0.45,985.0,Sobol2,RBF,1.0,-,-,-,25.47448820792259,0.0222076381845027,0.9278472419055068
205,0.45,985.0,Sobol2,Matern,1.0,1.5,-,-,20.33566230591133,0.0172158545592537,0.9540210928544864
206,0.45,985.0,Sobol2,RQ,1.0,-,1.0,-,21.95834855702289,0.0201870919466615,0.9463905500896458
207,0.45,985.0,Sobol2,ESS,1.0,-,-,1.0,668.7428111409131,0.970248072283552,-48.72333558499078
208,0.45,171.0,Grid1296,RBF,1.0,-,-,-,679.2687979993034,1.0,-44.8779321828651
209,0.45,171.0,Grid1296,Matern,1.0,1.5,-,-,57.711258289419206,0.0535859037752491,0.6688371662496376
210,0.45,171.0,Grid1296,RQ,1.0,-,1.0,-,52.48714708808539,0.0597154835498239,0.7260782999002356
211,0.45,171.0,Grid1296,ESS,1.0,-,-,1.0,230.16861774482663,0.2723252958775748,-4.267599194299901
212,0.45,171.0,Grid2401,RBF,1.0,-,-,-,675.4139620250705,1.0,-42.675461092925765
213,0.45,171.0,Grid2401,Matern,1.0,1.5,-,-,31.84771370870771,0.0349251139349126,0.9028922365653244
214,0.45,171.0,Grid2401,RQ,1.0,-,1.0,-,84.78123140586803,0.0867708539450274,0.3118282017958315
215,0.45,171.0,Grid2401,ESS,1.0,-,-,1.0,393.3916664797725,0.5104000435089543,-13.81657220938062
216,0.45,171.0,Sobol1,RBF,1.0,-,-,-,681.6981700988823,1.0,-49.578016137366944
217,0.45,171.0,Sobol1,Matern,1.0,1.5,-,-,20.818574383632683,0.0173297868109625,0.9528285194679132
218,0.45,171.0,Sobol1,RQ,1.0,-,1.0,-,23.141771831151065,0.020879352955148,0.9417131280595008
219,0.45,171.0,Sobol1,ESS,1.0,-,-,1.0,25.752684523394716,0.0220957170728992,0.9278190573303362
220,0.45,171.0,Sobol2,RBF,1.0,-,-,-,682.4120772293498,0.9999672899651924,-51.06470010332315
221,0.45,171.0,Sobol2,Matern,1.0,1.5,-,-,21.79599451659231,0.0181797057846763,0.9468866930359596
222,0.45,171.0,Sobol2,RQ,1.0,-,1.0,-,22.503901759021755,0.0202621908056943,0.9433805548607976
223,0.45,171.0,Sobol2,ESS,1.0,-,-,1.0,25.82102702770105,0.0213065718505676,0.9254586957910776
224,0.45,75.0,Grid1296,RBF,1.0,-,-,-,234.8371705707536,0.28064698270312,-4.4731038286904665
225,0.45,75.0,Grid1296,Matern,1.0,1.5,-,-,59.36401226659297,0.0549139757019281,0.6502590373409332
226,0.45,75.0,Grid1296,RQ,1.0,-,1.0,-,53.8182657900615,0.0609815205244527,0.7125519232861889
227,0.45,75.0,Grid1296,ESS,1.0,-,-,1.0,679.1598838331278,0.999986783232904,-44.77665551530145
228,0.45,75.0,Grid2401,RBF,1.0,-,-,-,674.9217657582446,1.0,-43.0236716535918
229,0.45,75.0,Grid2401,Matern,1.0,1.5,-,-,31.93058395594196,0.0358913739709093,0.9014644114903444
230,0.45,75.0,Grid2401,RQ,1.0,-,1.0,-,83.55139725002657,0.0844364166657396,0.3253371031483086
231,0.45,75.0,Grid2401,ESS,1.0,-,-,1.0,674.9182200698065,0.9999948846885548,-43.02320909979226
232,0.45,75.0,Sobol1,RBF,1.0,-,-,-,27.41273168841004,0.0229226430438765,0.9172635799054764
233,0.45,75.0,Sobol1,Matern,1.0,1.5,-,-,21.2459515924132,0.0177447053731235,0.950301363916019
234,0.45,75.0,Sobol1,RQ,1.0,-,1.0,-,22.733183139145385,0.0207429922986811,0.9430999567830108
235,0.45,75.0,Sobol1,ESS,1.0,-,-,1.0,679.9348376967224,0.9969899142637596,-49.90104308852662
236,0.45,75.0,Sobol2,RBF,1.0,-,-,-,23.815723892084453,0.0200514429563072,0.937187691524811
237,0.45,75.0,Sobol2,Matern,1.0,1.5,-,-,20.73410889884062,0.0173704279716916,0.9523911236063332
238,0.45,75.0,Sobol2,RQ,1.0,-,1.0,-,22.83552838196652,0.0206838923669526,0.9422516856890136
239,0.45,75.0,Sobol2,ESS,1.0,-,-,1.0,679.7334798072237,0.9944274340370924,-50.16753604606338
240,0.45,16.0,Grid1296,RBF,1.0,-,-,-,260.98978287718114,0.3149305919083818,-5.800440719587865
241,0.45,16.0,Grid1296,Matern,1.0,1.5,-,-,59.15435787194016,0.0541242463852612,0.6506477571445131
242,0.45,16.0,Grid1296,RQ,1.0,-,1.0,-,51.27532508423776,0.0590161499663976,0.7375135484151658
243,0.45,16.0,Grid1296,ESS,1.0,-,-,1.0,688.8675580888173,0.8184639471311451,-46.37634052800042
