,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
32,0.2,561.0,Grid1296,RBF,1.0,-,-,-,359.56552417181103,0.4562000827565737,-11.62114877393421
33,0.2,561.0,Grid1296,Matern,1.0,1.5,-,-,63.7684241154809,0.0577781827416999,0.6030332176756825
34,0.2,561.0,Grid1296,RQ,1.0,-,1.0,-,49.5709469110201,0.057685033855057,0.7601182393155895
35,0.2,561.0,Grid1296,ESS,1.0,-,-,1.0,665.950084607163,0.968097208289188,-42.293844685363126
36,0.2,561.0,Grid2401,RBF,1.0,-,-,-,435.07238705635854,0.580015369071851,-16.562225401964188
37,0.2,561.0,Grid2401,Matern,1.0,1.5,-,-,30.50709556096325,0.0354184027522377,0.9136508174591712
38,0.2,561.0,Grid2401,RQ,1.0,-,1.0,-,86.23338622051003,0.0895181588563537,0.3100662561390309
39,0.2,561.0,Grid2401,ESS,1.0,-,-,1.0,653.660675379865,0.9548030601839902,-38.64251710672264
40,0.2,561.0,Sobol1,RBF,1.0,-,-,-,26.163291448232,0.0212849870769859,0.92342661180163
41,0.2,561.0,Sobol1,Matern,1.0,1.5,-,-,20.183732686418185,0.0161864843397369,0.9544282110569426
42,0.2,561.0,Sobol1,RQ,1.0,-,1.0,-,21.408475763166845,0.0183103521176103,0.9487298484690936
43,0.2,561.0,Sobol1,ESS,1.0,-,-,1.0,679.4814153696863,0.993948417654884,-50.64737716064996
44,0.2,561.0,Sobol2,RBF,1.0,-,-,-,32.139775664121174,0.0237677651870498,0.8791013115282996
45,0.2,561.0,Sobol2,Matern,1.0,1.5,-,-,20.937273947441252,0.0168074802140957,0.9486930523468848
46,0.2,561.0,Sobol2,RQ,1.0,-,1.0,-,21.192737997267724,0.0177004607696895,0.947433380908263
47,0.2,561.0,Sobol2,ESS,1.0,-,-,1.0,680.7524868264095,0.9941212160501433,-53.239338031129485
48,0.2,237.0,Grid1296,RBF,1.0,-,-,-,678.8590870795749,0.9999780605659668,-44.06895672379687
49,0.2,237.0,Grid1296,Matern,1.0,1.5,-,-,62.917526977518285,0.057175985554362,0.612865815859014
50,0.2,237.0,Grid1296,RQ,1.0,-,1.0,-,50.00704163660343,0.0581201926023751,0.7554427403966667
51,0.2,237.0,Grid1296,ESS,1.0,-,-,1.0,358.7556986981056,0.4557777844231807,-11.586815034943442
52,0.2,237.0,Grid2401,RBF,1.0,-,-,-,672.8664438253157,0.9998902228741292,-40.8894607815932
53,0.2,237.0,Grid2401,Matern,1.0,1.5,-,-,32.19549154836873,0.0370907279812972,0.90409590543749
54,0.2,237.0,Grid2401,RQ,1.0,-,1.0,-,88.25770043599198,0.0921290019098725,0.2793037794015857
55,0.2,237.0,Grid2401,ESS,1.0,-,-,1.0,489.4585664203513,0.6611328350186003,-21.16556964568155
56,0.2,237.0,Sobol1,RBF,1.0,-,-,-,681.7416867349052,0.9998096957447528,-51.355486632021645
57,0.2,237.0,Sobol1,Matern,1.0,1.5,-,-,20.39698868216213,0.0162164646919663,0.9531343538811052
58,0.2,237.0,Sobol1,RQ,1.0,-,1.0,-,21.5902168387028,0.0183226218437264,0.9474906663211592
59,0.2,237.0,Sobol1,ESS,1.0,-,-,1.0,24.980341565297447,0.020171442322485,0.9297058402998296
60,0.2,237.0,Sobol2,RBF,1.0,-,-,-,25.806942974928837,0.0212335479764963,0.9234021014667252
61,0.2,237.0,Sobol2,Matern,1.0,1.5,-,-,19.80734763454841,0.0162843784195785,0.9548771649598762
62,0.2,237.0,Sobol2,RQ,1.0,-,1.0,-,20.186309602901208,0.0172572814082357,0.9531340321466374
63,0.2,237.0,Sobol2,ESS,1.0,-,-,1.0,25.806942480765287,0.0212335475334025,0.9234021044001908
64,0.2,588.0,Grid1296,RBF,1.0,-,-,-,360.4563483236248,0.4577549718789414,-11.723344061613124
65,0.2,588.0,Grid1296,Matern,1.0,1.5,-,-,64.50502594973344,0.0579012891722898,0.5925418372232798
66,0.2,588.0,Grid1296,RQ,1.0,-,1.0,-,49.45724803173284,0.057583080410803,0.7604722647439874
67,0.2,588.0,Grid1296,ESS,1.0,-,-,1.0,66.16199106425566,0.0542211921793257,0.5713399140853339
68,0.2,588.0,Grid2401,RBF,1.0,-,-,-,472.238130315395,0.6336569247797071,-19.644242286065865
69,0.2,588.0,Grid2401,Matern,1.0,1.5,-,-,33.972998712215464,0.0390623087144252,0.893157359840351
70,0.2,588.0,Grid2401,RQ,1.0,-,1.0,-,86.79067338260128,0.0906510641726997,0.3026947070202493
71,0.2,588.0,Grid2401,ESS,1.0,-,-,1.0,262.1088835178816,0.1672310724967941,-5.359754143208317
72,0.2,588.0,Sobol1,RBF,1.0,-,-,-,23.789464763320137,0.019779803346919,0.9356565156667468
73,0.2,588.0,Sobol1,Matern,1.0,1.5,-,-,19.87533665453951,0.015841428275762,0.9550878112628166
74,0.2,588.0,Sobol1,RQ,1.0,-,1.0,-,21.14908933050976,0.0178707355662593,0.9491467660748514
75,0.2,588.0,Sobol1,ESS,1.0,-,-,1.0,679.8434427721521,0.9945372708006708,-51.54762104145802
76,0.2,588.0,Sobol2,RBF,1.0,-,-,-,24.42396159316263,0.0203256758946188,0.9301344362351156
77,0.2,588.0,Sobol2,Matern,1.0,1.5,-,-,19.79269031507992,0.0159085647012235,0.9541181828042716
78,0.2,588.0,Sobol2,RQ,1.0,-,1.0,-,20.2273224589409,0.0172216516617797,0.9520809999322458
79,0.2,588.0,Sobol2,ESS,1.0,-,-,1.0,680.9385601168577,0.9944414488972648,-53.305873951017695
80,0.2,951.0,Grid1296,RBF,1.0,-,-,-,376.28048891661626,0.4797481074975944,-12.740985117831553
81,0.2,951.0,Grid1296,Matern,1.0,1.5,-,-,63.406907360121885,0.0578573022840433,0.6098176569247143
82,0.2,951.0,Grid1296,RQ,1.0,-,1.0,-,50.64522086003133,0.058870077059509,0.7510733418390672
83,0.2,951.0,Grid1296,ESS,1.0,-,-,1.0,679.4747225568049,0.9999999590895146,-43.80650608915267
84,0.2,951.0,Grid2401,RBF,1.0,-,-,-,482.1691175519392,0.6487353527413315,-20.5105182017077
85,0.2,951.0,Grid2401,Matern,1.0,1.5,-,-,30.41598296417568,0.0352854881184373,0.9144035400240508
86,0.2,951.0,Grid2401,RQ,1.0,-,1.0,-,86.92776356525208,0.0905847592733335,0.3008520247994279
87,0.2,951.0,Grid2401,ESS,1.0,-,-,1.0,672.8397843978652,0.9999999993189528,-40.88662969140362
88,0.2,951.0,Sobol1,RBF,1.0,-,-,-,24.17772402952182,0.0199484105767538,0.9350629095755466
89,0.2,951.0,Sobol1,Matern,1.0,1.5,-,-,20.14406286460228,0.0161112489181637,0.954922883253544
90,0.2,951.0,Sobol1,RQ,1.0,-,1.0,-,21.543429504963637,0.0184222971804109,0.9484425210295498
91,0.2,951.0,Sobol1,ESS,1.0,-,-,1.0,679.2986193643802,0.9922645626817852,-50.26057309044961
92,0.2,951.0,Sobol2,RBF,1.0,-,-,-,29.14557397111821,0.02380365225428,0.900610557475056
93,0.2,951.0,Sobol2,Matern,1.0,1.5,-,-,20.49257208309701,0.016887640437552,0.9508653380256494
94,0.2,951.0,Sobol2,RQ,1.0,-,1.0,-,20.34639837305125,0.0173529677776633,0.9515637940777536
95,0.2,951.0,Sobol2,ESS,1.0,-,-,1.0,678.8243926900722,0.9904919245042728,-52.91503721545256
96,0.2,490.0,Grid1296,RBF,1.0,-,-,-,379.6149232971249,0.4839913152975116,-13.08804305899438
97,0.2,490.0,Grid1296,Matern,1.0,1.5,-,-,63.972751562859095,0.0581267304975937,0.5999132414435366
98,0.2,490.0,Grid1296,RQ,1.0,-,1.0,-,49.684691566393305,0.0578705533831841,0.7586711114329917
99,0.2,490.0,Grid1296,ESS,1.0,-,-,1.0,678.9954323259088,1.0,-44.071065174818784
100,0.2,490.0,Grid2401,RBF,1.0,-,-,-,475.12186222715553,0.6384189202330839,-20.00496169303725
101,0.2,490.0,Grid2401,Matern,1.0,1.5,-,-,32.519649901514626,0.037528363051893,0.9015980765138932
102,0.2,490.0,Grid2401,RQ,1.0,-,1.0,-,87.22466084356965,0.0909282561714562,0.292069793063075
103,0.2,490.0,Grid2401,ESS,1.0,-,-,1.0,672.6480174197702,1.0,-41.10053336273936
104,0.2,490.0,Sobol1,RBF,1.0,-,-,-,24.769668753094138,0.0204604392446948,0.9305712193853716
105,0.2,490.0,Sobol1,Matern,1.0,1.5,-,-,20.03997938630864,0.0159615539206958,0.9545542075047428
106,0.2,490.0,Sobol1,RQ,1.0,-,1.0,-,21.46982246973051,0.0181961881683937,0.947837782350944
107,0.2,490.0,Sobol1,ESS,1.0,-,-,1.0,682.7329500816622,1.0,-51.74737684510473
108,0.2,490.0,Sobol2,RBF,1.0,-,-,-,30.3716889701057,0.0235545016311774,0.892953737423281
109,0.2,490.0,Sobol2,Matern,1.0,1.5,-,-,20.92775653274248,0.0167980239076502,0.949174814789276
110,0.2,490.0,Sobol2,RQ,1.0,-,1.0,-,21.225590452404997,0.0180264400311685,0.9477178809115095
111,0.2,490.0,Sobol2,ESS,1.0,-,-,1.0,680.013581826776,0.9918193362660024,-52.662239751960776
112,0.2,395.0,Grid1296,RBF,1.0,-,-,-,376.8262029055032,0.4813934577812045,-12.830313726627423
113,0.2,395.0,Grid1296,Matern,1.0,1.5,-,-,63.11172997879708,0.0576321840407928,0.6120551300497892
114,0.2,395.0,Grid1296,RQ,1.0,-,1.0,-,50.63340042358981,0.0588033580110346,0.7502968433436563
115,0.2,395.0,Grid1296,ESS,1.0,-,-,1.0,376.8261805485728,0.4813934276796728,-12.830312085534796
116,0.2,395.0,Grid2401,RBF,1.0,-,-,-,481.8414463104685,0.6479188351160118,-20.600168362398534
117,0.2,395.0,Grid2401,Matern,1.0,1.5,-,-,34.60033943552071,0.0401745984860131,0.8886194014562692
118,0.2,395.0,Grid2401,RQ,1.0,-,1.0,-,86.37521662405905,0.0901239902612722,0.305891875390195
119,0.2,395.0,Grid2401,ESS,1.0,-,-,1.0,481.8414360203336,0.6479188203003315,-20.600167439818524
120,0.2,395.0,Sobol1,RBF,1.0,-,-,-,23.251410066450447,0.01990774490611,0.939223602393581
121,0.2,395.0,Sobol1,Matern,1.0,1.5,-,-,19.8785355079962,0.0160606439715388,0.9555772811783608
122,0.2,395.0,Sobol1,RQ,1.0,-,1.0,-,21.13302556881351,0.0180931465072424,0.9497935261633678
123,0.2,395.0,Sobol1,ESS,1.0,-,-,1.0,23.251407716863017,0.0199077426951677,0.93922361467666
124,0.2,395.0,Sobol2,RBF,1.0,-,-,-,32.21775940368608,0.0247782785763518,0.8815120069969936
125,0.2,395.0,Sobol2,Matern,1.0,1.5,-,-,20.834863039327367,0.0168239256721908,0.950447567889815
126,0.2,395.0,Sobol2,RQ,1.0,-,1.0,-,20.696619932146728,0.0178059712515998,0.951102965118588
127,0.2,395.0,Sobol2,ESS,1.0,-,-,1.0,32.217756158724725,0.0247782760743813,0.8815120308651301
128,0.2,877.0,Grid1296,RBF,1.0,-,-,-,359.45081664402653,0.4566692590180799,-11.707367144539992
129,0.2,877.0,Grid1296,Matern,1.0,1.5,-,-,63.51859732048285,0.05716905169899,0.6031938207124432
130,0.2,877.0,Grid1296,RQ,1.0,-,1.0,-,49.04235291353511,0.0568961171079455,0.7634520301809635
131,0.2,877.0,Grid1296,ESS,1.0,-,-,1.0,352.5386859219877,0.4472251234505126,-11.22334842096339
132,0.2,877.0,Grid2401,RBF,1.0,-,-,-,477.5762941516229,0.6427433023551543,-20.13619204585129
133,0.2,877.0,Grid2401,Matern,1.0,1.5,-,-,33.15169319886414,0.03801382821509,0.898151965308579
134,0.2,877.0,Grid2401,RQ,1.0,-,1.0,-,87.28155120393129,0.0911053114553974,0.2940301789854261
135,0.2,877.0,Grid2401,ESS,1.0,-,-,1.0,474.4077542948226,0.6380024183816532,-19.85666098693928
136,0.2,877.0,Sobol1,RBF,1.0,-,-,-,24.25939700475889,0.020190911017008,0.9325195484838654
137,0.2,877.0,Sobol1,Matern,1.0,1.5,-,-,20.044539302491582,0.0160071883387879,0.9539308569030146
138,0.2,877.0,Sobol1,RQ,1.0,-,1.0,-,21.078024843950782,0.0177790118722326,0.949057787820104
139,0.2,877.0,Sobol1,ESS,1.0,-,-,1.0,23.591003240743454,0.0195086607675239,0.9361867598366092
140,0.2,877.0,Sobol2,RBF,1.0,-,-,-,30.44676435755515,0.0234775783193549,0.8922402443131361
141,0.2,877.0,Sobol2,Matern,1.0,1.5,-,-,20.565992346190043,0.0164112655387754,0.9508330072717254
142,0.2,877.0,Sobol2,RQ,1.0,-,1.0,-,20.647838608432515,0.0178362337530068,0.950440889846458
143,0.2,877.0,Sobol2,ESS,1.0,-,-,1.0,29.773338746540368,0.0228951506388749,0.8969544163755454
144,0.2,297.0,Grid1296,RBF,1.0,-,-,-,679.2277358822919,1.0,-44.04285702491016
145,0.2,297.0,Grid1296,Matern,1.0,1.5,-,-,63.845902375857335,0.0576557546636915,0.6020200756887787
146,0.2,297.0,Grid1296,RQ,1.0,-,1.0,-,49.989134591646106,0.0580658489601676,0.7560244291983146
147,0.2,297.0,Grid1296,ESS,1.0,-,-,1.0,594.9755067015819,0.8189465179281499,-33.561555559422246
148,0.2,297.0,Grid2401,RBF,1.0,-,-,-,672.9133953499228,1.0,-40.97489025356571
149,0.2,297.0,Grid2401,Matern,1.0,1.5,-,-,34.99205259717563,0.0405105138371423,0.8864962895360773
150,0.2,297.0,Grid2401,RQ,1.0,-,1.0,-,86.6919324591408,0.0905855349855631,0.3033276249808541
151,0.2,297.0,Grid2401,ESS,1.0,-,-,1.0,548.3570267678421,0.7417762097714573,-26.873919916182714
152,0.2,297.0,Sobol1,RBF,1.0,-,-,-,682.5896376138918,1.0,-52.39172771722954
153,0.2,297.0,Sobol1,Matern,1.0,1.5,-,-,20.382804588259567,0.0162339092800929,0.9523917218796414
154,0.2,297.0,Sobol1,RQ,1.0,-,1.0,-,21.108500661722875,0.0180287726998458,0.9489413455714772
155,0.2,297.0,Sobol1,ESS,1.0,-,-,1.0,680.1054897185736,0.994687434350638,-52.003817924134175
156,0.2,297.0,Sobol2,RBF,1.0,-,-,-,683.0103696184825,1.0,-53.6731055685726
157,0.2,297.0,Sobol2,Matern,1.0,1.5,-,-,20.22079550827779,0.0163264658914516,0.9520801308556244
158,0.2,297.0,Sobol2,RQ,1.0,-,1.0,-,20.302389983152207,0.017271756744342,0.951692620352389
159,0.2,297.0,Sobol2,ESS,1.0,-,-,1.0,671.2993363147805,0.9743471445393928,-51.81430688609487
160,0.2,721.0,Grid1296,RBF,1.0,-,-,-,679.187573444308,1.0,-43.90244602959218
161,0.2,721.0,Grid1296,Matern,1.0,1.5,-,-,63.601264430212765,0.0580242090497161,0.606248667659371
162,0.2,721.0,Grid1296,RQ,1.0,-,1.0,-,50.49962411988058,0.0589742313744821,0.7517628205790003
163,0.2,721.0,Grid1296,ESS,1.0,-,-,1.0,662.4069378577852,0.9702710100276716,-41.71105330301334
164,0.2,721.0,Grid2401,RBF,1.0,-,-,-,672.8768737122301,1.0,-40.8809064958745
165,0.2,721.0,Grid2401,Matern,1.0,1.5,-,-,31.83247475296303,0.0356553367203387,0.906268476619222
166,0.2,721.0,Grid2401,RQ,1.0,-,1.0,-,86.34878059091803,0.0902039476957239,0.3103046679130183
167,0.2,721.0,Grid2401,ESS,1.0,-,-,1.0,651.9568922606543,0.9610699990379228,-38.317204435291686
168,0.2,721.0,Sobol1,RBF,1.0,-,-,-,24.200451025095894,0.0201847349463882,0.9329738082675916
169,0.2,721.0,Sobol1,Matern,1.0,1.5,-,-,20.07066247787948,0.0158970691627744,0.9538978648357468
170,0.2,721.0,Sobol1,RQ,1.0,-,1.0,-,21.161968990462054,0.017803108338654,0.948748123402657
171,0.2,721.0,Sobol1,ESS,1.0,-,-,1.0,679.6972892438581,0.9946402056462936,-51.87236052529503
172,0.2,721.0,Sobol2,RBF,1.0,-,-,-,27.871042541577268,0.0222798974364693,0.911469220011143
173,0.2,721.0,Sobol2,Matern,1.0,1.5,-,-,20.555671421085723,0.0167303961736913,0.9518439123744896
174,0.2,721.0,Sobol2,RQ,1.0,-,1.0,-,20.9606365822472,0.017877920489362,0.9499277855524216
175,0.2,721.0,Sobol2,ESS,1.0,-,-,1.0,669.5558269290553,0.970018734801861,-50.093005448673885
176,0.2,711.0,Grid1296,RBF,1.0,-,-,-,679.3013797702874,1.0,-44.056371399562096
177,0.2,711.0,Grid1296,Matern,1.0,1.5,-,-,64.38694924896173,0.0585085468020986,0.5952126651129639
178,0.2,711.0,Grid1296,RQ,1.0,-,1.0,-,49.87145709193878,0.0582730499216018,0.7571515510998561
179,0.2,711.0,Grid1296,ESS,1.0,-,-,1.0,583.6844727273914,0.8074439332513422,-32.26499788579853
180,0.2,711.0,Grid2401,RBF,1.0,-,-,-,673.1493090012655,1.0,-40.8849698985825
181,0.2,711.0,Grid2401,Matern,1.0,1.5,-,-,33.97830717669371,0.039704028655754,0.8932817056400932
182,0.2,711.0,Grid2401,RQ,1.0,-,1.0,-,86.09452906455064,0.0898332929638928,0.3148486644685188
183,0.2,711.0,Grid2401,ESS,1.0,-,-,1.0,546.9552890951156,0.7465076550757894,-26.65279612353112
184,0.2,711.0,Sobol1,RBF,1.0,-,-,-,25.648559547431887,0.020648777769175,0.9257970343599728
185,0.2,711.0,Sobol1,Matern,1.0,1.5,-,-,20.32897759491683,0.016178391612804,0.9533849259958964
186,0.2,711.0,Sobol1,RQ,1.0,-,1.0,-,21.439869130305546,0.0181820422017495,0.948151098006616
187,0.2,711.0,Sobol1,ESS,1.0,-,-,1.0,678.144735593251,0.9913439853029792,-50.87284800583858
188,0.2,711.0,Sobol2,RBF,1.0,-,-,-,30.17248508308304,0.0237873699076671,0.8959419677572186
189,0.2,711.0,Sobol2,Matern,1.0,1.5,-,-,20.55194664162264,0.0166581596276552,0.9517208768311164
190,0.2,711.0,Sobol2,RQ,1.0,-,1.0,-,20.851710940560192,0.0179984558946598,0.9503022372816844
191,0.2,711.0,Sobol2,ESS,1.0,-,-,1.0,679.3482172451567,0.9926196774531016,-51.75192673887946
192,0.2,985.0,Grid1296,RBF,1.0,-,-,-,368.2839086740876,0.4691332256912207,-12.256640351212576
193,0.2,985.0,Grid1296,Matern,1.0,1.5,-,-,64.53654258650622,0.0584841794943067,0.5929203643502232
194,0.2,985.0,Grid1296,RQ,1.0,-,1.0,-,49.78575742195565,0.0579632913743761,0.7577419461476964
195,0.2,985.0,Grid1296,ESS,1.0,-,-,1.0,672.2378274491002,0.9827841465240122,-43.1686251025232
196,0.2,985.0,Grid2401,RBF,1.0,-,-,-,474.17378091145207,0.6356405143816519,-19.807621805873996
197,0.2,985.0,Grid2401,Matern,1.0,1.5,-,-,31.51055093171584,0.0360266115348279,0.9081118800359136
198,0.2,985.0,Grid2401,RQ,1.0,-,1.0,-,85.3378593776903,0.0889530939681372,0.3260450575459106
199,0.2,985.0,Grid2401,ESS,1.0,-,-,1.0,659.2169199287563,0.9678718816630484,-39.21648081087427
200,0.2,985.0,Sobol1,RBF,1.0,-,-,-,24.36763610995381,0.0203658860931168,0.9328898788294382
201,0.2,985.0,Sobol1,Matern,1.0,1.5,-,-,20.0642870748646,0.0161096155918151,0.954500283804722
202,0.2,985.0,Sobol1,RQ,1.0,-,1.0,-,21.404565316642923,0.018131937159016,0.9482185691334488
203,0.2,985.0,Sobol1,ESS,1.0,-,-,1.0,676.5943780922661,0.9866315123721308,-50.738995355032046
204,0.2,985.0,Sobol2,RBF,1.0,-,-,-,29.74687238661036,0.0241285988737676,0.8976491033911221
205,0.2,985.0,Sobol2,Matern,1.0,1.5,-,-,20.43981588828013,0.0166307806129153,0.9516759872824224
206,0.2,985.0,Sobol2,RQ,1.0,-,1.0,-,20.56980202159871,0.0177717594441254,0.951059403952606
207,0.2,985.0,Sobol2,ESS,1.0,-,-,1.0,680.4070542320507,0.9937359017196667,-52.54841813975791
208,0.2,171.0,Grid1296,RBF,1.0,-,-,-,679.4094584866328,1.0,-43.95309122370598
209,0.2,171.0,Grid1296,Matern,1.0,1.5,-,-,64.40315329457962,0.0585991301995527,0.596065779109096
210,0.2,171.0,Grid1296,RQ,1.0,-,1.0,-,50.49029606320066,0.0586506429260047,0.751736874357537
211,0.2,171.0,Grid1296,ESS,1.0,-,-,1.0,357.7394663876118,0.4538743753464302,-11.46321519999962
212,0.2,171.0,Grid2401,RBF,1.0,-,-,-,672.6642848977266,1.0,-40.90706920125317
213,0.2,171.0,Grid2401,Matern,1.0,1.5,-,-,32.74436721233294,0.0380476274432557,0.9006966831967997
214,0.2,171.0,Grid2401,RQ,1.0,-,1.0,-,87.01322011586932,0.0907751409045775,0.2987691208017669
215,0.2,171.0,Grid2401,ESS,1.0,-,-,1.0,465.71973055941305,0.6247164957882491,-19.08814457789829
216,0.2,171.0,Sobol1,RBF,1.0,-,-,-,682.792718397457,1.0,-51.81507959832202
217,0.2,171.0,Sobol1,Matern,1.0,1.5,-,-,20.29083802700544,0.0160931306245363,0.9533576799215128
218,0.2,171.0,Sobol1,RQ,1.0,-,1.0,-,21.349325686658503,0.0180083729720745,0.948364486332387
219,0.2,171.0,Sobol1,ESS,1.0,-,-,1.0,23.35519790317233,0.0190949466226703,0.9382058617570204
220,0.2,171.0,Sobol2,RBF,1.0,-,-,-,683.0505492239737,0.9999617414418612,-52.473507485355285
221,0.2,171.0,Sobol2,Matern,1.0,1.5,-,-,20.452845568759944,0.0167378902017182,0.9520553160295848
222,0.2,171.0,Sobol2,RQ,1.0,-,1.0,-,21.05268380592267,0.0181877248008273,0.9492018475072342
223,0.2,171.0,Sobol2,ESS,1.0,-,-,1.0,27.75005201285544,0.0220444290550389,0.9117406784127274
224,0.2,75.0,Grid1296,RBF,1.0,-,-,-,368.6083768787703,0.4693877047230859,-12.309673031355794
225,0.2,75.0,Grid1296,Matern,1.0,1.5,-,-,64.26487175852922,0.058328564701232,0.5954387562130667
226,0.2,75.0,Grid1296,RQ,1.0,-,1.0,-,49.94778708929654,0.0579623724760292,0.7556178456852034
227,0.2,75.0,Grid1296,ESS,1.0,-,-,1.0,679.0647007668912,0.9999856296614384,-44.17095748355293
228,0.2,75.0,Grid2401,RBF,1.0,-,-,-,672.615596190781,1.0,-41.04193477092252
229,0.2,75.0,Grid2401,Matern,1.0,1.5,-,-,30.28440062082179,0.03516052008824,0.9147711177384368
230,0.2,75.0,Grid2401,RQ,1.0,-,1.0,-,85.52351737594947,0.088810881058877,0.3202958279062681
231,0.2,75.0,Grid2401,ESS,1.0,-,-,1.0,672.6117346910695,0.999994448190762,-41.0414520451163
232,0.2,75.0,Sobol1,RBF,1.0,-,-,-,23.98693782228468,0.0201466022540067,0.935213126368246
233,0.2,75.0,Sobol1,Matern,1.0,1.5,-,-,19.999174656379683,0.0160302773900454,0.954963819541878
234,0.2,75.0,Sobol1,RQ,1.0,-,1.0,-,21.06387101205074,0.0179526733630157,0.9500409953073786
235,0.2,75.0,Sobol1,ESS,1.0,-,-,1.0,682.6352324682523,0.9999885893607092,-51.47045175123395
236,0.2,75.0,Sobol2,RBF,1.0,-,-,-,27.37738501451992,0.0217618877394606,0.911723188920989
237,0.2,75.0,Sobol2,Matern,1.0,1.5,-,-,20.823460899532392,0.0167900074274348,0.9489296854676732
238,0.2,75.0,Sobol2,RQ,1.0,-,1.0,-,20.695662454893117,0.0176565710251709,0.9495546227760028
239,0.2,75.0,Sobol2,ESS,1.0,-,-,1.0,679.1107593075831,0.9901043640735684,-53.31802009007606
240,0.2,16.0,Grid1296,RBF,1.0,-,-,-,366.36478151958073,0.4660585048058243,-12.041572359496232
241,0.2,16.0,Grid1296,Matern,1.0,1.5,-,-,64.63392567887352,0.0584395018246853,0.5940957604228554
242,0.2,16.0,Grid1296,RQ,1.0,-,1.0,-,50.5292136146791,0.0587809848645778,0.7519223740469164
243,0.2,16.0,Grid1296,ESS,1.0,-,-,1.0,860.1366989046179,0.9113792723650156,-70.88486708371474
