,diff,rmse,r2
12732,-7.451768237826741,33.98977843077677,0.8775597141345707
12733,-8.009801119546864,28.501860985874583,0.91390575876864
12734,1.417759526970258,35.6634382778026,0.8652049049427126
12735,707.0,675.6139873396802,-47.37544045771885
12736,-9.12767237445678,103.00962380586876,-0.0814339863107682
12737,-17.0495609249748,57.867002685351416,0.658723497186706
12738,-9.638786466454007,63.12810506906555,0.5938467635913598
12739,-13.55879074242148,94.86621018473784,0.0827926751296634
12740,56.76567581831341,46.38160107958346,0.7839401116471039
12741,-15.795350816363452,52.25030759100636,0.7258044655246828
12742,-52.24482657922999,81.0864438457911,0.3396423956618996
12743,71.88254602510665,49.65941713809293,0.7523228677723478
12744,1.2403762729736627,32.28039684249821,0.8895455255639501
12745,5.264628625292289,26.879573324398734,0.9234138347436652
12746,18.74130392559914,34.82901385260835,0.8714157016580024
12747,1.3375418613932195,36.41558804415256,0.859434015692001
12748,7.486427984064448,29.83313688542849,0.9066948432121112
12749,-23.56096013556828,25.65551639549154,0.9309967848999018
12750,-3.826638966730002,33.98675891255133,0.8789046945509537
