,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.6459128529716
1,2.0,0.2189864919982441,0.2327173501413283,0.6570871550796296,0.1112010563961319,687.7958264239433
2,3.0,0.2222499229631368,0.2272218294047967,0.6571926557125977,0.1156925256477437,700.9542928465598
3,4.0,0.2217764301937892,0.2271056940628656,0.6571700438609857,0.1157075077369945,700.8827273285153
4,5.0,0.2216583171278471,0.2270756553485866,0.6571642358327016,0.1157113034318626,700.8668437239073
5,6.0,0.2216582594821666,0.2270756405829223,0.6571642330178034,0.1157113053659508,700.8668361866307
6,7.0,0.2216581442016436,0.2270756110009478,0.6571642273663351,0.1157113091373478,700.8668211732834
7,8.0,0.2216507673355776,0.227073713909798,0.6571638643758089,0.1157115516059122,700.8658676318425
8,9.0,0.221650709706447,0.2270736990718252,0.6571638615530637,0.1157115534670032,700.8658602039361
