,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.05,678.0,Grid1296,0.001,993.0,123.12450663248698,0.1646081879734993,-0.521383923328452
1,0.05,147.0,Grid1296,0.001,995.0,124.76318359375,0.1670247788230578,-0.5438752353025252
2,0.05,561.0,Grid1296,0.001,984.0,118.12290573120116,0.1574245641628901,-0.3689343442076138
3,0.05,237.0,Grid1296,0.001,958.0,123.01719411214192,0.165007563928763,-0.5145164891813473
4,0.05,588.0,Grid1296,0.001,996.0,121.55096181233723,0.1619831174612045,-0.5189637329789223
5,0.05,951.0,Grid1296,0.001,957.0,126.76506169637044,0.1697065432866414,-0.6130123141219719
6,0.05,490.0,Grid1296,0.001,932.0,125.16550318400066,0.1673974394798278,-0.602998107440687
7,0.05,395.0,Grid1296,0.001,998.0,131.2978769938151,0.1754656905929247,-0.7209711094421419
8,0.05,877.0,Grid1296,0.001,960.0,125.5622075398763,0.167692353328069,-0.6119421164796692
9,0.05,297.0,Grid1296,0.001,963.0,122.98471196492513,0.1644520834088325,-0.5045635340909929
10,0.05,721.0,Grid1296,0.001,919.0,125.77817789713542,0.1679198294878006,-0.5365882288073528
11,0.05,711.0,Grid1296,0.001,980.0,122.21625391642252,0.1631194700797399,-0.4884276629765944
12,0.05,985.0,Grid1296,0.001,1000.0,628.1789042154948,0.9193124373753866,-37.50235787899271
13,0.05,171.0,Grid1296,0.001,928.0,121.0990816752116,0.1605463301142057,-0.4727495426740596
14,0.05,75.0,Grid1296,0.001,987.0,127.40738169352214,0.1709203049540519,-0.6087236001644901
15,0.05,16.0,Grid1296,0.001,999.0,125.77668889363606,0.1681064665317535,-0.5654824173264468
16,0.05,669.0,Grid1296,0.001,986.0,127.45149103800456,0.1707911938428878,-0.6099165312911777
17,0.05,530.0,Grid1296,0.001,1000.0,227.9342168172201,0.3106913020213445,-4.32263310887538
18,0.05,999.0,Grid1296,0.001,993.0,127.80160268147786,0.171476349234581,-0.6068623695021441
19,0.05,794.0,Grid1296,0.001,941.0,124.78921508789062,0.1668291687965393,-0.566430927292667
20,0.05,936.0,Grid1296,0.001,996.0,131.75444666544595,0.1771964654326439,-0.6995655202417529
21,0.05,111.0,Grid1296,0.001,975.0,126.07229105631512,0.168557179470857,-0.5486359090576941
22,0.05,816.0,Grid1296,0.001,967.0,124.77911122639972,0.1660336454709371,-0.564404501070518
23,0.05,968.0,Grid1296,0.001,993.0,122.87562815348308,0.1645172710220019,-0.4849393191604206
24,0.05,48.0,Grid1296,0.001,979.0,124.37007395426431,0.1662564103802045,-0.5886372630939083
25,0.05,986.0,Grid1296,0.001,937.0,128.0511792500814,0.1717738707860311,-0.6319747169236881
26,0.05,829.0,Grid1296,0.001,949.0,122.0275650024414,0.1625350217024485,-0.4822295927570068
27,0.05,996.0,Grid1296,0.001,960.0,124.3843879699707,0.1657764911651611,-0.594166220034841
28,0.05,272.0,Grid1296,0.001,983.0,124.4861297607422,0.165690578520298,-0.5093976433783362
29,0.05,759.0,Grid1296,0.001,976.0,125.46022033691406,0.1676584954063097,-0.5757773991242271
30,0.05,390.0,Grid1296,0.001,968.0,122.3596534729004,0.1632729768753051,-0.4723230181228288
31,0.05,930.0,Grid1296,0.001,989.0,128.15482330322266,0.172083723048369,-0.6671777434445846
32,0.05,633.0,Grid1296,0.001,998.0,122.38929494222003,0.1629441529512405,-0.4779225255149438
33,0.05,928.0,Grid1296,0.001,978.0,122.49696858723958,0.1630017980933189,-0.4797102495328291
34,0.05,854.0,Grid1296,0.001,999.0,258.2855987548828,0.3532286832729975,-5.616824971986824
35,0.05,554.0,Grid1296,0.001,992.0,127.6775016784668,0.1707722296317418,-0.6421253426611352
36,0.05,562.0,Grid1296,0.001,961.0,120.62537892659503,0.1600865746537844,-0.4847371784546219
37,0.05,78.0,Grid1296,0.001,954.0,122.46277109781902,0.163582886258761,-0.4940927010633635
38,0.05,222.0,Grid1296,0.001,976.0,120.43335215250652,0.1605436926086743,-0.4683895983367327
39,0.05,294.0,Grid1296,0.001,966.0,127.30131403605144,0.1702172135313352,-0.6386671749085405
40,0.05,725.0,Grid1296,0.001,987.0,122.9037971496582,0.1635756095250447,-0.5141223318359979
41,0.05,582.0,Grid1296,0.001,922.0,120.8517901102702,0.1607193052768707,-0.4542550065551952
42,0.05,731.0,Grid1296,0.001,1000.0,257.0374043782552,0.350974753499031,-5.435416344413479
43,0.05,249.0,Grid1296,0.001,991.0,131.98643366495767,0.1767811626195907,-0.7361830387367592
44,0.05,791.0,Grid1296,0.001,952.0,127.78442509969076,0.1706031834085782,-0.6617719436906128
45,0.05,35.0,Grid1296,0.001,976.0,124.5979347229004,0.1668135101596514,-0.5374946952968837
46,0.05,180.0,Grid1296,0.001,984.0,121.38902028401692,0.1618341182669004,-0.4651111550640527
47,0.05,510.0,Grid1296,0.001,997.0,134.5358568827311,0.1798228571812311,-0.810740595451486
48,0.05,593.0,Grid1296,0.001,946.0,129.31826655069986,0.1726598143577575,-0.6586398814087654
49,0.05,634.0,Grid1296,0.001,999.0,129.4168243408203,0.1728487238287925,-0.7190030770050532
50,0.05,678.0,Sobol1,0.001,991.0,115.90763092041016,0.1508762687444687,-0.6008279135576716
51,0.05,147.0,Sobol1,0.001,938.0,119.40315246582033,0.1555414448181788,-0.7199130668891046
52,0.05,561.0,Sobol1,0.001,977.0,117.76242574055988,0.1537255297104517,-0.6435933311015251
53,0.05,237.0,Sobol1,0.001,981.0,121.35531870524088,0.1582718789577484,-0.7612867776605237
54,0.05,588.0,Sobol1,0.001,997.0,119.16328938802084,0.1558116326729456,-0.6951378276135958
55,0.05,951.0,Sobol1,0.001,989.0,118.38587697347003,0.1549106488625208,-0.6213051093300667
56,0.05,490.0,Sobol1,0.001,985.0,116.68040720621744,0.1519805043935775,-0.6614616813737209
57,0.05,395.0,Sobol1,0.001,967.0,119.84808095296223,0.156931405266126,-0.7023795835274372
58,0.05,877.0,Sobol1,0.001,986.0,117.19872792561848,0.1532380332549413,-0.6190366800109091
59,0.05,297.0,Sobol1,0.001,997.0,124.44869995117188,0.1629319687684377,-0.8606301406325869
60,0.05,721.0,Sobol1,0.001,995.0,124.15820566813152,0.1628308941920598,-0.7940793563172307
61,0.05,711.0,Sobol1,0.001,965.0,116.80892944335938,0.1524253884951273,-0.6288540867088112
62,0.05,985.0,Sobol1,0.001,979.0,119.87354787190756,0.1564098248879114,-0.7647184334150973
63,0.05,171.0,Sobol1,0.001,996.0,123.01662190755208,0.1610534489154815,-0.7709552875079595
64,0.05,75.0,Sobol1,0.001,1000.0,118.70208740234376,0.1553996900717417,-0.6694827683058037
65,0.05,16.0,Sobol1,0.001,988.0,115.59373728434244,0.1507133344809214,-0.5992923801731712
66,0.05,669.0,Sobol1,0.001,987.0,119.2827377319336,0.1559481521447499,-0.6810914580342251
67,0.05,530.0,Sobol1,0.001,996.0,123.32488505045572,0.1609890858332316,-0.7927543591640681
68,0.05,999.0,Sobol1,0.001,999.0,116.18831125895184,0.1520239214102427,-0.5681877722515636
69,0.05,794.0,Sobol1,0.001,999.0,120.28696950276692,0.1570736120144526,-0.74198997861598
70,0.05,936.0,Sobol1,0.001,996.0,119.40917714436848,0.1560489038626352,-0.7194378328088394
71,0.05,111.0,Sobol1,0.001,1000.0,115.5021464029948,0.1508692950010299,-0.5611375118944839
72,0.05,816.0,Sobol1,0.001,999.0,131.82356770833334,0.1720134168863296,-1.057219820323884
73,0.05,968.0,Sobol1,0.001,987.0,115.9348373413086,0.1511627435684204,-0.5969211862197912
74,0.05,48.0,Sobol1,0.001,975.0,117.78704325358072,0.153481567899386,-0.6570650582450188
75,0.05,986.0,Sobol1,0.001,997.0,133.52747090657553,0.1743112057447433,-1.1159565839412795
76,0.05,829.0,Sobol1,0.001,998.0,118.07906850179036,0.1544127414623896,-0.6276834675417517
77,0.05,996.0,Sobol1,0.001,994.0,116.58960978190105,0.152383491396904,-0.5932232754937045
78,0.05,272.0,Sobol1,0.001,977.0,114.86082712809244,0.1494956910610199,-0.5858790344728134
79,0.05,759.0,Sobol1,0.001,989.0,117.67564646402997,0.1538401891787847,-0.6324786102910174
80,0.05,390.0,Sobol1,0.001,992.0,120.9073232014974,0.1577748308579127,-0.7456414943605276
81,0.05,930.0,Sobol1,0.001,990.0,123.03361256917316,0.1608651926120122,-0.8119603744368492
82,0.05,633.0,Sobol1,0.001,982.0,118.3441670735677,0.154790312051773,-0.7117125283659175
83,0.05,928.0,Sobol1,0.001,996.0,115.61805725097656,0.1508415589729944,-0.6031130568998776
84,0.05,854.0,Sobol1,0.001,995.0,120.94929504394533,0.1580317616462707,-0.7476848858202887
85,0.05,554.0,Sobol1,0.001,991.0,121.38832600911458,0.1587878614664077,-0.7481022836467751
