,ratio,rndint,dataset,learning_rate,epoch,rmse,mape,r2
0,0.2,678.0,Grid1296,0.001,725.0,99.78263419015067,0.10767966721739088,-0.009526559544883144
1,0.2,147.0,Grid1296,0.001,858.0,102.356447492327,0.11017297527619771,-0.035811984924269145
2,0.2,561.0,Grid1296,0.001,990.0,109.17177363804409,0.13956172870738165,-0.17665501356037425
3,0.2,237.0,Grid1296,0.001,976.0,100.85917336600167,0.10928711082254138,-0.020293320329768366
4,0.2,588.0,Grid1296,0.001,995.0,103.28443581717355,0.11155421180384499,-0.07404254483873933
5,0.2,951.0,Grid1296,0.001,694.0,97.88038308279855,0.10615169363362449,0.04203899534411483
6,0.2,490.0,Grid1296,0.001,999.0,106.29996054513114,0.1321661855493273,-0.13252740586902953
7,0.2,395.0,Grid1296,0.001,993.0,108.88229697091239,0.13846726289817265,-0.1677108016133471
8,0.2,877.0,Grid1296,0.001,665.0,99.67150551932198,0.10780215582677297,-0.0014601446591319758
9,0.2,297.0,Grid1296,0.001,996.0,100.05529676164899,0.10811486840248108,-0.0006431864535215397
10,0.2,721.0,Grid1296,0.001,876.0,100.77243368966239,0.10881118263517107,-0.027845313212171034
11,0.2,711.0,Grid1296,0.001,993.0,100.39402117047992,0.11150921668325152,0.007625372928518678
12,0.2,985.0,Grid1296,0.001,697.0,101.85143062046596,0.11011223175695964,-0.0422943154109784
13,0.2,171.0,Grid1296,0.001,736.0,102.12178366524833,0.11060650114502225,-0.045779257294920495
14,0.2,75.0,Grid1296,0.001,939.0,101.61122567313058,0.10944755588259016,-0.03662294201336764
15,0.2,16.0,Grid1296,0.001,609.0,96.7491215297154,0.10445087828806468,0.05481301547070261
16,0.2,669.0,Grid1296,0.001,801.0,102.90188707624164,0.11209555396011897,-0.06994582039252209
17,0.2,530.0,Grid1296,0.001,673.0,96.83433968680245,0.1046371002282415,0.06157078049759601
18,0.2,999.0,Grid1296,0.001,850.0,100.87422180175781,0.10904959802116666,-0.02361849694796882
19,0.2,794.0,Grid1296,0.001,711.0,96.04629298618862,0.10382869839668274,0.06265741968828835
20,0.2,936.0,Grid1296,0.001,640.0,99.7748554774693,0.1077355444431305,-0.02025442918535119
21,0.2,111.0,Grid1296,0.001,994.0,102.02152034214565,0.11015940351145607,-0.036797823653150354
22,0.2,816.0,Grid1296,0.001,634.0,98.74134826660156,0.10721362807921,0.03199684397370047
23,0.2,968.0,Grid1296,0.001,957.0,100.28204781668526,0.10862546094826289,-0.00646786758716814
24,0.2,48.0,Grid1296,0.001,620.0,99.79434313092914,0.10754243071590151,-0.006733824821032052
25,0.2,986.0,Grid1296,0.001,995.0,99.50247083391461,0.10999030619859695,0.0005063196570998281
26,0.2,829.0,Grid1296,0.001,813.0,99.19480351039341,0.10705122138772692,0.00188873422940637
27,0.2,996.0,Grid1296,0.001,827.0,102.45216696602958,0.11132517776318959,-0.06091610185449351
28,0.2,272.0,Grid1296,0.001,707.0,99.86350359235492,0.10937996208667755,-0.01054969279399869
29,0.2,759.0,Grid1296,0.001,939.0,101.85541425432477,0.11028347377266202,-0.03438270938716147
30,0.2,390.0,Grid1296,0.001,960.0,104.32154519217355,0.11327849222081048,-0.09435580039394822
31,0.2,930.0,Grid1296,0.001,841.0,101.12955801827567,0.10964226296969823,-0.02010952530430191
32,0.2,633.0,Grid1296,0.001,948.0,99.7726811000279,0.1102908445256097,-0.008303735469430338
33,0.2,928.0,Grid1296,0.001,914.0,102.88752092633929,0.11167988393987928,-0.06279323523850174
34,0.2,854.0,Grid1296,0.001,997.0,103.47036525181362,0.127447743500982,-0.0658493507864926
35,0.2,554.0,Grid1296,0.001,551.0,96.92140742710659,0.10445778497627803,0.05942281511787097
36,0.2,562.0,Grid1296,0.001,967.0,100.67321668352399,0.10946015694311687,-0.01747213025177038
37,0.2,78.0,Grid1296,0.001,841.0,101.18648965018136,0.10912957681076867,-0.01902128467953682
38,0.2,222.0,Grid1296,0.001,871.0,101.14442334856305,0.1085220096366746,-0.02507147063527967
39,0.2,294.0,Grid1296,0.001,876.0,101.92987932477679,0.11015009135007858,-0.04456321991075859
40,0.2,725.0,Grid1296,0.001,733.0,99.77936444963727,0.10880867285387856,0.0011305543461124698
41,0.2,582.0,Grid1296,0.001,983.0,103.73478262765067,0.11418291926383972,-0.07923976416673975
42,0.2,731.0,Grid1296,0.001,600.0,100.82579040527344,0.10856647895915168,-0.015946167101007984
43,0.2,249.0,Grid1296,0.001,994.0,103.64197540283203,0.1127690640943391,-0.06238277135471119
44,0.2,791.0,Grid1296,0.001,975.0,102.0725827898298,0.110872711454119,-0.0456670602768327
45,0.2,35.0,Grid1296,0.001,914.0,99.45984867640904,0.10871995240449905,-0.003414847241262207
46,0.2,180.0,Grid1296,0.001,971.0,102.63664790562221,0.11119571328163147,-0.06200628376944722
47,0.2,510.0,Grid1296,0.001,838.0,96.0852530343192,0.10542204656771251,0.07158124173107934
48,0.2,593.0,Grid1296,0.001,989.0,103.02681187220982,0.12780113411801203,-0.050577888010809424
49,0.2,634.0,Grid1296,0.001,999.0,101.87839835030692,0.11006814667156764,-0.04847781801964451
