,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.4433335096396
1,2.0,0.2186200341690087,0.2332208574961703,0.6603960992723583,0.1104045160236805,686.8227866451548
2,3.0,0.2224688819460722,0.2290045554629817,0.6612042339046064,0.1156762560229676,698.5494099095773
3,4.0,0.2224633183827216,0.2289994720183426,0.6612040390934778,0.1156774286537633,698.5551504347891
4,5.0,0.2224629702011367,0.2289991546150592,0.6612040272956188,0.1156775011742816,698.5555081726793
5,6.0,0.2224629701958242,0.2289991546102157,0.6612040272954252,0.1156775011753861,698.5555081781374
6,7.0,0.2224629701951601,0.2289991546096103,0.661204027295401,0.1156775011755242,698.5555081788198
7,8.0,0.2224629701949941,0.2289991546094589,0.661204027295395,0.1156775011755587,698.5555081789889
8,9.0,0.2224629701949111,0.2289991546093832,0.661204027295392,0.1156775011755759,698.5555081790759
9,10.0,0.2224629701948903,0.2289991546093643,0.6612040272953912,0.1156775011755803,698.5555081790964
10,11.0,0.2224629701948851,0.2289991546093596,0.661204027295391,0.1156775011755813,698.5555081791016
11,12.0,0.2224629701948845,0.228999154609359,0.661204027295391,0.1156775011755815,698.5555081791033
