,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.1331679529062
1,2.0,0.2200549072778042,0.2333295335042438,0.6583837167633413,0.1094519101627421,688.2779422869273
2,3.0,0.2215006439719254,0.2303764609718276,0.6587191759755141,0.1115340879190898,695.1025861058188
3,4.0,0.2214990741097621,0.2303692872153467,0.6587193522740251,0.1115361493095161,695.1149543737632
4,5.0,0.2214974801084954,0.2303621162328629,0.6587195169529283,0.1115382027729197,695.1272987921616
5,6.0,0.2214974676575412,0.2303620601949138,0.6587195182458053,0.1115382187655476,695.1273952337556
6,7.0,0.2214974676573508,0.2303620601940589,0.658719518245825,0.1115382187657922,695.1273952352266
7,8.0,0.2214974676572557,0.2303620601936315,0.6587195182458349,0.1115382187659145,695.1273952359613
8,9.0,0.2214974676572319,0.2303620601935247,0.6587195182458373,0.1115382187659451,695.1273952361471
9,10.0,0.2214974676572289,0.2303620601935113,0.6587195182458376,0.1115382187659489,695.1273952361703
10,11.0,0.2214974676572282,0.230362060193508,0.6587195182458377,0.1115382187659499,695.1273952361757
11,12.0,0.2214974676572278,0.2303620601935063,0.6587195182458377,0.1115382187659504,695.1273952361782
12,13.0,0.2214974676572278,0.2303620601935061,0.6587195182458377,0.1115382187659504,695.1273952361785
13,14.0,0.2214974676572277,0.2303620601935057,0.6587195182458377,0.1115382187659505,695.1273952361792
