,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.6966190805006
1,2.0,0.2184893755043148,0.2338863013370793,0.6568413902995116,0.1095326864673898,685.585296207468
2,3.0,0.2227044254661779,0.2306177899174495,0.6570705317433911,0.1152364428934168,695.8952866209918
3,4.0,0.2227032336180511,0.2306143087286638,0.6570704818794902,0.1152374480060973,695.9011594434014
4,5.0,0.2227031960889521,0.2306141999978369,0.657070480082243,0.115237479259875,695.9013426427261
5,6.0,0.2227025957425145,0.2306124601869452,0.6570704501136927,0.1152379789827076,695.9042738624489
6,7.0,0.2227025957413691,0.2306124601836255,0.6570704501136361,0.1152379789836557,695.9042738680407
7,8.0,0.2227025957413333,0.2306124601835217,0.6570704501136343,0.1152379789836854,695.9042738682149
8,9.0,0.2227025957413244,0.2306124601834958,0.6570704501136339,0.1152379789836928,695.9042738682588
9,10.0,0.2227025957413221,0.2306124601834893,0.6570704501136337,0.1152379789836946,695.9042738682695
10,11.0,0.222702595741322,0.2306124601834889,0.6570704501136337,0.1152379789836947,695.9042738682715
