,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.491,0.09549999999999992,-0.3955000000000001,0.0,0.12680000000000002,-0.36419999999999997,0.0,0.3060999999999998,-0.18490000000000018,0.0,0.5494000000000001,0.05840000000000012,0.0,0.13379999999999992,-0.3572000000000001,0.0,0.12880000000000003,-0.36219999999999997,0.0,0.5364,0.045399999999999996,0.0,0.17599999999999993,-0.31500000000000006,0.0,0.20140000000000002,-0.28959999999999997,0.0,0.11419999999999986,-0.37680000000000013,0.0
2,0.746,-0.0847,-0.8307,0.0,-0.025399999999999867,-0.7713999999999999,0.0,0.2203999999999997,-0.5256000000000003,0.0,0.65057,-0.09543000000000001,0.0,-0.01990000000000003,-0.7659,0.0,-0.0233000000000001,-0.7693000000000001,0.0,0.6703,-0.07569999999999999,0.0,0.06549999999999989,-0.6805000000000001,0.0,0.0591999999999997,-0.6868000000000003,0.0,-0.054300000000000015,-0.8003,0.0
3,0.542,0.07159999999999989,-0.47040000000000015,0.0,0.0999000000000001,-0.44209999999999994,0.0,0.2626999999999997,-0.2793000000000003,0.0,0.4650000000000001,-0.07699999999999996,0.0,0.10630000000000006,-0.4357,0.0,0.10159999999999991,-0.4404000000000001,0.0,0.45620000000000016,-0.08579999999999988,0.0,0.14339999999999997,-0.39860000000000007,0.0,0.16529999999999978,-0.37670000000000026,0.0,0.08929999999999993,-0.4527000000000001,0.0
4,1.195,0.27549999999999986,-0.9195000000000002,-0.7694560669456069,0.3447,-0.8503000000000001,-0.7115481171548117,0.7646999999999999,-0.4303000000000001,-0.36008368200836827,1.26289,0.06789,0.05681171548117155,0.3618999999999999,-0.8331000000000002,-0.6971548117154813,0.3488,-0.8462000000000001,-0.7081171548117154,1.22139,0.026389999999999914,0.022083682008368126,0.4484999999999999,-0.7465000000000002,-0.6246861924686193,0.5293999999999999,-0.6656000000000002,-0.5569874476987449,0.3186,-0.8764000000000001,-0.7333891213389121
5,1.17,-0.05940000000000012,-1.2294,-1.050769230769231,0.02839999999999998,-1.1416,-0.9757264957264957,0.4049999999999998,-0.7650000000000001,-0.653846153846154,1.05867,-0.11132999999999993,-0.0951538461538461,0.03939999999999988,-1.1306,-0.9663247863247865,0.03370000000000006,-1.1362999999999999,-0.9711965811965811,1.08356,-0.08643999999999985,-0.07388034188034176,0.16799999999999993,-1.002,-0.8564102564102565,0.16579999999999995,-1.0042,-0.8582905982905983,-0.01330000000000009,-1.1833,-1.0113675213675215
6,1.057,0.16439999999999988,-0.8926000000000001,-0.844465468306528,0.22560000000000002,-0.8313999999999999,-0.786565752128666,0.5784999999999998,-0.47850000000000015,-0.45269631031220453,1.03593,-0.021069999999999922,-0.019933774834437014,0.23839999999999995,-0.8186,-0.7744560075685903,0.2286999999999999,-0.8283,-0.7836329233680228,1.01211,-0.044889999999999874,-0.04246925260170282,0.3204,-0.7365999999999999,-0.6968779564806055,0.3709999999999998,-0.6860000000000002,-0.6490066225165565,0.20029999999999992,-0.8567,-0.8105014191106907
7,1.183,-0.3378000000000001,-1.5208000000000002,-1.2855452240067626,-0.22550000000000003,-1.4085,-1.1906170752324599,0.15850000000000009,-1.0245,-0.8660185967878274,1.07915,-0.10385,-0.08778529163144547,-0.21610000000000018,-1.3991000000000002,-1.1826711749788674,-0.21939999999999982,-1.4023999999999999,-1.1854606931530007,1.15344,-0.02956000000000003,-0.02498732037193578,-0.03550000000000009,-1.2185000000000001,-1.0300084530853761,-0.09230000000000027,-1.2753000000000003,-1.0780219780219782,-0.28269999999999995,-1.4657,-1.2389687235841083
8,1.084,0.13979999999999992,-0.9442000000000002,-0.8710332103321033,0.19690000000000007,-0.8871,-0.8183579335793357,0.5227999999999999,-0.5612000000000001,-0.5177121771217713,0.92403,-0.15997000000000006,-0.1475738007380074,0.20839999999999992,-0.8756000000000002,-0.807749077490775,0.20019999999999993,-0.8838000000000001,-0.8153136531365315,0.9081400000000001,-0.17586000000000002,-0.16223247232472326,0.2815000000000001,-0.8025,-0.7403136531365313,0.3274999999999999,-0.7565000000000002,-0.6978782287822879,0.17409999999999992,-0.9099000000000002,-0.8393911439114392
9,1.261,-0.04320000000000013,-1.3042,-1.0342585249801746,0.06919999999999993,-1.1918,-0.9451229183187947,0.3797999999999999,-0.8812,-0.6988104678826329,1.2428,-0.018199999999999994,-0.014432989690721645,0.0786,-1.1824,-0.9376685170499603,0.07430000000000003,-1.1866999999999999,-0.9410785091197462,1.33519,0.0741900000000002,0.05883425852498034,0.24740000000000006,-1.0135999999999998,-0.8038065027755749,0.1932999999999998,-1.0677,-0.8467089611419509,0.012499999999999956,-1.2485,-0.9900872323552736
10,1.089,0.14189999999999992,-0.9471,-0.8696969696969697,0.19809999999999994,-0.8909,-0.8180899908172636,0.5269999999999999,-0.562,-0.5160697887970616,0.9319000000000001,-0.1570999999999999,-0.1442607897153351,0.2097,-0.8793,-0.8074380165289257,0.20189999999999997,-0.8871,-0.8146005509641874,0.9143600000000001,-0.1746399999999999,-0.16036730945821848,0.2842,-0.8048,-0.7390266299357209,0.3291999999999997,-0.7598000000000003,-0.6977043158861344,0.17459999999999987,-0.9144000000000001,-0.8396694214876034
11,0.679,-0.09190000000000009,-0.7709000000000001,0.0,-0.028299999999999992,-0.7073,0.0,0.2197,-0.45930000000000004,0.0,0.6976,0.01859999999999995,0.0,-0.022800000000000153,-0.7018000000000002,0.0,-0.0253000000000001,-0.7043000000000001,0.0,0.72172,0.04271999999999998,0.0,0.07160000000000011,-0.6073999999999999,0.0,0.060799999999999965,-0.6182000000000001,0.0,-0.05910000000000015,-0.7381000000000002,0.0
12,1.27,-0.020199999999999996,-1.2902,-1.0159055118110236,0.06699999999999995,-1.203,-0.947244094488189,0.46499999999999986,-0.8050000000000002,-0.6338582677165355,1.09119,-0.1788099999999999,-0.1407952755905511,0.07699999999999996,-1.193,-0.9393700787401575,0.06919999999999993,-1.2008,-0.9455118110236221,1.10893,-0.16107000000000005,-0.12682677165354334,0.2015,-1.0685,-0.8413385826771653,0.21109999999999962,-1.0589000000000004,-0.8337795275590554,0.0250999999999999,-1.2449000000000001,-0.9802362204724411
13,0.929,-0.2349000000000001,-1.1639000000000002,0.0,-0.15169999999999995,-1.0807,0.0,0.14659999999999984,-0.7824000000000002,0.0,0.82379,-0.10521000000000003,0.0,-0.14410000000000012,-1.0731000000000002,0.0,-0.14700000000000002,-1.076,0.0,0.8770600000000001,-0.051939999999999986,0.0,-0.009700000000000042,-0.9387000000000001,0.0,-0.04900000000000038,-0.9780000000000004,0.0,-0.19480000000000008,-1.1238000000000001,0.0
14,1.257,-0.040000000000000036,-1.297,-1.0318217979315831,0.04920000000000013,-1.2077999999999998,-0.9608591885441526,0.4531999999999998,-0.8038000000000001,-0.6394590294351632,1.1072000000000002,-0.1497999999999997,-0.11917263325377862,0.05979999999999985,-1.1972,-0.9524264120922833,0.0524,-1.2046,-0.9583134447096261,1.12284,-0.13415999999999983,-0.10673031026252972,0.1862999999999999,-1.0707,-0.8517899761336516,0.1971999999999996,-1.0598000000000003,-0.8431185361972955,0.006399999999999961,-1.2506,-0.9949085123309467
15,1.128,-0.09970000000000012,-1.2277,-1.0883865248226952,-0.009099999999999886,-1.1370999999999998,-1.0080673758865246,0.34619999999999984,-0.7818,-0.6930851063829788,1.01716,-0.11083999999999983,-0.09826241134751759,-0.000700000000000145,-1.1287,-1.0006205673758866,-0.006399999999999961,-1.1343999999999999,-1.0056737588652482,1.05203,-0.07596999999999987,-0.06734929078014174,0.13129999999999997,-0.9966999999999999,-0.8835992907801419,0.11929999999999996,-1.0087,-0.8942375886524823,-0.0535000000000001,-1.1815,-1.0474290780141844
16,1.047,0.16669999999999985,-0.8803000000000001,-0.8407831900668579,0.2268000000000001,-0.8201999999999998,-0.7833810888252147,0.5683999999999998,-0.47860000000000014,-0.45711556829035355,1.00193,-0.04506999999999994,-0.043046800382043886,0.24009999999999998,-0.8069,-0.7706781279847182,0.23049999999999993,-0.8165,-0.7798471824259791,0.98331,-0.06368999999999991,-0.06083094555873918,0.3187,-0.7283,-0.6956064947468958,0.3665999999999998,-0.6804000000000001,-0.6498567335243555,0.20299999999999985,-0.8440000000000001,-0.8061127029608406
