,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.4848280965299
1,2.0,0.2179602657172493,0.2349563533193048,0.6596228050477958,0.1077925240337758,680.7959585969368
2,3.0,0.2398130092279317,0.2447082318190208,0.6625344280901718,0.1276782832106896,673.1100363553239
3,4.0,0.2487931786012504,0.2573774582827584,0.6623306914523355,0.1293947840756598,639.4447449340595
4,5.0,0.2487930782490259,0.257376511112809,0.6623306813579503,0.1293948308872315,639.4479911662993
5,6.0,0.2487930280046687,0.2573760375341366,0.662330676090045,0.1293948542254029,639.4496141924175
6,7.0,0.2487930248658489,0.2573760079352434,0.6623306757614654,0.1293948556827245,639.4497156330074
7,8.0,0.248792999775185,0.2573757711394886,0.6623306730733238,0.1293948672767682,639.4505271838716
8,9.0,0.2487929997721026,0.2573757711105854,0.6623306730729966,0.1293948672781926,639.4505272829124
9,10.0,0.2487927976415322,0.2573738769235558,0.6623306513380882,0.1293949605794802,639.4570179504059
10,11.0,0.2487927960679734,0.2573738621243913,0.6623306511637164,0.1293949613025591,639.4570686649133
11,12.0,0.2487927960677808,0.2573738621225848,0.6623306511636954,0.1293949613026474,639.4570686711043
12,13.0,0.2487927960662399,0.2573738621081329,0.662330651163528,0.1293949613033535,639.4570687206259
13,14.0,0.2487927960658545,0.25737386210452,0.662330651163486,0.1293949613035301,639.4570687330051
14,15.0,0.2487927960657582,0.2573738621036168,0.6623306511634756,0.1293949613035743,639.4570687361005
15,16.0,0.24879279606571,0.2573738621031651,0.6623306511634703,0.1293949613035964,639.4570687376478
16,17.0,0.2487927960656859,0.2573738621029393,0.6623306511634677,0.1293949613036074,639.4570687384221
17,18.0,0.2487927960656739,0.2573738621028264,0.6623306511634663,0.1293949613036129,639.4570687388081
18,19.0,0.2487927960656738,0.257373862102826,0.6623306511634663,0.129394961303613,639.4570687388093
