,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.3,0.25,0.5,0.125,699.1378163634749
1,2.0,0.2999999999185964,0.2499999990724647,0.4999999999849872,0.125000000013715,699.1378191224259
2,3.0,0.29999999991796,0.2499999990652184,0.4999999999848683,0.1250000000138217,699.1378191439791
3,4.0,0.2999999998975978,0.2499999988333361,0.4999999999810658,0.1250000000172313,699.1378198337063
4,5.0,0.2999999998963256,0.2499999988188433,0.4999999999808295,0.1250000000174439,699.1378198768164
5,6.0,0.2999999998956895,0.249999998811597,0.4999999999807114,0.1250000000175502,699.1378198983697
6,7.0,0.2999999998906005,0.2499999987536262,0.4999999999797662,0.1250000000184006,699.1378200708037
7,8.0,0.2999999998904414,0.2499999987518146,0.4999999999797366,0.1250000000184272,699.1378200761925
8,9.0,0.2999999998903619,0.2499999987509088,0.4999999999797219,0.1250000000184404,699.1378200788866
9,10.0,0.2999999998903221,0.2499999987504559,0.4999999999797145,0.1250000000184471,699.1378200802338
10,11.0,0.2999999998903122,0.2499999987503427,0.4999999999797127,0.1250000000184487,699.1378200805697
11,12.0,0.2999999998903115,0.2499999987503356,0.4999999999797125,0.1250000000184488,699.1378200805914
12,13.0,0.2999999998903114,0.2499999987503338,0.4999999999797125,0.1250000000184489,699.1378200805972
