,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9
36,3.588,2.5705999999999998,-1.0174000000000003,-0.28355629877369015,2.5711,-1.0169000000000001,-0.2834169453734671,2.5705999999999998,-1.0174000000000003,-0.28355629877369015,2.5705999999999998,-1.0174000000000003,-0.28355629877369015,2.5711,-1.0169000000000001,-0.2834169453734671,2.5711,-1.0169000000000001,-0.2834169453734671,2.5711,-1.0169000000000001,-0.2834169453734671,2.5711,-1.0169000000000001,-0.2834169453734671,2.5705999999999998,-1.0174000000000003,-0.28355629877369015,2.5711,-1.0169000000000001,-0.2834169453734671
37,3.323,2.4862,-0.8367999999999998,-0.25182064399638876,2.48715,-0.8358499999999998,-0.2515347577490219,2.48746,-0.83554,-0.25144146855251276,2.48595,-0.8370500000000001,-0.2518958772193801,2.4866200000000003,-0.8363799999999997,-0.2516942521817634,2.48634,-0.8366599999999997,-0.25177851339151364,2.48639,-0.8366099999999999,-0.2517634667469154,2.48685,-0.83615,-0.2516250376166115,2.4877700000000003,-0.8352299999999997,-0.2513481793560035,2.48634,-0.8366599999999997,-0.25177851339151364
38,3.093,2.2338,-0.8592,-0.27778855480116393,2.23441,-0.85859,-0.2775913352731975,2.23378,-0.8592200000000001,-0.27779502101519565,2.2338,-0.8592,-0.27778855480116393,2.23441,-0.85859,-0.2775913352731975,2.23441,-0.85859,-0.2775913352731975,2.23441,-0.85859,-0.2775913352731975,2.23441,-0.85859,-0.2775913352731975,2.23421,-0.8587899999999999,-0.2776559974135144,2.23441,-0.85859,-0.2775913352731975
39,3.101,2.23775,-0.8632499999999999,-0.2783779425991615,2.23786,-0.86314,-0.2783424701709126,2.23775,-0.8632499999999999,-0.2783779425991615,2.23775,-0.8632499999999999,-0.2783779425991615,2.23786,-0.86314,-0.2783424701709126,2.23786,-0.86314,-0.2783424701709126,2.23786,-0.86314,-0.2783424701709126,2.23786,-0.86314,-0.2783424701709126,2.23775,-0.8632499999999999,-0.2783779425991615,2.23786,-0.86314,-0.2783424701709126
40,2.959,2.5597000000000003,-0.39929999999999977,-0.13494423791821553,2.5587,-0.4003000000000001,-0.1352821899290301,2.5586,-0.40039999999999987,-0.13531598513011148,2.5593000000000004,-0.3996999999999997,-0.1350794187225413,2.5632,-0.39579999999999993,-0.13376140588036495,2.5591,-0.39990000000000014,-0.13514700912470434,2.5599,-0.39910000000000023,-0.1348766475160528,2.5592,-0.39979999999999993,-0.13511321392362283,2.5581,-0.40090000000000003,-0.13548496113551878,2.5632,-0.39579999999999993,-0.13376140588036495
41,3.153,2.38274,-0.77026,-0.24429432286711067,2.38289,-0.7701099999999999,-0.24424674912781474,2.38274,-0.77026,-0.24429432286711067,2.38274,-0.77026,-0.24429432286711067,2.38289,-0.7701099999999999,-0.24424674912781474,2.38289,-0.7701099999999999,-0.24424674912781474,2.38289,-0.7701099999999999,-0.24424674912781474,2.38289,-0.7701099999999999,-0.24424674912781474,2.38274,-0.77026,-0.24429432286711067,2.38289,-0.7701099999999999,-0.24424674912781474
42,3.193,2.45676,-0.73624,-0.23057939242092076,2.45692,-0.7360799999999998,-0.23052928280613838,2.45676,-0.73624,-0.23057939242092076,2.45676,-0.73624,-0.23057939242092076,2.45692,-0.7360799999999998,-0.23052928280613838,2.45692,-0.7360799999999998,-0.23052928280613838,2.45692,-0.7360799999999998,-0.23052928280613838,2.45692,-0.7360799999999998,-0.23052928280613838,2.45676,-0.73624,-0.23057939242092076,2.45692,-0.7360799999999998,-0.23052928280613838
43,1.466,0.77096,-0.69504,-0.47410641200545706,0.77112,-0.6948799999999999,-0.4739972714870395,0.77096,-0.69504,-0.47410641200545706,0.77096,-0.69504,-0.47410641200545706,0.77112,-0.6948799999999999,-0.4739972714870395,0.77112,-0.6948799999999999,-0.4739972714870395,0.77112,-0.6948799999999999,-0.4739972714870395,0.77112,-0.6948799999999999,-0.4739972714870395,0.77097,-0.6950299999999999,-0.4740995907230559,0.77112,-0.6948799999999999,-0.4739972714870395
44,3.375,2.6315,-0.7435,-0.22029629629629632,2.6315999999999997,-0.7434000000000003,-0.22026666666666675,2.6315,-0.7435,-0.22029629629629632,2.6315,-0.7435,-0.22029629629629632,2.6315999999999997,-0.7434000000000003,-0.22026666666666675,2.6315999999999997,-0.7434000000000003,-0.22026666666666675,2.6315999999999997,-0.7434000000000003,-0.22026666666666675,2.6315999999999997,-0.7434000000000003,-0.22026666666666675,2.6315,-0.7435,-0.22029629629629632,2.6315999999999997,-0.7434000000000003,-0.22026666666666675
45,3.443,2.5006500000000003,-0.9423499999999998,-0.27370026139994186,2.50082,-0.94218,-0.2736508858553587,2.5006500000000003,-0.9423499999999998,-0.27370026139994186,2.5006500000000003,-0.9423499999999998,-0.27370026139994186,2.50082,-0.94218,-0.2736508858553587,2.50082,-0.94218,-0.2736508858553587,2.50082,-0.94218,-0.2736508858553587,2.50082,-0.94218,-0.2736508858553587,2.5006500000000003,-0.9423499999999998,-0.27370026139994186,2.50082,-0.94218,-0.2736508858553587
46,2.531,1.84595,-0.6850500000000002,-0.27066376926116165,1.8449900000000001,-0.68601,-0.27104306598182537,1.84595,-0.6850500000000002,-0.27066376926116165,1.84595,-0.6850500000000002,-0.27066376926116165,1.8449900000000001,-0.68601,-0.27104306598182537,1.8449900000000001,-0.68601,-0.27104306598182537,1.8449900000000001,-0.68601,-0.27104306598182537,1.8449900000000001,-0.68601,-0.27104306598182537,1.84473,-0.6862700000000002,-0.2711457921770052,1.8449900000000001,-0.68601,-0.27104306598182537
