,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.3,0.25,0.5,0.125,699.3457825858919
1,2.0,0.2999999999378827,0.249999999070996,0.4999999999853211,0.1250000000154681,699.345785507797
2,3.0,0.2999999999223515,0.2499999988387456,0.4999999999816107,0.1250000000193268,699.345786238264
3,4.0,0.2999999999145963,0.2499999987226194,0.4999999999797686,0.1250000000212514,699.3457866035127
4,5.0,0.2999999999107174,0.2499999986645564,0.4999999999788493,0.1250000000222128,699.3457867861358
5,6.0,0.2999999999105961,0.2499999986627419,0.4999999999788205,0.1250000000222427,699.3457867918428
6,7.0,0.2999999999105658,0.2499999986622883,0.4999999999788133,0.1250000000222502,699.3457867932693
7,8.0,0.2999999999105506,0.2499999986620615,0.4999999999788097,0.1250000000222539,699.3457867939836
8,9.0,0.299999999910543,0.2499999986619481,0.4999999999788079,0.1250000000222558,699.3457867943398
9,10.0,0.2999999999105411,0.2499999986619197,0.4999999999788075,0.1250000000222563,699.3457867944292
10,11.0,0.2999999999105402,0.2499999986619056,0.4999999999788073,0.1250000000222565,699.345786794473
11,12.0,0.2999999999105397,0.2499999986618985,0.4999999999788072,0.1250000000222566,699.345786794496
12,13.0,0.2999999999105395,0.2499999986618949,0.4999999999788071,0.1250000000222567,699.3457867945069
