,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.3,0.25,0.5,0.125,698.6607641106314
1,2.0,0.2999999999390058,0.2499999990708432,0.4999999999832082,0.1250000000052131,698.660766897337
2,3.0,0.2999999999237554,0.2499999988385548,0.4999999999789692,0.1250000000065081,698.6607675940122
3,4.0,0.2999999999228016,0.2499999988240368,0.4999999999787052,0.125000000006588,698.6607676375539
4,5.0,0.2999999999223247,0.2499999988167778,0.4999999999785731,0.1250000000066279,698.6607676593236
5,6.0,0.2999999999220863,0.2499999988131483,0.4999999999785071,0.1250000000066478,698.6607676702105
6,7.0,0.2999999999219671,0.2499999988113335,0.4999999999784741,0.1250000000066578,698.6607676756535
7,8.0,0.2999999999219373,0.2499999988108799,0.4999999999784658,0.1250000000066603,698.6607676770145
8,9.0,0.2999999999219354,0.2499999988108515,0.4999999999784653,0.1250000000066604,698.6607676770989
9,10.0,0.2999999999219345,0.2499999988108373,0.499999999978465,0.1250000000066605,698.6607676771414
10,11.0,0.2999999999219342,0.2499999988108338,0.499999999978465,0.1250000000066606,698.6607676771514
