,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.491,0.5450900000000001,0.05409000000000008,0.0,0.51958,0.02858000000000005,0.0,0.42100000000000004,-0.06999999999999995,0.0,0.42889999999999984,-0.062100000000000155,0.0,0.3711,-0.1199,0.0,0.54843,0.05742999999999998,0.0,0.40708999999999995,-0.08391000000000004,0.0,0.47058,-0.020419999999999994,0.0,0.2663,-0.2247,0.0,0.3969099999999999,-0.09409000000000012,0.0
2,0.746,0.7331300000000001,-0.012869999999999937,0.0,0.9008,0.15480000000000005,0.0,0.87983,0.13383,0.0,0.89735,0.15134999999999998,0.0,0.8033600000000001,0.05736000000000008,0.0,0.7448599999999999,-0.001140000000000141,0.0,0.8786499999999999,0.13264999999999993,0.0,0.722009,-0.023990999999999985,0.0,0.21439999999999992,-0.5316000000000001,0.0,0.5013799999999999,-0.24462000000000006,0.0
3,0.542,0.46767000000000003,-0.07433000000000001,0.0,0.50625,-0.03575000000000006,0.0,0.49950000000000006,-0.04249999999999998,0.0,0.5071999999999999,-0.034800000000000164,0.0,0.4355,-0.10650000000000004,0.0,0.47085999999999995,-0.07114000000000009,0.0,0.46369000000000005,-0.07830999999999999,0.0,0.41229,-0.12971000000000005,0.0,0.23530000000000006,-0.3067,0.0,0.36266999999999994,-0.1793300000000001,0.0
4,1.195,1.22079,0.02578999999999998,0.021581589958158977,1.1579,-0.03710000000000013,-0.03104602510460262,0.91867,-0.2763300000000001,-0.23123849372384941,0.9351999999999999,-0.25980000000000014,-0.21740585774058588,0.8344100000000001,-0.36058999999999997,-0.3017489539748954,1.22481,0.029809999999999892,0.024945606694560578,0.91065,-0.2843500000000001,-0.23794979079497916,1.02583,-0.16917000000000004,-0.14156485355648538,0.6587000000000001,-0.5363,-0.44878661087866106,0.9177199999999999,-0.2772800000000002,-0.23203347280334743
5,1.17,1.1692500000000001,-0.0007499999999998064,-0.0006410256410254756,1.3159,0.14590000000000014,0.12470085470085483,1.22644,0.056440000000000046,0.04823931623931628,1.25145,0.08145000000000002,0.06961538461538463,1.09017,-0.07982999999999985,-0.06823076923076911,1.18676,0.016760000000000108,0.014324786324786417,1.20509,0.035090000000000066,0.02999145299145305,1.12938,-0.04061999999999988,-0.034717948717948616,0.375,-0.7949999999999999,-0.6794871794871795,0.78511,-0.38488999999999995,-0.3289658119658119
6,1.057,1.0300580000000001,-0.0269419999999998,-0.025489120151371617,1.0263,-0.03069999999999995,-0.029044465468306482,0.91017,-0.1468299999999999,-0.13891201513718063,0.9267099999999999,-0.13029000000000002,-0.12326395458845792,0.7952800000000001,-0.26171999999999984,-0.2476064333017974,1.037434,-0.019565999999999972,-0.01851087984862817,0.86023,-0.1967699999999999,-0.1861589403973509,0.89205,-0.16494999999999993,-0.15605487228003778,0.5049999999999999,-0.552,-0.522232734153264,0.7614399999999999,-0.29556000000000004,-0.2796215704824977
7,1.183,1.29234,0.10933999999999999,0.09242603550295857,1.444,0.2609999999999999,0.2206255283178359,1.677936,0.49493600000000004,0.4183736263736264,1.713498,0.5304979999999999,0.4484344885883346,1.5358850000000002,0.3528850000000001,0.2982967032967034,1.3222999999999998,0.13929999999999976,0.11775147928994062,1.67397,0.4909699999999999,0.4150211327134403,1.31197,0.12897000000000003,0.10901944209636519,0.14900000000000002,-1.034,-0.8740490278951817,0.6822499999999999,-0.5007500000000001,-0.4232882502113272
8,1.084,0.9324300000000001,-0.15156999999999998,-0.13982472324723244,1.0067,-0.07730000000000015,-0.07130996309963113,0.99924,-0.08476000000000006,-0.07819188191881923,1.01331,-0.07069000000000014,-0.06521217712177134,0.8647500000000001,-0.21924999999999994,-0.20226014760147595,0.9395199999999999,-0.14448000000000016,-0.13328413284132856,0.92364,-0.16036000000000006,-0.1479335793357934,0.822986,-0.2610140000000001,-0.24078782287822884,0.46950000000000003,-0.6145,-0.5668819188191881,0.7258199999999999,-0.35818000000000016,-0.33042435424354255
9,1.261,1.49343,0.23243000000000014,0.18432196669310083,1.5458,0.28480000000000016,0.2258524980174466,1.52979,0.2687900000000001,0.21315622521808097,1.563588,0.3025880000000001,0.239958762886598,1.33637,0.07537000000000016,0.05977002379064248,1.52027,0.2592700000000001,0.20560666137985736,1.49467,0.23367000000000004,0.18530531324345761,1.52887,0.26787000000000005,0.21242664551942908,0.37359999999999993,-0.8874,-0.7037272006344172,0.8536699999999999,-0.40732999999999997,-0.3230214115781126
