,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,778.6481430191152
1,2.0,0.3519077762645508,0.276357527525794,0.5990881725034987,0.1003694602444558,676.0810301233644
2,3.0,0.3407959066155157,0.2159926211192787,0.6071795270144538,0.0918029901655051,836.7729201764002
3,4.0,0.3407885892344798,0.2159947614812006,0.6071796020841406,0.0918027130173966,836.7647152704676
4,5.0,0.3407812787577071,0.2159969233673398,0.607179675854171,0.0918024207904766,836.7564861889858
5,6.0,0.3407812787297997,0.2159969233755136,0.6071796758544535,0.0918024207893289,836.7564861576518
6,7.0,0.3407812216043869,0.2159969402219342,0.6071796763380286,0.0918024184730453,836.7564218797121
7,8.0,0.3407812215764736,0.2159969402300898,0.6071796763382336,0.0918024184718944,836.7564218483834
8,9.0,0.3407812214648131,0.2159969402626848,0.6071796763388791,0.0918024184672468,836.7564217230546
9,10.0,0.3407812196782941,0.215996940784547,0.6071796763495081,0.0918024183941463,836.7564197177477
