,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.31,0.23,0.6,0.1,780.821620247768
1,2.0,0.3519727867295045,0.2762986431513479,0.5990868059040361,0.1003699906036219,676.0006653858585
2,3.0,0.3367372075141371,0.1540967461611786,0.6122262815666083,0.0834310509293392,831.4440766058757
3,4.0,0.3522830684746376,0.1537771938107746,0.6127284540535722,0.0819775926102003,845.4817906978266
4,5.0,0.3444774341106715,0.153994006363877,0.6125474151368584,0.0821432599078911,839.3041880752689
5,6.0,0.3444469252053926,0.1539945811759231,0.6125474474995712,0.0821428151415869,839.2763457409743
6,7.0,0.3444392978686756,0.1539947188861829,0.6125474541859747,0.0821427038460548,839.2693789089942
7,8.0,0.3444383444679322,0.1539947349652178,0.6125474558064902,0.0821426877040931,839.268507628496
8,9.0,0.3444373910613008,0.1539947514744729,0.6125474564770449,0.0821426722933265,839.2676362940292
9,10.0,0.3444372718855357,0.1539947535490716,0.6125474564405352,0.0821426703733178,839.2675273540526
